Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22
KCNJ8	0.0016940274508669972	8.379551559301035e-07	1.1500327445901348e-06	1.7015519915730692e-05	5.3563693654723465e-05	5.869207484465733e-07	1.7620493963477202e-05	9.591390153218526e-06	4.721158219922472e-08	7.290339567589399e-07	0.000144754332723096	2.278430741853299e-07	3.5306717904859397e-07	3.522953556966968e-05	7.923111979835085e-07	2.9614625418616924e-07	2.5583026399544906e-06	1.0058546706659399e-07	1.4876394516250002e-07	6.014515179231239e-07	7.722986629232764e-05	5.713064297196979e-07
TANC1	0.0005777512560598552	0.000752174062654376	0.00019458979659248143	0.00018439238192513585	0.00013185921125113964	8.07017659099074e-06	3.960538379033096e-05	8.82987369550392e-05	1.3787512216367759e-06	3.1152446808846435e-06	0.0002612188400235027	5.739478183386382e-06	0.00027324576512910426	6.480854062829167e-05	3.280199598520994e-05	1.5643468032067176e-06	5.881937613594346e-05	3.3702897894727357e-07	4.050849895520514e-07	0.0001882586657302454	0.00047917169285938144	3.980847759521566e-05
CD83	4.2682854655140545e-06	4.3599993659881875e-06	3.0017221433809027e-05	3.6775327316718176e-06	2.5033132260432467e-06	7.794129487592727e-06	2.353303352720104e-05	3.824173109023832e-05	3.344213837408461e-05	0.0006165681406855583	2.0890402083750814e-06	0.0014644140610471368	0.00017417871276848018	2.9740220270468853e-05	3.504723645164631e-05	0.0002461106050759554	3.5262473829789087e-06	0.00017949717584997416	3.5282329918118194e-05	7.287918560905382e-05	6.4666965045034885e-06	1.823548154789023e-05
NGFRAP1	0.0006008151103742421	0.0005380702787078917	0.0017139551928266883	0.0015707341954112053	0.00023422541562467813	0.000579360406845808	0.0003246482810936868	7.792691030772403e-05	9.06745481188409e-05	0.00010392779222456738	0.0009477949352003634	9.809776202018838e-06	0.00023103329294826835	0.00015959834854584187	1.4974842997617088e-05	1.0588113582343794e-05	7.353220280492678e-05	0.00038788793608546257	3.3152144169434905e-05	3.8079393561929464e-05	0.0003801431448664516	0.00031482576741836965
SLIT3	0.0011703865602612495	5.611641881841933e-06	7.336402632063255e-07	0.0005545318126678467	4.93605284646037e-07	9.30766782403225e-06	5.012900510337204e-05	2.5071971322176978e-05	3.2701348118280293e-07	2.514763309591217e-06	0.0019736713729798794	2.1389475932664936e-06	4.101550075574778e-06	6.809420301578939e-05	5.781175332231214e-06	6.717538667544432e-07	8.675036042404827e-06	4.7331243990811345e-07	8.675248750478204e-07	2.573487836343702e-05	0.0007823490886949003	1.4838227571090101e-06
GAA	0.00016131368465721607	0.00019475458248052746	0.00027844225405715406	0.00021593116980511695	0.00017329036199953407	3.2026957342168316e-05	6.642299558734521e-05	0.00022380035079549998	9.86588274827227e-05	0.0008759052725508809	0.00043720524990931153	6.142517668195069e-05	6.164004298625514e-05	0.00012234668247401714	0.00011841779632959515	0.00014985472080297768	0.00016392720863223076	0.0001715489343041554	9.499739098828286e-05	0.0005999399581924081	0.0006823991425335407	8.14326194813475e-05
HSPA1B	0.00011664238263620064	5.653726475429721e-05	0.0004413907299749553	6.389680493157357e-05	0.0005171855445951223	6.45572945359163e-05	3.160587220918387e-05	9.194082667818293e-05	6.261134694796056e-05	0.00011810097930720076	0.0001538818032713607	7.089174323482439e-05	4.921995059703477e-05	4.6967204980319366e-05	3.142586137983017e-05	5.3556115744868293e-05	8.272122795460746e-05	8.887566946214065e-05	3.0813647754257545e-05	0.00010062123328680173	2.7995114578516223e-05	0.00010063158697448671
CRYAB	0.0003641995426733047	1.2358600542938802e-06	0.0006583943031728268	0.00015006806643214077	9.095992368202133e-07	1.8185509134127642e-06	8.49463413032936e-06	6.545053565787384e-06	2.3917352791613666e-06	5.622425305773504e-06	0.00011418435315135866	2.6389359391032485e-06	1.0952559250654303e-06	3.1203515391098335e-05	8.98006146599073e-06	6.292494276749494e-07	2.4087191832222743e-06	1.645678253225924e-06	2.2032722881704103e-06	5.702931048290338e-06	7.203275890788063e-05	9.620398486731574e-06
NR4A1	0.0002318189071957022	9.767220763023943e-05	0.00016769403009675443	1.86244142241776e-05	0.0009332072222605348	0.000311421841615811	0.00010002272028941661	0.0001911492581712082	8.893643826013431e-05	0.000362261023838073	0.00032140404800884426	0.0003810682101175189	0.0004677164542954415	0.00011727548553608358	0.00017778048641048372	0.00039094677777029574	0.00023786532983649522	0.00028340620337985456	0.00015095209528226405	0.00021913641830906272	1.7873908291221596e-05	2.118478914781008e-05
EPC1	0.000326565612340346	0.0003416663676034659	0.0001444446388632059	0.0002302521897945553	0.0005424748524092138	0.00031406120979227126	0.0003963744093198329	0.0002755642926786095	0.0007710857316851616	0.00017456723435316235	0.00045845177373848855	0.0006773948553018272	0.00030350335873663425	0.0002909089671447873	0.0006875719409435987	0.0003586520906537771	0.00030411715852096677	0.0008854911429807544	0.0005449007148854434	0.002375109354034066	0.00032023346284404397	9.138556924881414e-05
AHNAK	0.00046705189743079245	0.0007214679499156773	0.0001350678940070793	0.001141431974247098	0.0009755422943271697	0.0003705090784933418	0.000562940607778728	0.00026869442081078887	0.0007657169480808079	0.0003186504472978413	0.001198322861455381	0.00022593191533815116	0.0008730141562409699	0.00046736138756386936	0.0011425017146393657	0.00011667088256217539	0.00016342387243639678	0.0004182598495390266	0.0003245214466005564	0.0018868945771828294	0.0009205975802615285	5.8536275901133195e-05
PSMB5	0.00045708290417678654	0.0004780346935149282	0.001335120527073741	0.0007019058102741838	0.0005219755112193525	0.0008304371731355786	0.0005495178047567606	0.00021659050253219903	0.00017531117191538215	0.000237650063354522	0.0003075336862821132	0.0001312721724389121	0.0002536447427701205	0.0003237089840695262	0.0002748433907981962	0.00035904906690120697	0.0004892520955763757	0.0003191788273397833	0.00016146301641128957	9.256223711417988e-05	0.0002761988143902272	0.0006123710772953928
FNDC3A	0.00025112825096584857	0.0002676872245501727	0.00010916210885625333	0.0002877279475796968	0.00035209942143410444	0.00017491032485850155	0.00027938318089582026	0.0006369771435856819	0.0002466627338435501	0.0002334447344765067	0.0006073896074667573	0.00013113593740854412	0.000321988423820585	0.0003072555409744382	0.00025017905863933265	0.0009360843105241656	0.0012989600654691458	0.0003632406296674162	0.00018121818720828742	0.001079534413293004	0.0003403014852665365	7.09407904651016e-05
TMEM51	0.00034128877450712025	7.799406739650294e-05	0.00019000680185854435	9.918936848407611e-05	0.00030230014817789197	4.3754080252256244e-06	2.612981006677728e-05	1.4494646165985614e-05	1.0488231794170133e-07	0.0010625293944031	9.40308891586028e-05	2.18423821252145e-07	2.848098574759206e-07	7.145733252400532e-05	5.583889901572547e-07	1.0454532457515597e-05	0.00013490889978129417	2.0413096990523627e-07	3.0213664103939664e-07	1.978973841687548e-06	7.97709944890812e-05	5.1717914175242186e-05
CENPE	1.8613680367707275e-05	4.061647632624954e-05	3.5485172702465206e-06	1.3609482266474515e-05	1.674411032581702e-05	1.0453589993630885e-06	7.549120709882118e-06	4.321061169321183e-06	9.785536349227186e-06	2.4325236154254526e-05	4.931955118081532e-06	3.5778718938672682e-06	2.5283850845880806e-05	2.847352334356401e-05	1.9196370431018295e-06	2.2898733732290566e-05	1.5895244587227353e-06	2.8061620469088666e-05	0.00010356332495575771	1.8587955992188654e-06	4.391452966956422e-05	0.002054059412330389
DEPDC1	8.569101623834285e-07	1.219424063947372e-07	9.846954753811588e-07	3.0247076665546047e-07	2.521643871489232e-08	2.371970531100942e-08	4.760654519486707e-06	3.4031018003588542e-06	1.5005353759534046e-07	2.0611398667824687e-06	2.271542371090618e-06	6.322879642084445e-08	1.8371635235325812e-07	2.1966845451970585e-05	2.7911576694350515e-07	3.8165711657711654e-07	1.047159798872599e-06	7.357598974522261e-07	2.696337787710945e-06	3.086877029545576e-07	8.94939262252592e-07	0.002475802320986986
RP11-501J20.5	6.092920301625782e-08	1.4635220395575743e-05	1.542954564115462e-08	4.918362961348066e-08	3.849272012246274e-09	2.8133699814247848e-08	0.00010157152428291738	2.819771907525137e-06	3.316530339247947e-08	2.2673422250818476e-08	7.662876555514231e-08	5.900041344375495e-08	0.0034690983593463898	9.0120056484011e-06	1.2513089586718706e-07	3.304724032204831e-07	7.263196266649175e-07	3.956442995445286e-08	1.1265375832181235e-07	3.5574453249864746e-07	3.258331560118677e-08	1.125839332871692e-07
IGHV3-23	3.1137079758991604e-07	5.899224220229371e-07	3.368871759334979e-08	1.973751864170481e-07	3.7838208122309425e-09	1.4605902265429904e-08	7.914912202977575e-06	3.532847767928615e-05	2.600009565867367e-06	3.8151185322021774e-08	2.6165853341808543e-06	6.509215921823852e-08	5.168621555640129e-06	7.988256402313709e-05	1.3535583320845035e-07	0.002119929064065218	7.118661073945987e-07	5.398190410232928e-07	4.1528497973786216e-08	1.7356433090753853e-07	3.180907981459313e-08	2.247455540782539e-06
CD99	0.0004501580842770636	0.0005155476974323392	0.00011120655108243227	0.001816763891838491	0.00029932474717497826	0.0007858777535147965	0.0006043543689884245	0.0004241342539899051	0.0009160624467767775	0.0003537175361998379	0.0009784541325643659	0.0003240836667828262	0.0005392629536800086	0.0005577782285399735	0.0014238819712772965	0.0003040930023416877	0.00038148529711179435	0.0005824424442835152	0.0016688674222677946	0.0004677773977164179	0.001519847079180181	0.0003248696157243103
C10orf10	0.0006467470666393638	0.0004381737962830812	0.00012583809439092875	0.00018440188432577997	7.358878065133467e-05	3.356052911840379e-05	7.062163058435544e-05	0.00012077269639121369	1.337554863312107e-06	4.413897841004655e-06	0.0007805341738276184	1.0963144632114563e-06	1.326229266851442e-06	4.4826938392361626e-05	2.8933850444445852e-06	1.9978977434220724e-05	0.00017016094352584332	7.076903784763999e-06	1.661778696870897e-06	3.417492553126067e-05	0.00010948911221930757	1.095915195037378e-06
NDST2	4.709944914793596e-05	2.911314004450105e-05	1.4340216694108676e-05	9.110600512940437e-05	6.173925794428214e-05	4.04850288759917e-05	2.1793804990011267e-05	7.888727850513533e-05	0.00018563267076388001	0.0001623281859792769	8.461404650006443e-05	9.443628368899226e-05	0.002171713626012206	3.565985389286652e-05	3.295712303952314e-05	0.00012392926146276295	4.4537217036122456e-05	0.00011344515951350331	7.169546734075993e-05	3.5600107366917655e-05	7.550000009359792e-05	9.850434435065836e-05
SOCS1	9.348431922262534e-05	8.063822861004155e-06	2.779510941763874e-05	0.00015560199972242117	1.576564318384044e-05	6.657902122242376e-05	9.406323079019785e-05	8.977924881037325e-05	0.0006151890847831964	9.536294237477705e-05	0.00015031875227577984	0.00045239058090373874	0.0006877952255308628	6.72604946885258e-05	0.0001532192254671827	0.0002030247705988586	3.1757590477354825e-05	0.0013600803213194013	0.000551183766219765	9.875699470285326e-05	4.713248199550435e-05	3.767622183659114e-05
RPS12	0.0004483833909034729	0.00039228564128279686	0.001301056006923318	0.0009800858097150922	0.0004150069726165384	0.005462823435664177	0.001194446231238544	0.0005536816897802055	0.002864643232896924	0.00041489064460620284	0.00045879711979068816	0.002193246968090534	0.0009919926524162292	0.0006816908135078847	0.001060287468135357	0.000890446244738996	0.0005031008622609079	0.000765663047786802	0.0006579732289537787	0.0005607068305835128	0.0003734969941433519	0.00044448478729464114
HSH2D	3.042960941002093e-07	4.740619203857932e-07	1.4141001884127036e-05	4.06268043207092e-07	0.0003632867010310292	2.1316885977284983e-05	0.00014796436880715191	0.00037144767702557147	0.00019912634161300957	6.512361869681627e-05	9.069818815987674e-07	0.0009180227643810213	0.00010480570199433714	0.00018717683269642293	0.0010588773293420672	0.0019203574629500508	0.0008353692828677595	0.0006081550382077694	0.0006237368215806782	5.4001808166503906e-05	2.7742078145820415e-07	7.377521978924051e-05
RBKS	2.4811164621496573e-05	7.623840065207332e-05	3.677050335681997e-05	9.861394573817961e-06	4.1350685933139175e-05	6.102920087869279e-05	0.00010864249634323642	1.8676453692023642e-05	0.0003485096385702491	0.0003921951283700764	1.701744258753024e-05	0.00045108378981240094	0.0006391479400917888	2.7775315174949355e-05	0.0002897596568800509	0.00010809033119585365	1.2773205526173115e-05	0.0005724982474930584	0.00017053590272553265	0.000140558579005301	1.2404005246935412e-05	3.077025030506775e-05
BACE2	0.0001520997320767492	0.0005701550398953259	0.00041679327841848135	0.00034139593481086195	2.1687563275918365e-05	1.1213525795028545e-05	2.4245815438916907e-05	1.5226535651891027e-05	1.0092161346619832e-06	8.519375114701688e-06	0.0002516101812943816	0.00021566076611634344	0.0015361120458692312	5.497914753505029e-05	8.595326903559908e-07	4.5784490794176236e-05	4.3540808292164e-06	2.004382167797303e-06	1.8745165561995236e-06	6.2280760175781325e-06	0.0004609593888744712	3.253889735788107e-05
ESR1	1.3614706404041499e-05	8.731383331905818e-07	1.7233265680260956e-05	1.1465122042864095e-05	0.002645407570526004	4.886766191702918e-07	4.784400971402647e-06	3.828770331892883e-06	9.203418812830932e-06	1.0356850907555781e-05	2.8211536118760705e-05	7.079786428221269e-07	5.795185643364675e-06	9.217004844686016e-06	1.855995890309714e-07	3.709173688548617e-05	8.246495326602599e-07	8.376227924600244e-06	2.24152063310612e-06	5.512457619261113e-07	1.4902082511980552e-05	3.3811988942034077e-06
AES	0.00025352288503199816	0.00041193931247107685	0.00020693677652161568	0.00043412926606833935	0.00031663166009821	0.0005316124297678471	0.0007310479995794594	0.00016887648962438107	0.0012116391444578767	0.0001943406241480261	0.00035089097218587995	0.00045228280941955745	0.0001663811708567664	0.0003338544920552522	0.0011968656908720732	0.00015643001825083047	0.0001516649645054713	0.0005992971709929407	0.0004111587768420577	0.0009992333361878991	0.00038578343810513616	0.00046430129441432655
LIMS2	0.000319399347063154	0.0015210967976599932	1.269870153919328e-06	0.00041418697219341993	2.441225319671503e-07	9.15677155717276e-05	6.534852582262829e-05	0.00010100007784785703	5.1944916776847094e-05	1.2496549288698588e-06	0.00012147048983024433	8.923767745727673e-05	1.5915696849333472e-06	0.0003190007118973881	4.631803676602431e-06	3.8023561046429677e-06	8.585509203840047e-05	0.00010554377513471991	5.6802651670295745e-05	7.701330468989909e-05	0.000537451880518347	8.240956958616152e-06
FAM46A	0.0003838306583929807	2.381860394962132e-05	0.00026573959621600807	0.00044604711001738906	0.00014632158854510635	8.204617915907875e-05	4.2855495848925784e-05	7.149067096179351e-05	5.61388696951326e-05	0.0004150513850618154	0.00086706638103351	0.00017933400522451848	0.0008969082846306264	0.00015298009384423494	0.0005219039740040898	5.4997202823869884e-05	1.961802990990691e-05	7.984469993971288e-05	5.536181197385304e-05	5.350083301891573e-05	0.0003442046872805804	5.269000757834874e-05
DNAJB1	7.899959018686786e-05	3.6405035643838346e-05	0.0005762273212894797	0.00010919501801254228	0.0003253167087677866	0.0006365584558807313	0.00011294940486550331	0.00015096199058461934	0.0007255292730405927	0.00016423824126832187	0.00013109343126416206	0.00014907418517395854	0.00012327097647357732	0.00027148224762640893	0.00014694446872454137	8.483386045554653e-05	0.00016563458484597504	0.0001996033388422802	0.00010655537334969267	0.0001902068470371887	3.087713776039891e-05	0.00015018727572169155
MAP4K4	0.00036631026887334883	0.000818583182990551	7.909634587122127e-05	0.0008449499146081507	3.842862861347385e-05	0.00010875031148316339	0.00014718745660502464	8.328982949024066e-05	0.00015561260806862265	0.0001538726792205125	0.0003981664776802063	0.0003351304621901363	9.064014011528343e-05	0.0002593602112028748	0.00014823416131548584	0.00011602935410337523	0.00010591412865323946	0.00018387046293355525	0.00011470280878711492	0.0009038345888257027	0.0007906507235020399	0.00012184593651909381
PIK3C2B	3.084247146034613e-05	0.0007747347699478269	4.2401443351991475e-05	1.597339542058762e-05	0.00013155209308024496	1.948392491613049e-05	3.3607433579163626e-05	3.0792019970249385e-05	0.000103520585980732	2.863243207684718e-05	1.9909990442101844e-05	0.00048047202290035784	0.0003961812180932611	8.081198757281527e-05	5.871515168109909e-05	5.7042798289330676e-05	2.0124509319430217e-05	0.0001358111621811986	9.146817319560796e-05	0.0005245620850473642	4.36341215390712e-05	4.612520569935441e-05
CPNE2	0.0001583080447744578	0.0008499724790453911	4.0881284803617746e-05	0.00014424280379898846	5.906176738790236e-06	3.2103689591167495e-05	8.766521204961464e-05	1.2062438145221677e-05	0.00021030721836723387	0.00010953615856124088	0.0002001081156777218	1.8372522845311323e-06	3.083834599237889e-06	4.5310749555937946e-05	9.75755938270595e-06	2.913124717451865e-06	1.2135164979554247e-05	0.00026800265186466277	0.00017482614202890545	9.020388824865222e-05	0.00021536574058700353	8.957680256571621e-05
