Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25	Topic26	Topic27	Topic28	Topic29	Topic30	Topic31	Topic32
IL6R	4.680082929553464e-05	0.0006173414876684546	0.0001704039896139875	6.64670153582847e-07	0.0003777144884224981	6.25244720140472e-05	4.2593568650772795e-05	0.00010197539813816547	3.317963273730129e-05	5.0419748731656e-05	0.0005006927531212568	1.2010009413643274e-06	0.0004110955342184752	1.9200431779609062e-05	5.937586320214905e-05	5.128566499479348e-06	4.7804594942135736e-05	0.0001800584577722475	0.00017288427625317127	3.3764987165341154e-05	0.0008742937352508307	2.3073202100931667e-05	1.3095329450152349e-05	4.2445826693437994e-05	0.0005133143858984113	3.5007418773602694e-05	9.824638982536271e-05	9.399043483426794e-05	0.00023348969989456236	1.197211804537801e-05	0.0003766276058740914	0.0003252912138123065
MYO6	1.6067440355982399e-06	9.048285392054822e-06	2.2982841983321123e-05	0.0008742185309529305	0.00020476541249081492	3.1193809263641015e-05	2.9382663342403248e-05	8.055118814809248e-05	3.524233397911303e-05	6.473748362623155e-05	6.0718095483025536e-05	0.00011245145287830383	8.750048436922953e-06	0.0034223138354718685	4.8085199523484334e-05	0.000193203886738047	0.00010132038005394861	7.558743527624756e-05	8.56908445712179e-06	0.0004737922572530806	4.522948802332394e-05	0.00048318252083845437	0.0005902483244426548	4.254541272530332e-05	2.8497281164163724e-05	4.219237234792672e-05	4.899369378108531e-05	1.413609516021097e-05	6.158550240797922e-05	2.4856219170033e-05	1.6475922848258051e-06	1.604451063030865e-05
SSRP1	0.00032691628439351916	0.00045830762246623635	0.00017069719615392387	0.0002731788845267147	0.00025756092509254813	0.0001267467887373641	0.0002490354818291962	0.0003306355210952461	0.00022549960704054683	0.0002988297783304006	0.0005649474333040416	0.00037656788481399417	0.00017353535804431885	0.00019987730775028467	0.0002989531494677067	0.0002067798632197082	0.000387195817893371	0.00014136573008727282	0.00012135500583099201	0.00023026330745778978	0.00026672487729229033	0.000603079388383776	0.0001988259027712047	0.0002939305850304663	0.0004379037709441036	0.00023281974426936358	0.000302250002278015	0.00023906688147690147	0.00022467544476967305	0.0008443123660981655	0.000529593147803098	0.0002045358851319179
TSPAN13	0.0006547669763676822	6.454518006648868e-05	8.887155127013102e-05	0.0012167145032435656	4.1945677367039025e-06	0.00028185680275782943	3.091939288424328e-05	3.0704873097420204e-06	1.0995013326464687e-05	0.000587136426474899	1.2984472050447948e-05	6.404980013030581e-06	1.576230351929553e-05	0.0002566748589742929	6.586871222680202e-06	8.175383300113026e-06	5.943239102634834e-06	1.128125859395368e-05	0.00038991720066405833	0.0008155714021995664	4.261622962076217e-06	0.00021537026623263955	5.873429927305551e-06	6.54303512419574e-05	1.5622268847437226e-06	6.663728709099814e-05	0.00013414709246717393	7.040538912406191e-05	0.0002064789878204465	9.194512676913291e-05	0.001440366730093956	0.0004920634091831744
HLA-F	0.0006560260662809014	0.0008964671287685633	0.001104470225982368	1.2889183381048497e-05	0.0020071330945938826	0.0003140248009003699	0.001593465101905167	0.0002501689887139946	0.00036510269274003804	0.0002694807481020689	0.0012970833340659738	0.0009810862829908729	0.0002774710301309824	7.525547698605806e-05	6.563459464814514e-05	0.00011311443813610822	0.001144574722275138	0.00035792708513326943	0.0004989165463484824	0.00037596310721710324	0.0014372756704688072	6.53606912237592e-05	0.00028951402055099607	0.0009737528162077069	0.0007769791409373283	0.0011767334071919322	0.0005928694736212492	0.00016504288942087442	0.0005826317938044667	0.00020629802020266652	0.00019752558728214353	0.00032005933462642133
KLRC1	5.56319605493627e-07	9.14253087103134e-06	2.0540594050544314e-05	5.078171483319238e-08	1.842196252255235e-05	9.523057997284923e-06	3.1581614166498184e-05	1.720462847742965e-07	1.6149810107890517e-05	5.325581469151075e-07	4.6638582716695964e-05	0.0038151952903717756	7.502542587189964e-08	4.7068159148011546e-08	3.9536047324872925e-07	6.695110954524353e-08	3.733832636498846e-05	1.7917524530730589e-07	5.626993242913159e-06	4.9389139888944555e-08	5.311815584718715e-06	1.0277466344632558e-07	1.4595272546102933e-07	0.00019499701738823205	7.55190740164835e-06	3.2700867450330406e-05	5.0135473429691046e-05	1.0206797014689073e-05	3.766407462535426e-05	1.647203589527635e-06	3.11469648295315e-07	2.3407485514326254e-06
TM6SF1	7.74389150137722e-07	5.810868515254697e-06	7.24433402865543e-06	9.853988558461424e-08	1.9862350200128276e-06	8.946267371356953e-06	9.504718946118373e-06	2.3457528186554555e-07	4.50054449174786e-06	7.965147960931063e-05	8.45509839564329e-06	0.0004557139181997627	0.0009555298020131886	7.329112605702903e-08	5.650686603075883e-07	6.08733827789365e-08	1.2986569345230237e-05	0.00046911113895475864	2.8491217562987003e-06	0.00024730630684643984	3.4921848168778524e-07	6.18833837506827e-08	2.9888261110500025e-07	0.0001305536279687658	3.478389487554523e-07	9.680569746706169e-06	1.3470416888594627e-05	7.46433506719768e-05	1.4793477021157742e-05	3.8361195038305596e-06	0.00014976430975366384	2.553708100094809e-06
TSTD1	0.0005088668549433351	0.0006870636134408414	0.0003378610126674175	0.0023134765215218067	0.00023974959913175553	0.0003884101170115173	0.0002784838725347072	1.2380808584566694e-05	0.00013025478983763605	1.8027823898592032e-05	0.00046785754966549575	0.0005252846167422831	8.418816287303343e-05	0.00025720169651322067	4.8724697990110144e-05	1.294744015467586e-05	0.0005902869743295014	0.0004763230972457677	0.00045378869981504977	2.3689312911301386e-06	0.0004540683585219085	0.0018173776334151626	2.5018753149197437e-05	0.0005108178593218327	0.0006408248445950449	0.00042402619146741927	0.00016382445755880326	0.00035953850601799786	0.00035756584838964045	0.00036045617889612913	0.00023461744422093034	0.00035387297975830734
TEC	0.00020122651767451316	2.059163534795516e-06	8.802385309536476e-06	7.26228836356313e-06	0.0021038849372416735	0.0005053051863797009	1.0820206625794526e-05	8.78890716649039e-07	8.205955055018421e-06	5.591190347331576e-05	3.4916893127956428e-06	4.37525704910513e-06	0.00015719734074082226	1.0307453521818388e-05	1.295208312512841e-05	3.0762461392441764e-05	9.095490440813592e-07	0.0008512215572409332	5.462249828269705e-05	8.22057427285472e-06	1.9214803614886478e-06	5.588956810242962e-06	2.7017193133360706e-05	2.4623689114378067e-06	3.583109446481103e-06	2.6336825612816028e-05	5.022292316425592e-05	7.423990609822795e-06	3.618046685005538e-05	9.945389365384472e-07	1.3003496860619634e-05	8.243291085818782e-05
GJA1	1.388946770930488e-07	7.180671559581242e-07	7.93848630564753e-06	0.0007266506436280906	2.6480486212676624e-06	2.6969772079610266e-05	9.55512878135778e-05	2.107511818394414e-06	1.648369106987957e-05	0.0001738334249239415	2.0011661945318338e-06	4.7540285663671966e-07	5.117857995173836e-07	0.003278649179264903	0.0001074409083230421	0.001121070934459567	1.0793316960189259e-06	8.080009138211608e-06	5.95603614783613e-06	0.0006614098092541099	2.5596393697924213e-06	1.006108050205512e-05	0.00031651524477638304	2.18548166230903e-06	1.5178519561231951e-06	2.6969741156790406e-05	3.4692129702307284e-05	2.2874550268170424e-05	1.22391238619457e-05	4.398799774207873e-06	4.183404143986991e-06	5.18120430115232e-07
SORBS1	8.906087600735191e-08	1.2686570016740006e-06	1.478715603298042e-05	0.00019583405810408294	6.29194460088911e-07	0.0001336784625891596	1.2971301657671575e-05	0.0007382746553048491	4.9993348511634395e-05	2.9610157071147114e-05	5.4631214879918844e-05	2.561794872235623e-06	2.4758594463492045e-06	0.0021293270401656628	8.890911703929305e-05	0.0005003943806514144	2.464486669850885e-06	0.00013937469338998199	1.2857303772761952e-05	0.00012978402082808316	2.4719370230741333e-06	0.00027845866861753166	0.0007154875202104449	3.8033188047847943e-06	1.1429718824729207e-06	0.00010161843965761364	4.9357739044353366e-05	0.0008899327367544174	1.381319816573523e-05	1.8609893231769092e-05	7.32263652025722e-06	8.092359166766983e-06
OLA1	0.0002775396569631994	0.00043717585504055023	0.0002798748901113868	0.0007209153263829648	0.00020327212405391037	8.903678826754913e-05	0.0003240692603867501	0.00033184190397150815	0.00017506416770629585	0.0004525236727204174	0.0005870746681466699	0.0004302570887375623	0.0002208508230978623	0.0006786074372939765	0.00030097528360784054	0.0001329224614892155	0.00035802918137051165	0.0002589320356491953	0.00019326791516505182	0.00012049383076373488	0.000369001179933548	0.001471417024731636	9.777148807188496e-05	0.0003258566721342504	0.00032527014263905585	0.0002520220587030053	0.00045048579340800643	0.0001283496676478535	0.00012683079694397748	0.0005280721234157681	0.0005223265034146607	0.0002124943712260574
MYO1B	2.0066889192094095e-05	2.832311838574242e-05	3.556887531885877e-05	0.00026444962713867426	7.6140640885569155e-06	1.9574899852159433e-05	7.786614150973037e-05	0.001851681969128549	4.652336428989656e-05	5.9011017583543435e-05	4.023777000838891e-05	5.052381311543286e-06	4.889900992566254e-06	0.00043460726737976074	0.0002535560342948884	0.00018284478574059904	2.3222921754495474e-06	5.191176342123072e-07	6.211155323398998e-06	0.000732402375433594	1.685748611635063e-05	0.000116909526695963	0.0020392120350152254	4.3607124098343775e-06	9.771503755473532e-06	3.5739707527682185e-05	0.00021843692229595035	4.3812658987008035e-05	3.0361235985765234e-05	2.434222915326245e-05	4.007974348496646e-05	4.190665549685946e-06
SNX2	0.0014717674348503351	0.00023343692009802908	0.00020945898722857237	0.00020003330428153276	0.0002948319888673723	0.00034514631261117756	0.00021223015210125595	0.00029442974482662976	0.0002753218577709049	0.00037344859447330236	0.00024146442592609674	0.00017900358943734318	0.0006904035108163953	0.00019156957569066435	0.00037489738315343857	0.0002845154085662216	0.0002453280321788043	0.00024280024808831513	0.00018307437130715698	0.00013912125723436475	0.00041838016477413476	0.00020832725567743182	0.00020859032520093024	0.00022067816462367773	0.0003006596816703677	8.639470615889877e-05	0.0002514574443921447	0.000299316830933094	0.0001935742184286937	9.750478784553707e-05	0.0002303874643985182	0.0002004653651965782
CD48	0.0006999135948717594	0.00027614872669801116	0.00017442513490095735	4.131765081183403e-07	0.0003415381070226431	0.00016214123752433807	0.00017881658277474344	9.413770953869971e-07	9.497033897787333e-05	5.457374300021911e-06	0.0004428128304425627	0.0004995283670723438	0.00024315834161825478	1.829505578143653e-07	4.607088612829102e-06	5.590882210526615e-07	0.0010235209483653307	0.00018686069233808666	0.00016420584870502353	3.2626287520542974e-06	0.0008616488194093108	1.902522797081474e-07	1.0086981774293236e-06	0.0005276318988762796	0.0010142644168809056	0.00010468344407854602	0.00020649649377446622	4.466020982363261e-05	0.00027792961918748915	1.2801866432710085e-05	0.00023591511126141995	6.566754018422216e-05
PCED1B	0.000372286478523165	0.0010302135488018394	0.0002428116713417694	3.37219717039261e-06	0.0005905337166041136	7.502613152610138e-05	0.00022565749532077461	1.0301710062776692e-05	5.2940631576348096e-05	1.1076983355451375e-05	0.0006806193268857896	0.00019767116464208812	9.117867011809722e-05	4.181969416094944e-06	5.853317816217896e-06	1.3034507901465986e-05	0.0006316510261967778	1.7002690583467484e-05	0.00017505150754004717	2.6118288587895222e-05	0.0003319864918012172	1.088121621251048e-06	2.3876829800428823e-05	0.0009098388254642487	0.00044677057303488255	0.0005855513154529035	0.0002041778789134696	5.712267375201918e-05	0.0003442837332841009	2.5213857952621765e-05	6.164429942145944e-05	0.00027615416911430657
MAP3K11	0.00029960513347759843	0.0005100468406453729	0.00017202649905811995	0.0004009595431853086	0.000496693595778197	0.00013396870053838938	0.0007426935480907559	8.408895519096404e-05	0.0002765689278021455	0.0007035391754470766	0.0003448816714808345	0.0004578086663968861	0.0004049862618558109	0.0003458244609646499	7.669529441045597e-05	5.533680450753309e-05	0.00031364738242700696	0.00018398866814095527	0.00016065585077740252	0.0010035692248493433	0.0004096210759598762	0.0001529756118543446	0.00023405387764796615	0.00028179382206872106	0.0003112215781584382	0.0001545218110550195	0.0001818117016227916	8.759584306972101e-05	0.00010679689148673788	0.00019859439635183662	0.00044823301141150296	0.00012919229629915208
NUSAP1	1.4735352124262135e-05	1.654123298067134e-05	2.846433972081286e-06	5.649977993016364e-06	1.7225820556632243e-06	6.834999567217892e-06	6.281995865720091e-06	8.33573039926705e-07	3.6829544569627615e-06	7.612714853166835e-06	0.0002912943600676954	6.241213554858405e-07	1.5039785466797184e-05	9.880922334559727e-06	1.6438355032732943e-07	2.0888821836706484e-06	2.1975176423438825e-05	9.303350623213191e-08	8.686130058777053e-06	5.463693355522992e-07	7.172616278694477e-06	1.4359534361574333e-06	3.734218353201868e-06	0.0001461751089664176	3.4626648357516387e-06	5.863984551979229e-05	1.2629487173398957e-05	9.631283319322392e-06	1.072793202183675e-05	0.003658754751086235	6.618990369133826e-07	9.578463505022228e-06
RAB3C	6.77658604786302e-08	4.487813853870648e-08	5.0742955863825046e-06	1.5715608370214795e-08	1.7015129571973375e-07	9.66508287092438e-06	6.818620931881014e-06	2.6606369374349015e-07	4.512691248237388e-06	0.002236305270344019	2.9007705393269134e-07	2.1889383106099558e-07	3.027980355341242e-08	3.9976267629526774e-08	2.2989354420133168e-07	5.502733202433774e-08	4.6841606149428117e-08	2.6577437893138267e-05	4.2475899135752115e-06	0.00030406026053242385	9.252582344743132e-08	2.3062927567707447e-08	1.5603217207171838e-07	1.0092227142877164e-07	5.2234952363505727e-08	4.905317837256007e-06	1.0916195606114343e-05	3.5493969789968105e-06	8.227712896768935e-06	7.782398370181909e-08	5.944356871623313e-06	2.4062438797045616e-07
RGS14	0.0003042661410290748	0.0002833056205417961	0.00026806979440152645	0.0001605294964974746	0.0008215671987272799	0.0003057693538721651	0.00031502608908340335	7.776388883939944e-06	0.00021703414677176625	0.00013474472507368773	0.0006569027318619192	0.0006157652824185789	8.75468977028504e-05	7.250439375638962e-05	3.898489740095101e-05	4.768359212903306e-05	0.0006293496116995811	0.00017100205877795815	0.00012719244114123285	3.5552322515286505e-05	0.0008521960698999465	0.0001014323061099276	8.900844113668427e-05	0.00028538997867144644	0.0008865527343004942	0.0002323552471352741	0.00040331712807528675	9.928835061145946e-05	0.00024067735648714006	8.689284732099622e-05	0.00046271170140244067	0.0002170577208744362
CD109	1.5886331539149978e-06	0.00013000918261241168	6.723211117787287e-05	1.3752608651884657e-07	3.5649354686029255e-05	1.734271427267231e-05	2.6132829589187168e-05	8.511120540788397e-05	2.111305730068125e-05	0.00011558261030586436	0.00010684567678254098	7.282704700628528e-06	0.00015292296302504838	1.474658347433433e-05	0.00015080723096616566	0.0004354366392362863	4.711972451332258e-06	1.170143877970986e-05	9.15510918275686e-06	0.0005609089275822043	3.006942506544874e-06	4.3742547859437764e-05	0.0004153661138843745	0.00038224083255045116	2.451200771247386e-06	2.471083280397579e-05	3.2798863685457036e-05	1.7711314285406843e-05	9.016066906042397e-05	9.400376438861713e-05	2.6967176381731406e-05	9.266510119232407e-07
ITGA2B	2.560750260727218e-07	7.983530281308049e-08	1.7430754724045983e-06	6.734081292592009e-09	1.6014561765587132e-07	5.618062459689099e-06	4.407415872265119e-06	1.463669008217039e-07	3.51699623024615e-06	4.973298018740024e-06	2.570130845924723e-07	7.893124376323613e-08	6.513460704127283e-08	9.28043300518766e-05	9.323753147327807e-06	5.6276467148563825e-06	5.833130956034438e-08	0.003040328621864319	1.8564613810667652e-06	2.893195642172941e-06	6.835595200982425e-08	8.850710173646803e-07	1.2691467645709054e-06	1.0045471299235942e-07	1.2336968779891322e-07	4.232637820678065e-06	7.830887625459582e-06	2.8810154617531225e-06	6.047262104402762e-06	0.00016252633940894157	2.1026092156262166e-07	1.67476301271563e-07
GJC1	1.3425564020508318e-06	1.3859340697308653e-07	6.573164228029782e-06	1.5573216671782575e-07	2.994232772834948e-07	3.9902031858218834e-05	2.9494474802049808e-05	0.0017952435882762074	1.8234028175356798e-05	2.197043841078994e-06	2.20119704863464e-06	3.1825683777242375e-07	2.0731974359478045e-07	4.450771029951284e-06	1.1444269148341846e-05	5.8675450418377295e-06	4.2321747173446056e-07	3.5150063126820896e-07	5.269173925626092e-06	0.00011200343578821048	5.99483087171393e-07	1.8459242028256995e-06	0.0009307095315307379	3.159231596328027e-07	1.3288587297211052e-07	2.2909423933015205e-05	3.450189979048446e-05	1.1141116374346893e-05	2.1154428395675495e-05	1.5897054254310206e-05	4.4791380560127436e-07	5.259375370769703e-07
LINC01094	4.145729235460749e-07	3.95068582292879e-07	2.3644827251700917e-06	1.2101270840503275e-05	1.3598750570054108e-07	4.132483354624128e-06	4.5019996832706966e-06	6.237340954839965e-08	2.505758402548963e-06	3.624767259680084e-07	2.714432412176393e-07	8.688036245985131e-08	0.001206925604492426	1.7185393517138436e-06	3.3502060432510916e-06	6.328547897282988e-06	6.984171818658069e-08	1.497104221925838e-06	2.3889051590231247e-06	2.1271242076181807e-05	6.842735444934078e-08	7.06728940258472e-07	2.359260179218836e-06	2.4039167101364e-07	4.721886526226626e-08	9.901907105813734e-06	2.882380249502603e-05	2.887926257244544e-06	6.415047209884506e-06	3.216503500880208e-06	9.906195828079944e-07	5.317525619830121e-07
