Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18
TMEM141	0.0001838988100644201	0.00018310594896320254	0.0003548043023329228	0.000185191587661393	0.00042712208232842386	0.00012947735376656055	0.0002255759754916653	0.00024605909129604697	0.001444975845515728	0.00023606808099430054	0.00035578501410782337	0.00031073825084604323	0.0004910979769192636	0.0014135154196992517	0.00018925864424090832	0.0002431926259305328	0.00024311138258781284	0.0002199354930780828
CLDN15	5.246357250143774e-05	3.557733361958526e-05	0.000240364097408019	0.0006754773785360157	2.0035769921378233e-05	0.0017334878211840987	2.3700607926002704e-05	5.6979628425324336e-05	0.0003257734642829746	5.902747216168791e-05	2.8704607757390477e-05	2.7702528313966468e-05	0.000204073527129367	0.00018833385547623038	3.591528729884885e-05	6.271812890190631e-05	2.914242577389814e-05	5.840314770466648e-05
CEACAM6	1.7652398582868045e-06	1.5781350271026895e-07	1.7665544760347984e-07	6.275899977481458e-08	5.353595042834058e-07	0.0003615153254941106	1.2421439521403954e-07	8.173692123136789e-08	0.0019307642942294478	2.5575022846169304e-06	2.565150225564139e-07	2.425631282676477e-05	4.385168210774282e-07	0.00017660595767665654	1.7891642301037791e-06	1.8838133541976276e-07	4.468350880415528e-07	3.0984622299001785e-06
SBSPON	0.0004218178510200232	1.6800976254671696e-06	8.826801786199212e-05	7.176786880336294e-07	4.426154589509679e-07	2.6224217890558066e-06	6.433322710108769e-07	8.978409482551797e-07	3.1029729143483564e-05	1.2387329661578406e-05	2.128915923549357e-07	1.0681900675990619e-05	8.167424425664649e-07	5.619525836664252e-05	2.7041646717407275e-06	1.5290737565010204e-07	5.000562168788747e-07	2.399150253040716e-05
HM13	0.00036456622183322906	0.0002124700986314565	0.00028707971796393394	0.00028277188539505005	0.00018776679644361138	0.0006567304953932762	0.0006082335021346807	0.00034101211349479854	0.00031091683194972575	0.0004904116503894329	0.00046963366912677884	0.0002871337637770921	0.0002567450574133545	0.0003906159836333245	0.0015618139877915382	0.0005607022321783006	0.002087139757350087	0.00044847492245025933
C9orf3	0.0007462421781383455	2.8627775463974103e-05	1.0946112524834462e-05	0.00039353041211143136	4.6833458327455446e-05	0.0005522820865735412	1.5560810425085947e-05	2.273219433845952e-05	7.673374057048932e-05	0.00020797007891815156	1.9208742742193863e-05	5.6866396334953606e-05	0.00038741217576898634	5.011577741242945e-05	4.460851778276265e-05	8.623662870377302e-05	2.268050411657896e-05	0.0010008615208789706
FCER1G	7.5036285807073e-07	4.191249900031835e-06	9.069488555724092e-07	5.258920282358304e-06	0.0013106631813570857	2.6817212983587524e-06	0.00237841485068202	2.1224343527137535e-06	1.47169555475557e-06	3.715226921485737e-05	0.00023507401056122035	6.370210485329153e-06	0.0001090382065740414	2.1070594868888293e-07	5.948357284069061e-06	3.915711658919463e-06	7.72190742281964e-06	1.3437049346975982e-05
HAAO	0.0006267549470067024	0.0001082097296603024	0.0007223901338875294	1.9710262222361052e-06	0.0007248460315167904	1.2488772881624755e-05	0.00020209203648846596	4.2875240069406573e-07	1.3711945939576253e-05	3.034209476027172e-05	1.918680027301889e-06	4.0464434277964756e-05	9.26849024835974e-05	8.292559869005345e-06	1.3152681276551448e-05	7.679548616579268e-06	2.3983728169696406e-05	0.00010002742055803537
LIN7A	0.0006002309382893145	5.486313625624462e-07	1.7690072127152234e-05	3.6010123949381523e-06	2.68037865680526e-07	1.7888231695906143e-06	3.4170014259871095e-05	1.3805289711399382e-07	0.0007302272133529186	4.47023694505333e-06	2.3316830777275754e-07	1.4342504073283635e-06	7.54407392378198e-06	7.478956831619143e-05	5.800457074656151e-06	5.488897727445874e-07	1.2775991308444645e-05	4.1734612750587985e-05
C21orf91	0.0001674516825005412	0.00016775245603639632	4.127317151869647e-05	0.00020612184016499668	0.0004884072695858777	0.00031136401230469346	3.3899068512255326e-05	0.00032070354791358113	4.172968692728318e-05	0.00017265643691644073	0.00034986581886187196	9.113702981267124e-05	0.00018686644034460187	5.38141539436765e-05	0.00014766539970878512	0.0006337527302093804	8.291144331451505e-05	4.1707280615810305e-05
RP11-557H15.4	1.0147628870527114e-07	8.740425982978195e-08	2.539562728998135e-07	0.00012035195686621591	0.002684979932382703	3.9088175185497676e-07	3.6214674764778465e-05	1.6390785617659276e-08	3.8092264276201604e-07	1.958640950761037e-06	7.3059126748376e-08	4.0900690123635286e-07	9.74572003542562e-07	3.6227993405191228e-06	1.7377587937517092e-06	9.310736714951418e-08	8.764267818150984e-07	2.1861187349259126e-07
CKAP4	0.00018714414909482002	5.2725652494700626e-05	0.0002059032121906057	0.00018141345935873687	4.442934732651338e-05	4.4386495574144647e-05	0.00015912069648038596	4.0593968151370063e-05	9.982140181818977e-05	5.740928463637829e-05	4.601898581313435e-06	9.269663132727146e-05	0.0003289191226940602	9.8329022875987e-05	0.0009247351554222405	4.602147782861721e-06	0.0009471895755268633	0.0012212673900648952
S100A13	0.00018071322119794786	8.185267688531894e-06	0.0020796172320842743	0.00045829376904293895	6.316466897260398e-05	8.901990076992661e-05	5.0722508603939787e-05	4.1900539144990034e-06	0.00018712415476329625	0.00026282871840521693	1.2889960089523811e-05	0.00044107160647399724	0.00016302469884976745	0.0012793949572369456	4.0228791476693004e-05	6.166350885905558e-06	3.322533666505478e-05	0.0005924321012571454
GLCE	7.00221280567348e-05	8.929366595111787e-05	0.00014322303468361497	0.0004502258379943669	0.0001237109099747613	0.0001770270464476198	0.00011136153625557199	0.00010298140841769055	0.0016494619194418192	0.0001871808199211955	5.0002505304291844e-05	9.222848893841729e-05	1.2817062270187307e-05	0.0004720399738289416	1.2664675523410551e-05	3.4921144106192514e-05	4.132929097977467e-05	9.488993237027898e-05
MCEMP1	6.152231435407884e-08	5.167652261661715e-08	9.673859580061617e-08	8.009923391227858e-08	6.958060083661621e-08	2.9770717446808703e-07	0.0007483938243240118	1.2351536682331243e-08	6.57005205795258e-09	1.3820764479532954e-06	3.1317293291976966e-07	4.7618023302220536e-08	3.3896483841999725e-07	6.348999104233144e-09	1.1462304883025354e-06	3.231595258057496e-08	1.613454116977664e-07	2.4101343143456688e-08
RPL18	0.000822820991743356	0.002590977121144533	0.0019184082048013806	0.0005792442243546247	0.0011394519824534655	0.0005510781775228679	0.0005827965214848518	0.002802205039188266	0.0005643587792292237	0.0013489550910890102	0.001462349435314536	0.0007310620276257396	0.0014278003945946693	0.0033056160900741816	0.0012049733195453882	0.0009005066240206361	0.0011777868494391441	0.0004954534815624356
PRKCQ	8.834377354105527e-07	1.2580202565004583e-05	3.04733066514018e-06	2.800472316266678e-07	3.182771251886152e-05	0.00021728355204686522	7.044667995614873e-07	0.000574558274820447	3.2852000231287093e-07	0.00011716664448613301	0.0003801568818744272	1.1197073035873473e-05	8.366291694983374e-06	1.2686706440945272e-06	1.4397811355593149e-05	0.0004962462116964161	3.2871478197193937e-06	7.311419381039741e-07
HBEGF	7.660756637051236e-06	4.20108653997886e-06	2.0563941234286176e-06	0.00036366211134009063	1.0794619811349548e-06	5.489236627909122e-06	0.0008561934228055179	1.2866468750871718e-05	2.126700564986095e-05	7.466705483238911e-06	7.005961379036307e-06	6.153535196062876e-06	1.85854787559947e-05	2.8133395971963182e-05	3.4966601560881827e-06	2.216200982729788e-06	2.0565321392496116e-05	1.9410159438848495e-05
MPHOSPH8	0.000363089406164363	0.0005181992892175913	0.000489546568132937	0.00030808517476543784	0.00041694979881867766	0.0032245644833892584	0.00020074787607882172	0.000844203750602901	0.0004579636733978987	0.000759242451749742	0.0005370573489926755	5.7214547268813476e-05	0.00022126785188447684	0.00014371990982908756	0.000570263946428895	0.00068076909519732	0.0004307592171244323	0.00042549261706881225
SEMA3F	3.216064578737132e-05	1.89007494100224e-07	5.411438905866817e-07	0.000998161849565804	1.7656951456501702e-07	1.880421223177109e-06	8.719079005459207e-07	7.314359606880316e-08	0.0002752867294475436	5.2153868637105916e-06	1.2655515035930875e-07	2.804353471219656e-06	2.6274567062500864e-05	1.9113074813503772e-05	2.0304619283706415e-06	6.17559692273062e-08	3.124801423837198e-06	1.574388807057403e-05
GPR25	4.782397695635154e-07	9.703471005195752e-05	8.066235750447959e-07	8.735890588695838e-08	5.976157808618154e-06	3.302918412373401e-05	2.0681476087247574e-07	0.00011814467143267393	2.5156326799447015e-08	0.0001162778353318572	0.0003255479095969349	1.3195007340982556e-05	8.42059489514213e-06	5.090553401032594e-08	0.00010508119157748297	0.0004943623207509518	2.0395160390762612e-05	8.795494466085074e-08
PXN	4.752698077936657e-05	2.5800893126870506e-05	0.00020243687322363257	0.0006917109712958336	9.98862597043626e-05	0.000580333755351603	0.00023215207329485565	0.0004951842129230499	0.00022654166969005018	0.0004039867199026048	0.0005378404166549444	5.9051933931186795e-05	0.0004850731056649238	9.253963798983023e-05	5.1653580158017576e-05	9.206791582982987e-05	2.1155925423954614e-05	0.00028643570840358734
PPM1F	0.00013194764323998243	7.634858775418252e-05	0.00010447399836266413	0.0010456307791173458	6.446061888709664e-05	0.0007562868995591998	0.00021008578187320381	0.00010741090954979882	5.8615496527636424e-05	0.00017505779396742582	0.00014619975991081446	6.728139123879373e-05	0.00025573602761141956	4.561027526506223e-05	0.00011118056863779202	7.998719956958666e-05	4.921184154227376e-05	0.0002797089400701225
TMED3	0.00019406322098802775	0.00018129214004147798	0.0003805605520028621	7.346117490669712e-05	0.0001769816444721073	4.082977829966694e-05	0.00021151300461497158	0.00022423754853662103	0.0004149206797592342	0.00015389792679343373	0.0002702563942875713	0.0003800365957431495	7.046589598758146e-05	0.0011270829709246755	0.00029948342125862837	0.00030208443058654666	0.000389530643587932	0.0004116611380595714
RBM47	8.132774382829666e-07	5.7709330576471984e-05	6.550289981532842e-06	3.6469220958679216e-06	1.1106767487945035e-06	2.0327479433035478e-05	0.0006675298209302127	3.977639153163182e-06	0.0017715776339173317	1.591747786733322e-05	8.535354936611839e-06	5.868601147085428e-05	1.1078941497544292e-06	0.0003291729080956429	0.0001067855118890293	2.2052684016671265e-06	0.000350544840330258	1.024359789880691e-06
CD3G	6.175026214805257e-07	2.489088183210697e-05	2.30502632803109e-06	3.4907378676507506e-07	5.8353625718154944e-06	7.594864291604608e-05	3.5449207302917785e-07	0.0009434010717086494	1.1072175709614385e-07	0.00011934131907764822	0.0006312933401204646	1.632466955925338e-05	4.7179960347421e-06	2.0019743374177779e-07	2.92966615234036e-05	0.001101476140320301	5.4654674386256374e-06	2.0748059625930182e-07
KCNE4	0.0004596886574290693	4.6013491328267264e-07	0.00021331592870410532	1.0530549843679182e-05	4.0080092844618775e-07	8.872279067873023e-06	1.372040827618548e-07	3.36568149350569e-07	0.002298340667039156	7.0704745667171665e-06	9.577634330071305e-08	1.5063934597492334e-06	7.616184575454099e-06	1.8913711755885743e-05	2.450459533065441e-06	8.783189997529917e-08	3.081288014072925e-06	0.00020360233611427248
ABCB1	1.8266792949361843e-06	0.00013638811651617289	1.0101675798068754e-05	0.0005238550365902483	0.00011939992691623047	0.0006634931778535247	4.759533851483866e-07	0.00011025719140889123	3.0943513706915837e-07	0.00011189692304469645	0.00041850004345178604	2.0690422388724983e-06	6.428857886930928e-06	7.250544058479136e-07	2.551861689426005e-05	0.00013688643230125308	7.266705779329641e-06	4.148627397171367e-07
DCN	3.546341395121999e-05	2.517964958315133e-06	0.0020140944980084896	6.05166917466704e-07	1.452231686016603e-06	1.3797243809676729e-05	1.6662064581396407e-06	1.8898308553616516e-06	2.422500529064564e-06	3.9279995689867064e-05	1.4019747140991967e-06	9.248959713659133e-07	3.289796586614102e-05	1.8565178550034034e-07	1.3101697732054163e-05	1.3885124872103916e-06	2.1813928015035344e-06	0.0012446361361071467
LRRC15	2.239679588456056e-06	7.09465496129269e-07	5.5887712733238e-06	1.5736249281417258e-07	1.3193217682783143e-06	4.267497388354968e-06	4.4898462192577426e-07	6.511283459076367e-07	3.17520880344091e-06	2.31232352234656e-05	1.6255320360869518e-06	2.1074109213259362e-07	3.690062294481322e-05	4.80482533760096e-08	4.2847955228353385e-06	1.0740552625065902e-06	6.16707779954595e-07	0.0016898070462048054
BUB1	1.913754488214181e-07	1.537510979687795e-05	2.4236265971921966e-07	9.484401175541279e-07	4.998365056962939e-06	8.126910415739985e-07	7.699915840930771e-06	1.7752472558640875e-05	5.680760750692571e-06	3.4585068533488084e-06	5.701709596905857e-05	0.0015654363669455051	7.144095661715255e-07	8.730733469519691e-08	6.126688822405413e-05	0.00011244269262533635	6.472574023064226e-05	8.395149393436441e-07
FYN	1.6582838725298643e-05	4.2734121961984783e-05	8.964094013208523e-05	0.00021317893697414547	0.0001327040372416377	0.0006561694899573922	9.997192137234379e-06	0.000906042056158185	7.238258490360749e-07	0.0003211889124941081	0.000774014217313379	2.262234193040058e-05	0.0003491408424451947	5.207544404584041e-07	3.549895700416528e-05	0.0009968451922759414	8.629975127405487e-06	0.00011493697093101218
HDC	7.035438187585896e-08	5.825860327490773e-08	1.1100044616796367e-07	3.7277118281053845e-08	0.014331079088151455	3.8594345141973463e-07	2.987032843293491e-08	1.4516079893667211e-08	6.512294259408691e-09	1.434829300706042e-06	1.8507051890992443e-07	5.492680088536872e-08	3.995079680407798e-07	6.74017996971088e-09	1.2668483577726875e-06	3.794848737470602e-07	1.6435467387054814e-07	2.7155291348890387e-08
RPL35A	0.000786078569944948	0.0021919328719377518	0.0022598335053771734	0.0005763100925832987	0.0013340096920728683	0.0004847429518122226	0.0005062315030954778	0.0029237393755465746	0.00027245189994573593	0.0017596500692889094	0.0014334123115986586	0.0007122078677639365	0.001428615883924067	0.0029635396786034107	0.001002156757749617	0.0008289733086712658	0.0009180158376693726	0.0005496115190908313
SCLT1	0.00021686623222194612	0.0002442065451759845	7.647661550436169e-05	8.537917892681435e-05	0.00013645707804244012	0.00017961312551051378	0.0001724095200188458	0.0001470942224841565	0.0001267880288651213	0.00019596041238401085	0.00023725729261059314	0.0003057513094972819	0.00032206112518906593	2.654632226040121e-05	6.608484545722604e-05	0.00042016105726361275	0.00018394314975012094	0.00010665453737601638
COL6A3	0.00023166471510194242	3.2966599974315614e-05	0.00030774835613556206	3.686161289806478e-05	3.707469659275375e-05	0.0002514981897547841	2.6150715711992234e-05	4.1170846088789403e-05	9.986135410144925e-05	0.0004459297051653266	4.688255285145715e-05	1.748258000588976e-05	0.0006473633693531156	1.1008866749762092e-05	0.00013132407912053168	3.9986716728890315e-05	5.9939262428088114e-05	0.002110438421368599
TP53TG1	0.00011756177264032885	0.00030484882881864905	0.000329890928696841	0.00021908190683461726	0.0006256353808566928	5.078762842458673e-05	0.00014059009845368564	0.00039752665907144547	0.0007580146193504333	0.0002841158420778811	0.00031380579457618296	0.00016452059207949787	0.0007004855433478951	0.0004349761875346303	0.00017188783385790884	0.0002757537004072219	0.0001402764901285991	0.0002280840853927657
FLJ21408	1.2128501111874357e-05	4.1057122871279716e-05	1.2170432910352247e-06	2.0390882127685472e-05	0.00203337031416595	4.621443076757714e-05	1.2600481568370014e-05	6.92325847921893e-05	0.00012662132212426513	2.681063961063046e-05	1.694843922450673e-05	1.216050804941915e-05	1.9678687749546953e-05	3.06663969240617e-05	2.0651415979955345e-05	5.632035481539788e-06	3.383890725672245e-05	1.023790809995262e-05
MAGED2	0.00034428745857439935	6.6150285420008e-05	0.00024867377942427993	0.00018146158254239708	6.273418694036081e-05	0.00019118045747745782	4.008035466540605e-05	0.00011377267219359055	0.0025212308391928673	0.00018673381418921053	0.00013955935719422996	4.9180136556969956e-05	9.667720587458462e-05	0.000701390381436795	0.0001513721072115004	8.79405633895658e-05	9.620825585443527e-05	0.00020176367252133787
CARMN	0.0014823597157374024	5.136780032444221e-07	3.8088621749921003e-06	1.0961392717945273e-06	5.066315793555987e-07	6.047615534043871e-05	6.466186164288956e-07	9.84382353408364e-08	4.509407062869286e-06	1.4131541320239194e-05	1.5453274215815327e-07	3.2488870260749536e-07	2.5690054826554842e-05	4.145046261783136e-08	5.164589310879819e-06	9.948082890787191e-08	4.16833199778921e-06	0.000354591611539945
PODXL	2.88582526764003e-07	2.1646458208124386e-06	2.5849037683656206e-06	0.0025230799801647663	5.350056540009973e-07	1.1849353541037999e-05	7.855564376768598e-07	1.725615675240988e-06	0.00015526535571552813	6.986610969761387e-05	3.329748778924113e-06	5.619526746158954e-06	2.2028225430403836e-06	6.612671859329566e-05	8.028375305002555e-06	3.3842096058833704e-07	6.77510161040118e-06	3.022444616362918e-06
