Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25	Topic26	Topic27	Topic28
SP140	0.00019154891197104007	0.0006721033132635057	1.4267610026763577e-07	1.4912085077867232e-07	0.00024689827114343643	8.057860213739332e-06	2.609869625302963e-05	8.811158477328718e-05	0.00017007147835101932	8.896990766515955e-05	1.3344329090614337e-06	1.640957769666329e-08	0.00026249009533785284	8.268230885732919e-05	0.00012921511370223016	5.399274959927425e-05	4.0125533473656105e-07	8.509966573910788e-05	0.0003153446305077523	0.0005604177131317556	0.0009649193962104619	1.6361786947527435e-06	2.3465710796699568e-07	0.0007501975051127374	7.358855782513274e-07	0.00041443645022809505	9.246187801181804e-06	8.896484473552846e-07
LINC01235	1.655305027270515e-06	1.2244803428984596e-06	0.000689288426656276	1.260639123756846e-06	4.6667187802995613e-07	2.145377584383823e-05	3.761262235002505e-07	1.3485912404576084e-06	4.965992275174358e-07	1.9187937141396105e-05	0.0005842468235641718	1.5268677088897675e-05	5.003111596124654e-07	2.7535420485946815e-06	1.1141241884615738e-06	1.920884460560046e-05	1.4796678442507982e-06	6.184504286466108e-07	1.0918846982121977e-07	4.647797311463364e-07	1.901916334645648e-06	0.0004909784765914083	3.0654285865239217e-07	3.9655699879403983e-07	3.121146437479183e-05	1.179970149678411e-05	0.00012399589468259364	9.654580708229332e-07
TMEM243	0.0004928898997604847	0.00045013427734375	0.00012027455522911623	0.00020171311916783452	0.00077808927744627	0.00016694367513991892	0.0003935161221306771	0.0005582549492828548	0.00045412214240059257	0.0005853995098732412	0.00020267018408048898	8.374297613045201e-05	0.0007600412354804575	0.00013433232379611582	0.00023334873549174517	0.00022860956960357726	7.026268576737493e-05	0.0001501823717262596	0.0009802064159885049	0.00048200416495092213	0.001410654396750033	0.00017419470532331616	0.00036126526538282633	0.0003489206428639591	0.0003092762199230492	0.0005037002265453339	0.0002734974550548941	0.00012085153139196336
LDLRAD4	1.0122478670382407e-05	0.000250381650403142	2.201744973717723e-05	8.235183486249298e-05	8.103115760604851e-06	0.00016449458780698478	0.00011160149006173015	0.0003003960591740906	0.00042307714466005564	0.00011818743223557249	7.28522936697118e-05	0.001668586628511548	0.00036949609057046473	0.00010371422104071826	1.0118741556652822e-05	0.00033783994149416685	7.3290734690090176e-06	7.463168731192127e-05	0.00013566586130764335	0.00029760319739580154	0.00014820588694419712	3.990293407696299e-05	3.601686694310047e-05	0.0003959507739637047	0.00019736528338398784	2.5297382308053784e-05	8.016567880986258e-05	4.756652924697846e-05
IGLV3-25	5.220068123890087e-05	1.1788096117015812e-06	7.85121017088386e-07	6.848285920568742e-07	0.0031960993073880672	2.1329994979168987e-06	1.3931233979747049e-06	2.1696914132007805e-07	1.8582242091724765e-06	6.750899501639651e-06	9.759447294754864e-08	2.4199175996386657e-08	6.447006484222584e-08	1.208046114697936e-06	2.968279773085669e-07	7.360677500400925e-06	3.4918306823783496e-07	2.2433481206007855e-07	2.284120910189813e-06	5.197681730351178e-06	1.0222633136436343e-05	3.902223681961914e-07	9.041402790899156e-07	5.9145467190546697e-08	6.884299637022195e-07	8.29167493066052e-06	3.9963100562090403e-07	8.293953612792393e-08
C10orf128	5.047384547651745e-06	5.4060339607531205e-05	0.00025134949828498065	2.132995291503903e-07	7.288141205208376e-06	1.1151330909342505e-05	0.0004263107548467815	0.00010952851880574599	0.00037022127071395516	3.6228258977644145e-05	0.0014812449226155877	3.471206966310092e-08	0.00021212591673247516	1.2001577488263138e-05	0.000425320235081017	4.6232977183535695e-05	3.1681796826887876e-05	0.00022876172442920506	7.360715244431049e-05	8.188059291569516e-05	0.00035298566217534244	1.0425351320009213e-05	8.254151907749474e-06	9.044999751495197e-05	1.7076830545192934e-06	3.919676964869723e-05	0.00023789734404999763	0.00042129773646593094
FUCA2	0.0008524535223841667	7.29873136151582e-05	0.0003741551481653005	0.0003803010913543403	0.000843384419567883	7.434442522935569e-05	0.00037870457163080573	0.00012228181003592908	0.00030248271650634706	0.00023511114704888314	0.00023794731532689184	0.00014794303569942713	0.00028671277686953545	0.00011268732487224042	4.590185562847182e-05	0.0005011399043723941	0.00034896330907940865	0.0007611187174916267	6.4129926613532e-05	0.00011552341311471537	8.623139729024842e-05	3.769353133975528e-05	0.0007493774755857885	0.0002615389821585268	8.036707731662318e-05	0.0005420402740128338	3.1324641895480454e-05	0.0007453738944604993
GBP2	1.5284409528248943e-05	0.0005819835932925344	0.00011752192949643359	0.0001616119552636519	1.3666984159499407e-05	5.208529910305515e-05	9.832921205088496e-05	4.854822327615693e-05	0.0003726459399331361	5.9133166359970346e-05	0.00025983434170484543	4.79954615002498e-05	0.0003367768949829042	0.00016871978004928678	0.00018484554311726242	0.00014803383965045214	0.00031529960688203573	0.0002756579197011888	0.00032251281663775444	0.00060963787836954	0.00011550866474863142	0.0008774177404120564	0.00014848394494038075	0.001866056933067739	0.0001480958453612402	2.462031989125535e-05	0.0001945286348927766	0.00013765886251349002
MYO1G	0.00012338308442849666	0.00097462855046615	6.131866712166811e-07	8.359065759577788e-07	8.979207632364705e-05	1.7762482457328588e-05	0.00030239197076298296	0.00018357443332206458	0.0004552582395263016	0.0003306862199679017	2.148266275980859e-06	1.9409035303397104e-05	0.0011757250176742673	0.00013663843856193125	0.0012698699720203876	7.059492054395378e-05	9.562184004607843e-07	0.0003656176559161395	0.0002915088552981615	0.00046467906213365495	0.0004835823201574385	1.510328638687497e-05	8.171122090061544e-07	0.000708045728970319	3.14304452331271e-05	5.653507832903415e-05	3.4730614970612805e-06	0.0002018348459387198
HTRA3	4.215887656755513e-06	2.4010751076275483e-07	1.767865614965558e-05	0.0012841755524277687	1.3391306765697664e-06	3.9196209399960935e-05	1.6578419490542728e-06	1.3573817341239192e-06	3.3155831147269055e-07	7.150215969886631e-05	2.6243296815664507e-06	1.7063888435586705e-07	4.306599521441967e-07	8.694052553437359e-07	1.2532528899100726e-06	4.000914123025723e-05	6.919157726770209e-07	1.3972168062537094e-06	8.986412325384663e-08	6.919607358213398e-07	2.886769436827308e-07	1.0343445637772675e-06	0.0002720541087910533	4.121579877391923e-07	4.557682132144691e-06	1.1082519449701067e-05	4.285091927158646e-05	1.490420231675671e-07
CCR6	3.386949629202718e-06	3.674385152407922e-05	1.0287599394587232e-07	1.1498195817694068e-07	1.0175808711210266e-05	1.1485133654787205e-05	0.00014461924729403108	0.00012672854063566774	0.00015572506526950747	2.4976447093649767e-05	8.13318138170871e-07	1.4862330317555461e-05	0.00032637902768328786	2.736595160968136e-05	8.261262337327935e-06	0.00014455172640737146	2.130448990556033e-07	1.1251510159127065e-06	0.0003984431969001889	7.176574581535533e-05	0.0009503050241619349	1.414699795532215e-06	1.699133491683824e-07	0.00028443464543670416	1.41085629365989e-05	6.425526953535154e-05	2.1592340999632142e-06	6.838703825451375e-07
PLP2	0.0003126363444607705	0.001005167723633349	5.9924150264123455e-05	0.000163640987011604	0.000615489378105849	0.00046455257688649	0.00022491351410280913	0.0011616091942414641	0.0011056283256039023	0.0004778454313054681	0.00015825887385290116	0.0004865227674599737	0.000965731218457222	0.0007734100800007582	8.028147567529231e-05	0.000216393600567244	0.00020458889775909483	0.00024939834838733077	0.0007617744849994779	0.0010033441940322518	0.00044374261051416397	0.0010258264373987913	0.00010089192073792219	0.0003529529203660786	0.0008401235099881887	0.0004455329617485404	0.00019983958918601274	0.0004475924069993198
PTGS1	3.767807356780395e-05	5.523968980014615e-07	1.2501320270530414e-05	1.0115203622262925e-05	3.587991159292869e-05	7.778994586260524e-06	0.0004755397967528552	5.9627509472193196e-05	5.810274501527601e-07	2.359225254622288e-05	2.1554622435360216e-05	1.5061322073961492e-06	1.136153002789797e-07	5.666955530614359e-06	2.1559285414696205e-06	9.394718290423043e-06	2.0353995751065668e-06	0.0007753720856271684	1.1210786254878258e-07	1.4933875718270428e-06	0.0001471754803787917	3.838045086013153e-05	3.5409681004239246e-05	1.7066090549633373e-06	8.525478733645286e-06	4.478586106415605e-06	6.76442141411826e-07	0.004534964915364981
SPEG	1.056033306667814e-05	1.085768985831237e-06	5.799955033580773e-06	0.00017242312605958432	3.4461249015294015e-05	1.7233003745786846e-05	2.7221213372286e-07	1.7116819890361512e-06	7.885916602390353e-06	4.3396783439675346e-05	9.360570402350277e-06	0.0001239629345946014	2.7311505618854426e-05	2.0307516024331562e-06	1.0844308917512535e-06	1.4066477888263762e-05	0.0005203711334615946	5.134282673679991e-06	2.398859396635089e-05	3.7365025491453707e-06	5.142393320056726e-07	0.00019354713731445372	2.7363374101696536e-05	4.538375833362807e-06	1.3147784557077102e-05	1.4799584278080147e-05	1.244698751179385e-06	2.441620949866774e-07
COTL1	3.3229749533347785e-05	0.001273314468562603	4.8797475756146014e-05	2.5808736609178595e-05	3.626862235250883e-05	0.00020327753736637533	0.0027584272902458906	0.0006958552403375506	0.00040880689630284905	5.4207244829740375e-05	0.00018225917301606387	5.2724364650202915e-05	0.0005754520534537733	0.001086294767446816	1.5347948647104204e-05	5.080445043859072e-05	1.2707630048680585e-05	0.0007277384283952415	0.0006846085889264941	0.0019754066597670317	0.0006597436731681228	0.00047953854664228857	2.4477214537910186e-05	0.0008426864515058696	0.00011590804933803156	7.577578071504831e-05	1.3454796317091677e-05	0.0001732463133521378
RPL23A	0.00032651526271365583	0.0014306660741567612	0.00018410023767501116	0.00037188277929089963	0.0008141086436808109	0.000997080816887319	0.001020148629322648	0.0011893968330696225	0.0016227294690907001	0.0010098007041960955	0.00047926808474585414	0.0010005299700424075	0.001152998534962535	0.0007356848218478262	0.0008325208909809589	0.00058551668189466	0.00045320679782889783	0.0002704894868656993	0.002526173135265708	0.001127499039284885	0.0019412378314882517	0.0005577237461693585	0.0006856520776636899	0.000370696623576805	0.003647246863692999	0.0007694570231251419	0.0006470204098150134	0.0003912482352461666
TEX30	3.970737088820897e-05	0.0001644856238272041	0.00011339807679178193	0.00011115452070953324	7.207765884231776e-05	4.761804666486569e-05	0.00016299310664180666	0.0001445748348487541	0.0004949170397594571	7.932020525913686e-05	7.034758891677484e-05	0.00016597726789768785	5.724466609535739e-05	0.0009600968915037811	0.00010239446419291198	0.00017790409037843347	7.386058859992772e-05	0.00012616583262570202	0.00011643688048934564	0.0002652935218065977	0.00011285117943771183	7.663810538360849e-05	0.00012409874761942774	0.00019770656945183873	0.00011151139187859371	0.00020331765699665993	0.00013883542851544917	0.00019945438543800265
IGFBP2	2.1702840058424044e-06	2.568224044807721e-05	0.0002936757227871567	2.1598027160507627e-05	4.632605850929394e-06	6.911270247655921e-06	3.902964920143859e-07	1.4057338830752997e-06	0.00022996724874246866	1.0215928341494873e-05	0.0006113001145422459	0.00035488588036969304	6.486311576736625e-06	3.470243973424658e-05	4.5589933961309725e-07	8.795279427431524e-06	0.0004270604404155165	4.459767296793871e-06	5.052460892329691e-06	2.3020502339932136e-05	4.775076831720071e-06	0.00031596061307936907	0.00015996569709386677	9.432223464500566e-07	2.2185737179825082e-05	3.846686377073638e-05	0.0009655540925450623	3.9608053157280665e-06
GIMAP4	7.823163286957424e-06	0.0014352515572682023	0.0004823038761969656	6.89462183345313e-07	5.417320608103182e-06	3.4896263969130814e-05	0.00013475576997734606	5.6275795941473916e-05	0.00041590241016820073	8.395086479140446e-05	0.0006993544520810246	1.1034493496708819e-07	0.0007393926498480141	6.34014286333695e-05	0.0007074580062180758	8.14467275631614e-05	2.5856984393612947e-06	0.00047745974734425545	0.001250841305591166	0.0008112714276649058	4.045957666676259e-06	2.0298708477639593e-05	2.453558408888057e-06	0.0001601487456355244	3.7304912439140026e-06	7.525709952460602e-05	0.0010430056136101484	1.4623510651290417e-06
MEIS2	2.4698383640497923e-06	1.968587071132788e-07	2.8893598482682137e-06	0.000669760222081095	8.548357186555222e-07	4.355203054728918e-05	3.1877839319349732e-06	1.0189480690314667e-06	1.0431054988657706e-06	6.445583130698651e-05	4.6971323172328994e-05	9.108057383855339e-06	9.573932402417995e-07	3.2278808248520363e-07	1.5638604509149445e-06	4.5575678086606786e-05	0.00045895122457295656	2.1589835341728758e-07	2.2398107546450774e-07	2.272676198344925e-07	2.394378668668651e-07	8.808763232082129e-05	0.0012321961112320423	4.2647877762647113e-07	4.295763574191369e-05	1.4487413864117116e-05	2.8061897410225356e-06	0.0005436725914478302
ATP6V1G1	0.0003798538527917117	0.0005001495592296124	0.00026335340226069093	0.0004039357299916446	0.0006338825915008783	0.0005423592519946396	0.0005022013210691512	0.0006708164582960308	0.0009539445745758712	0.0004230100312270224	0.0002355188480578363	0.002144165802747011	0.0006038350402377546	0.00033882466959767044	0.0005747833056375384	0.0002574083919171244	0.00044761819299310446	0.0005774491582997143	0.0009250093717128038	0.0006237544002942741	0.0008706122171133757	0.0007503211963921785	0.00046649269643239677	0.0008285104995593429	0.001352186081930995	0.000575664802454412	0.0003901408927049488	0.0005576144903898239
FXYD5	0.0001410653057973832	0.00046176844625733793	0.0006888314965181053	0.00013659468095283955	0.0002957724791485816	0.0005256468430161476	0.0009110469836741686	0.0006321757682599127	0.0018751228926703334	0.00033663868089206517	0.0007666217279620469	0.00012425330351106822	0.0015570262912660837	0.00028510967968031764	0.0005833034520037472	0.0005764533998444676	0.0001034086526487954	0.0005443656700663269	0.002285061636939645	0.0010731290094554424	0.0007658182876184583	0.0003736088692676276	0.00010928331903414801	0.0012301935348659754	0.0004091012815479189	0.00027135908021591604	0.0007518830243498087	0.0019908929243683815
MGST2	2.0763925931532867e-05	3.2487791031599045e-05	0.0012738632503896952	9.099191083805636e-05	1.3184946510591544e-05	8.034407073864713e-05	0.0005435040220618248	0.0007875460432842374	6.936744466656819e-05	4.9036545533454046e-05	0.0011913422495126724	0.0006033388781361282	0.00011271765106357634	8.049944881349802e-05	0.0002485509612597525	7.601203105878085e-05	0.00018843376892618835	0.0003118614840786904	2.6470195734873414e-05	9.244433385902084e-06	2.9557606922026025e-06	0.00012053510727128014	0.00011351540888426825	0.00012015350512228906	0.00020492312614805996	0.00019787879136856645	0.0017647172790020704	8.583455928601325e-05
MYO5C	5.633476757793687e-05	1.0179703167523257e-05	0.0006847783224657178	2.7915546070289565e-06	2.154394906028756e-06	4.799454472959042e-06	3.1616938940715045e-05	3.0313460229081102e-05	7.473377991118468e-06	1.3898154065827839e-05	0.0010035583982244134	0.0008064627763815224	9.012375812744722e-06	9.431886610400397e-06	1.1178758541063871e-06	1.2280644114071038e-05	2.438449939745624e-07	1.1488699556139181e-06	3.2404502690042136e-06	2.5776678285183152e-06	7.3937794695666526e-06	3.7564397644018754e-05	9.981505399991875e-07	0.00016687744937371463	3.0463854272966273e-05	1.3748850506090093e-05	0.0002624894550535828	8.691941729921382e-06
IFNGR1	0.00011203144094906747	0.0004867850220762193	0.0003435653052292764	0.00017622609448153526	7.101468509063125e-05	0.00021500134607777	0.0008625381742604077	0.00035749326343648136	0.00040838829590938985	0.00013200558896642178	0.00043974799336865544	0.00010114653559867293	0.00040016495040617883	3.685422052512877e-05	0.000313393073156476	0.0001881798089016229	0.00034370701177977026	0.0007561409729532897	0.00015661669021937996	0.00012980644532945007	0.0002928311878349632	0.0003753057972062379	0.0005662613548338413	5.6992288591573015e-05	8.69732175488025e-05	0.00014613008534070104	0.0010256594978272915	0.00010195338836638257
CXorf36	1.365345815429464e-05	9.407894907553782e-08	0.001937145716510713	7.750312533971737e-07	3.95833069433138e-07	5.571710971707944e-06	5.855126801179722e-07	3.948615017179691e-07	2.1838427244347258e-07	2.057238634733949e-05	0.0026580183766782284	3.215027959413419e-07	3.867494910991809e-07	1.5784236495619552e-07	6.810176955696079e-07	1.5162771887844428e-05	4.201409637971665e-07	6.00234500325314e-07	1.273750172003929e-07	8.685667296504107e-08	4.944369038639707e-07	1.9836719729937613e-05	1.0907407386184786e-06	9.436740810997435e-08	7.762384370835207e-07	1.5290790543076582e-05	0.00040564502705819905	2.1346870653360384e-06
ARHGAP15	7.229609764181077e-05	0.0006333721103146672	3.7745829217783466e-07	5.735793706662662e-07	0.00010231657506665215	4.1894476453308016e-05	0.0001447393442504108	0.00029713442199863493	0.0005791591247543693	0.0002050871407845989	1.1613498145379708e-06	3.891502444730577e-07	0.0011259872699156404	7.516366167692468e-05	4.7372061089845374e-05	0.000129997861222364	0.00023702805629000068	6.155914161354303e-05	0.0009640220669098198	0.000485160417156294	0.0005802798550575972	6.391285751305986e-06	2.444903839204926e-05	0.00027554124244488776	2.3707195850874996e-06	0.0001878187176771462	2.3156337192631327e-05	0.0002773449814412743
