Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24
CPM	1.0147138709726278e-05	4.7061630539246835e-06	4.047929905937053e-05	7.049357918731403e-06	2.001299617404584e-05	1.0330791155865882e-06	7.351090607699007e-05	0.0029402682557702065	4.357222678663675e-06	2.0246790882083587e-05	0.0006026876508258283	0.00029906706186011434	1.0291929356753826e-05	2.404791530352668e-06	0.0006127487868070602	5.459237854665844e-06	5.3927547014609445e-06	0.0001736495178192854	9.960695751942694e-05	0.0008551646606065333	6.0185657275724225e-06	1.9589890143834054e-05	2.722519275266677e-05	9.586466376276803e-07
RCAN3	0.0002045895525952801	0.0007441120105795562	0.00023186855833046138	1.3700098861590959e-05	3.4437631256878376e-05	0.0003066199424210936	0.0001917018962558359	0.00016388528456445783	5.502472777152434e-05	0.00011177772103110328	1.1359172276570462e-05	3.912630199920386e-05	4.027697286801413e-05	0.00015594871365465224	5.491616320796311e-05	0.000902229396160692	1.4741883205715567e-05	0.00032042208476923406	0.0008743889629840851	1.5251936019922141e-05	0.00022781762527301908	2.8662643671850674e-05	0.00039481662679463625	6.255096377572045e-05
TSPAN14	6.796259549446404e-05	0.0003728364536073059	0.00015016795077826828	5.482314372784458e-05	0.00040304410504177213	0.0007149447337724268	0.0006841266877017915	0.00036141538294032216	2.1761987227364443e-05	5.9662848798325285e-05	0.0005764983361586928	5.891781620448455e-05	5.048376624472439e-05	0.00026529040769673884	0.00024864007718861103	0.0005248825182206929	0.00012059917935403064	0.0007325746701098979	0.0008272866834886372	0.00033957487903535366	0.00025883817579597235	0.0001728866482153535	0.0007219691760838032	0.0006490767118521035
CLDN4	5.040132009526133e-07	3.296259592389106e-06	3.0725086617167108e-06	1.2069898502886645e-06	1.1395086403354071e-06	1.3054335568085662e-06	8.515471563441679e-06	1.9611870527569408e-07	1.0888853466894943e-05	0.0005925872246734798	1.1713576668626047e-06	2.463860653278971e-07	4.828450073546264e-06	0.0005881427205167711	9.682493100626743e-07	3.2159020975086605e-06	2.2890249056217726e-06	2.0440545540623134e-06	4.979167442797916e-07	1.237853695101876e-07	1.967166326721781e-06	7.556241143902298e-06	4.012831141153583e-06	2.905554083554307e-06
TRGV10	1.0556452707533026e-06	0.00022490839182864875	1.7287691662204452e-05	1.849145547794251e-07	2.7793294066214003e-07	0.0007863648934289813	7.453789294231683e-05	5.8151595112576615e-06	6.785926416341681e-07	2.744435256829547e-08	2.882338492327108e-07	3.5853031477017794e-07	1.202230350827449e-07	7.428835857581362e-08	1.6153859405676485e-07	7.65701915952377e-05	4.467524377105292e-07	2.1496998670045286e-05	1.9153350876877084e-05	2.5377769929946226e-07	3.3455413358751684e-05	7.183377306319016e-07	0.0007025233353488147	0.00020012074674014002
RASSF4	8.649160008644685e-06	6.891561952215852e-06	1.1864695807162207e-05	3.485397974145599e-05	2.268449134135153e-05	5.0843358621932566e-05	3.5324093914823607e-05	0.0003967165539506823	6.081480751163326e-05	1.4755101801711135e-05	1.689944474492222e-05	5.118343437970907e-07	2.0848721760557964e-05	5.189383500692202e-06	0.0015414245426654816	1.1429859796407982e-06	0.00014268663653638214	2.3555689040222205e-05	8.845948286761995e-06	0.00013944409147370607	8.7853668446769e-06	0.00013133810716681182	2.8959359042346478e-05	9.355584188597277e-05
IGKV1-6	5.565677383856382e-06	5.58399005967658e-06	4.2152294099651044e-08	5.48467156136212e-08	5.052229923308005e-08	6.326138645817991e-06	2.773015467028017e-06	1.7016585616147495e-06	0.0025110947899520397	1.2728525007332792e-06	3.8327296891793594e-08	5.643800804477905e-08	9.984822781916591e-07	4.693716526560365e-09	1.4352701782627264e-06	1.8622520414623978e-08	8.784972749253939e-08	4.5938453695271164e-05	6.822349860158283e-06	4.7137493908167016e-08	2.5226869482253278e-08	1.6523050305750075e-07	5.268555014481535e-08	8.229469017351221e-08
CDC6	8.002045433386229e-06	7.481774559892074e-07	0.0017139902338385582	5.187639544601552e-06	1.5882280877121957e-06	2.543484697525855e-06	5.470398264151299e-06	2.644056849021581e-06	0.00020369609410408884	5.056346708443016e-05	1.3940314147475874e-06	8.214631748160173e-07	1.3269992450659629e-05	7.381951036222745e-06	2.1731161723437253e-06	1.509133227273196e-07	1.0754902177723125e-05	1.135376987804193e-05	2.3176490060450305e-07	1.5071927919052541e-06	2.1137987005204195e-07	3.0063785743550397e-05	1.3346601690500393e-06	7.306998668354936e-07
SLC35G2	1.3155612350601587e-06	1.2252906344656367e-05	1.8032856132776942e-06	0.00010838861635420471	0.0005309819825924933	1.3892315109842457e-05	0.029092367738485336	5.088553734822199e-06	3.6233639548299834e-05	2.541064759498113e-06	0.0007160921231843531	1.161050022346899e-06	8.345132664544508e-05	8.174453824949524e-08	9.257204283130704e-07	3.4764293559419457e-06	0.0002444788988213986	2.2454416466644034e-05	1.1086389349657111e-05	4.8097044782480225e-05	4.770550731336698e-06	0.00010776324779726565	3.2244265639747027e-06	6.537873105116887e-06
CRIP2	1.693401463853661e-05	3.546514199115336e-05	4.927148256683722e-05	5.252830305835232e-05	0.0018241411307826638	3.4708264138316736e-06	4.598273153533228e-05	5.963935564068379e-06	8.886745490599424e-06	0.0012454661773517728	0.0025178976356983185	8.292409802379552e-06	0.00018820329569280148	0.0005948076141066849	1.3717360616283258e-06	6.800355913583189e-05	5.8684519899543375e-05	2.0716333892778493e-05	1.4156966244627256e-05	0.001106591778807342	0.00020045015844516456	5.5310578318312764e-05	2.5753970476216637e-06	9.841489372774959e-06
CCDC18	0.0003052586689591408	0.0004966614069417119	0.0005962189752608538	0.00010634633508743718	8.928563329391181e-05	0.00015780677495058626	7.744455797364935e-05	0.00022469254327006638	9.123039490077645e-05	1.341239385510562e-05	7.430474215652794e-05	0.00018709922733251005	3.965224459534511e-05	6.200907228048891e-05	0.00012451114889699966	0.00020412560843396932	4.913338125334121e-05	0.00017436953203286976	0.00022617887589149177	2.8260690669412725e-05	0.000109422231616918	0.00010070363350678235	0.0002530661295168102	0.0001970224839169532
MYOF	6.7119981395080686e-06	2.7123498966830084e-06	4.87814622829319e-06	0.0008579636341892183	0.0004781625175382942	3.037861915800022e-06	2.5703111532493494e-05	7.669083424843848e-05	2.2170514057506807e-05	0.0001553253532620147	0.00024343853874597698	2.9316972813830944e-06	0.0012558263260871172	0.0009309818269684911	0.0002750540152192116	3.818349341599969e-06	0.00021217875473666936	3.9661121263634413e-05	2.619344013510272e-05	0.00035518649383448064	1.637456807657145e-05	0.0006237762863747776	3.5991909044241766e-06	4.207916390441824e-06
TNIK	2.263920941913966e-05	0.0009029441862367094	6.104313797550276e-05	7.2235066909343e-05	7.171199740696466e-07	0.00034619352663867176	0.0007642378914169967	0.0006289881421253085	9.700653208710719e-06	3.162436541970237e-06	1.3371488876146032e-06	0.0007974173058755696	6.68966313241981e-05	1.8969947632285766e-05	2.6692801839089952e-05	0.0005694747087545693	1.4561407624569256e-05	0.001114596496336162	0.0010345125338062644	3.7760186387458816e-05	0.00022547387925442308	0.0002938558754976839	0.0001810634130379185	0.0002597426064312458
ANKRD50	1.6637790167806088e-07	1.8305739786228514e-06	6.720555347783375e-07	0.00018069311045110226	0.0001471019204473123	2.8682936203949794e-07	4.308899860916426e-06	6.724235390720423e-06	2.1154910427867435e-06	0.00012317336222622544	0.00019841281755361706	8.934165634855162e-06	9.27226574276574e-05	0.003266329877078533	3.393546285224147e-05	7.00927046182187e-07	8.330725540872663e-05	5.158393832971342e-06	8.097686986729968e-06	0.00018031852960120887	2.1495843611774035e-06	0.00013253472570795566	3.750667474378133e-07	5.132472324476112e-06
THBD	3.510848500809516e-06	6.476429348367674e-07	4.083831584011932e-07	6.962042789382394e-06	0.0012036307016387582	2.5761428901205363e-07	1.0812479558808263e-05	1.0275839485984761e-06	1.242730718331586e-06	1.5699397408752702e-06	0.0012309335870668292	1.7245498611373478e-06	3.3776705095078796e-05	1.452661399525823e-05	0.0004296516126487404	1.7480050473750453e-07	5.4328156693372875e-05	2.1903706510784104e-06	2.04414902782446e-07	0.0003942077746614814	1.4404887451746617e-06	6.907695478730602e-06	2.733418114075903e-07	7.867973295105912e-07
CTD-3193K9.4	7.482172804884613e-05	4.68161988464999e-06	1.6697622129413503e-07	0.0001167109512607567	1.2321028179940186e-06	3.8462616203105426e-07	1.1444502888480201e-05	2.6446248739375733e-05	0.000165573408594355	1.907245746224362e-06	9.796583981369622e-06	2.918083623626444e-07	0.0001134651611209847	1.846958366513718e-05	2.2153615645947866e-05	1.6308476915583014e-05	0.00028602968086488545	1.181951847684104e-05	2.046508416242432e-05	0.0008904861169867218	8.895261089492124e-06	0.0006786108715459704	5.145263344275008e-07	1.8407720290269936e-06
PLK1	5.319358479027869e-06	8.591071605223988e-07	0.002590408781543374	5.243157943368715e-07	1.906144689201028e-06	1.1795469845310436e-06	6.535189640999306e-06	2.872866389225237e-06	2.4601558834547177e-05	1.1739039109670557e-06	6.05957302468596e-06	1.8482545556253172e-06	2.0079836758668534e-05	1.2417905054462608e-05	3.786935167227057e-06	1.3323165148904081e-06	7.068027230161533e-07	2.6168056137976237e-05	1.1019773182852077e-06	1.2170729860372376e-05	8.17357829419052e-07	6.211567324498901e-06	2.9837140118615935e-06	6.5348785938113e-07
IFI30	0.00016871753905434161	2.0571512777678436e-06	3.958540219173301e-06	3.958110482926713e-06	6.214528639247874e-06	3.817850938503398e-06	4.140692908549681e-05	3.5367008877074113e-06	0.00014430993178393692	7.911930879345164e-05	3.824270038421673e-07	6.383864274539519e-06	1.0694306183722802e-05	3.448166899033822e-05	0.0018227167893201113	2.45592241299164e-06	1.4836290574749e-05	1.0046247552963905e-05	5.027807674196083e-06	4.87579700347851e-06	8.361223081010394e-06	1.6693645648047095e-06	3.817008746409556e-06	5.162899014976574e-07
DENND3	0.0005273210699670017	0.0001700723951216787	3.994647704530507e-05	7.336741418839665e-06	0.00010046091483673081	0.0001614708744455129	0.0001074586616596207	0.00014251853281166404	0.0003185993991792202	9.57981410465436e-06	0.000682652520481497	4.2036492232000455e-05	5.887573570362292e-05	2.114796188834589e-05	0.0004941180231980979	1.6513002265128307e-05	1.3430958460958209e-05	0.00029213930247351527	7.262571307364851e-05	7.587868458358571e-05	4.546813215711154e-05	0.00016282133583445102	0.00010467931133462116	0.0003110030374955386
CD320	9.904696344165131e-05	0.00028529553674161434	0.000342334620654583	0.00010283714073011652	0.0013228923780843616	0.0002903089625760913	0.0002834112383425236	0.00042200819007121027	0.0004726801998913288	0.0003465009212959558	0.0005793874734081328	4.2908959585474804e-05	7.703492155997083e-05	3.218737765564583e-05	1.4033672414370812e-05	0.0002698471362236887	0.00020283518824726343	0.0007596468785777688	0.0004395647265482694	0.00013965163088869303	0.00038323525222949684	6.347749877022579e-05	0.0002347370027564466	0.0005253231502138078
TRAC	0.00011414015898481011	0.0011244409251958132	8.499527757521719e-05	1.8623897631186992e-05	9.653492725192336e-07	0.001042746938765049	0.0005386606208048761	0.0013508679112419486	9.53247035795357e-06	6.104891667746415e-07	1.477083287682035e-06	1.173904593088082e-06	4.524060386756901e-06	4.061272647959413e-06	1.420043417965644e-06	0.0007646008743904531	6.053324341337429e-06	0.0013531720032915473	0.0014967788010835648	2.5863253085844917e-06	0.0003748183080460876	8.150950634444598e-06	0.001738053746521473	0.00034817957202903926
NPDC1	2.653549245223985e-06	6.291463796515018e-05	7.189276948338374e-05	0.00019731459906324744	0.0021634676959365606	4.338127109804191e-05	0.0002702512720134109	0.0006299639353528619	1.595545472810045e-05	0.00026348192477598786	0.0012130090035498142	1.5980698663042858e-05	0.00018385365547146648	0.0005079450784251094	1.3923900041845627e-05	0.00010491078137420118	0.0002546339819673449	0.0003017036069650203	0.00025390679365955293	6.134223804110661e-05	0.00023312048870138824	0.00024458306143060327	0.00027321779634803534	1.1777819963754155e-05
TWF2	0.0003849132335744798	0.00040421102312393486	0.00031214277260005474	0.00023124244762584567	0.00031869043596088886	0.0007679617847315967	0.0006242702947929502	0.0007898143376223743	9.104592754738405e-05	0.0002133456728188321	0.00011984747106907889	0.00017937558004632592	0.00015203579096123576	0.00011737683962564915	0.0007485555252060294	0.0005361456423997879	0.00022651655308436602	0.00025674907374195755	0.000634606636594981	0.0001786222419468686	0.0010535127948969603	8.485784928780049e-05	0.0008782127988524735	0.0005725764203816652
TNFAIP1	6.912149547133595e-05	9.484985639574006e-05	5.5754946515662596e-05	0.00012076270650140941	0.0006998890312388539	8.211752719944343e-05	0.0007339370204135776	7.476493919966742e-05	0.00010175348143093288	0.0002784106764011085	0.001223467173986137	7.227525929920375e-05	0.0002419861120870337	0.00018025306053459644	7.93455183156766e-05	0.00011147062468808144	0.00010532758460612968	0.0001720706932246685	8.969691407401115e-05	0.0003432431258261204	0.00021042813023086637	4.680838901549578e-05	0.00010754615504993126	8.144721505232155e-05
PARK7	0.0005470149335451424	0.00046853633830323815	0.0010468974942341447	0.000629549496807158	0.0004935517790727317	0.0007378127775155008	0.0012585801305249333	0.0017499494133517146	0.0005588815547525883	0.0015317877987399697	0.00033431506017223	0.00044954114127904177	0.00036977583658881485	0.0007975580519996583	0.0004431926354300231	0.0005968884797766805	0.0008335300371982157	0.0006361455307342112	0.000829661323223263	0.00064265908440575	0.0018293129978701472	0.00011390986037440598	0.0013875520089641213	0.0008267080411314964
TMCC3	0.00018144751084037125	0.00010067810217151418	1.0772248515422689e-06	6.519138696603477e-05	0.0007243188447318971	1.959582368726842e-05	2.631474671943579e-05	1.5372772850241745e-06	7.924181772978045e-06	1.4277501350079547e-06	0.0005673616542480886	1.588770464877598e-05	2.83104382106103e-05	2.1170242689549923e-05	0.0002684226492419839	4.2330152609793e-06	5.95293249716633e-06	6.558244422194548e-06	1.9815261111943983e-06	1.8471935618435964e-05	3.5959790238848655e-06	0.00010283225128659979	2.4840364858391695e-06	0.00020560924895107746
SLC43A2	0.00017853060853667557	1.716337828838732e-05	3.761907646548934e-05	0.00015234979218803346	7.170983735704795e-05	2.156055415980518e-05	2.9119304599589668e-05	7.925200770841911e-05	0.00020650008809752762	0.0003438009007368237	5.958171823294833e-05	0.00012349891767371446	7.626553269801661e-05	0.00047867436660453677	0.0011128728510811925	5.757244707638165e-06	0.00011399626964703202	0.0001726461632642895	5.895326103200205e-05	1.4793648915656377e-05	6.654407479800284e-05	0.00015031248040031642	1.5156234439928085e-05	1.1075437214458361e-05
SMOC2	1.1524307410581969e-06	1.3139648444848717e-06	3.3292965326836566e-06	0.0015471505466848612	9.504070703769685e-07	4.6586049506913696e-07	1.2105691894248594e-05	2.56596649705898e-06	4.5384040276985615e-06	3.363874202477746e-05	1.770191261130094e-06	3.3469357276771916e-06	0.0009457473061047494	3.4585864341352135e-05	1.036288608702307e-06	1.0559477914284798e-06	0.0012210308341309428	3.2779732919152593e-06	7.542173534602625e-07	0.0010699288686737418	4.264553354005329e-06	0.00094229681417346	1.2050719533363008e-06	4.962705588695826e-06
CD55	0.0007988694123923779	0.0001779041631380096	8.563238225178793e-06	0.00010677723184926435	0.00016052099817898124	7.722945883870125e-05	7.138782530091703e-05	1.8790518879541196e-05	0.0001849548425525427	5.8534922573016956e-05	8.887873264029622e-05	0.0003408285847399384	0.0015078079886734486	1.7335107258986682e-05	0.00020658703579101712	0.0004928811686113477	0.00010442949132993817	6.630785355810076e-05	8.769895794102922e-05	4.153468762524426e-05	5.971126665826887e-05	0.00023024057736620307	3.494879274512641e-05	0.00032356911106035113
DMD	5.2400380809558555e-05	2.899193134453526e-07	2.5512422325846273e-06	3.638596535893157e-05	4.174159130343469e-06	1.4082702648465784e-07	2.421509998384863e-05	0.0005465837311930954	9.288683031627443e-06	0.00021594983991235495	9.542922634864226e-05	9.267781570088118e-05	0.0001459496415918693	2.6295352654415183e-05	4.80013586638961e-05	3.879161454278801e-07	6.146246596472338e-05	4.8098722800205e-06	2.628861011544359e-06	0.0008788491250015795	4.164341191881249e-07	0.0005153543315827847	1.1671995707729366e-06	2.655502555626299e-07
UBA52	0.0017800511559471488	0.0012522167526185513	0.0006612719735130668	0.0009083453915081918	0.000617107143625617	0.0011195963015779853	0.0010240195551887155	0.000604549830313772	0.0005743179935961962	0.0011649264488369226	0.00024769717128947377	0.0007398652378469706	0.0004111874441150576	0.0005097910179756582	0.0007502334774471819	0.0023002922534942627	0.0009104780037887394	0.00030293286545202136	0.0010968762217089534	0.00046485295752063394	0.003213305491954088	0.00011116558744106442	0.0008234296110458672	0.001461408450268209
KIAA0922	0.0007739494321867824	0.0005182649474591017	2.92503391392529e-05	4.9076250434154645e-05	4.92299695906695e-05	0.0002744181256275624	0.00016503853839822114	0.00022026014630682766	2.4594115529907867e-05	7.809922863089014e-06	0.000113870577479247	4.9438585847383365e-05	0.00011782635556301102	2.4953455067588948e-05	5.489778777700849e-05	0.0004630177281796932	2.273456811963115e-05	0.000746395904570818	0.0003978383319918066	0.00017021081293933094	7.541652303189039e-05	0.00029655895195901394	0.0001236466778209433	0.00012753717601299286
