Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24
STC2	0.0015212871367111802	7.181143928391975e-07	3.737977522177971e-06	9.373258649247873e-07	2.0697210857179016e-05	0.00010679579281713814	4.216508386889473e-06	8.775384685577592e-07	5.509935817826772e-06	9.267833775084e-06	2.3934484488563612e-05	5.110844995215302e-06	8.244232674314844e-08	3.735200948540296e-07	3.7814238567079883e-06	6.561732789123198e-06	2.125836772393086e-06	1.0260213230139925e-06	9.211410360876471e-05	4.2900182961602695e-06	1.649777772172456e-07	1.3222575034887996e-06	9.952232358045876e-05	6.052744538465049e-06
STEAP4	5.812506060465239e-05	4.448333129403181e-06	0.00215082592330873	1.3238593510322971e-06	3.299433046777267e-06	1.0915007806033827e-05	3.498722435324453e-06	8.057489139901008e-06	3.724313137354329e-05	1.2448559573385864e-05	3.4891745599452406e-06	6.003709859214723e-05	6.254766731217387e-07	2.2645992885372834e-06	1.5928978882584488e-06	3.178706901962869e-05	3.5765608572546626e-06	8.80132176916959e-07	0.0005649146041832864	1.1821769476227928e-05	2.967459658975713e-05	9.630736713006627e-06	5.27284100826364e-07	2.180445153499022e-05
STIL	5.6214128562714905e-05	9.58572400122648e-07	5.580486117651162e-07	9.830339695326984e-05	1.5681386003052467e-06	1.123366837418871e-05	4.798991540155839e-06	2.2034303128748434e-06	2.3557178963073966e-07	7.738314707239624e-06	5.704474006051896e-06	9.46466298046289e-06	3.7871319364057854e-05	5.832898750668392e-06	1.0795670277730096e-06	1.8651882783160545e-05	5.087142653792398e-06	4.064541280968115e-05	3.529544483171776e-05	0.0032943058758974075	3.283357045802404e-06	2.3081531253410503e-05	3.2930722227320075e-05	1.2464165592973586e-05
STMN3	1.7674015907687135e-05	7.967802230268717e-05	0.0001804450002964586	0.00019290555792395025	0.0010740654543042183	1.0345606824557763e-05	0.0005745440139435232	0.0001362316106678918	0.0004494643653742969	0.0003594352165237069	0.000384455022867769	0.000415512768086046	7.258135883603245e-05	5.744251757278107e-05	0.0005388834397308528	8.378887287108228e-05	2.242578921141103e-05	6.59734041619231e-06	9.18564255698584e-05	1.6390218661399558e-05	0.0006745029822923243	1.7727120393828955e-06	3.7432200770126656e-05	0.00014187258784659207
STOM	0.00010121305240318179	0.00011380603245925158	0.0011271274415776134	0.00023206377227324992	0.0003426354087423533	8.058259845711291e-05	0.00012814337969757617	0.0009317360818386078	0.00041588980820961297	0.0001626206503715366	0.00023338220489677042	0.0002756227331701666	0.00010368329094490036	8.57649210956879e-05	0.0009075154666788876	0.0001664741721469909	2.6515483114053495e-05	2.73832083621528e-05	0.0005729960394091904	4.424520011525601e-05	0.00016354015679098666	0.00028323926380835474	0.0012461069272831082	6.157412281027064e-05
STRA13	0.0014085319126024842	0.0002490711340215057	0.00024610740365460515	0.0008598456624895334	0.000373795279301703	0.001354825682938099	0.0004505899560172111	0.0003956021973863244	0.00015887184417806566	0.00016984286776278168	0.0002157779672415927	8.520304982084781e-05	0.00017700398166198283	0.0003777738893404603	0.0004623972636181861	0.00026588820037432015	0.00024838189710862935	0.0002813478640746325	0.00010666852176655084	0.0013509117998182774	0.0002550966455601156	0.0002894787467084825	0.0001593000051798299	0.00016895026783458889
STRBP	0.00045755942119285464	2.9905364499427378e-05	1.1509299838508014e-05	0.00013068411499261856	0.00019962707301601768	0.00010645492875482887	0.00010963292879750952	2.9254833862069063e-05	1.634784166526515e-05	3.860001379507594e-05	7.5628854574461e-06	3.303382618469186e-05	8.930113108363003e-05	0.00031142443185672164	0.0002624003100208938	9.560608305037022e-05	0.0010056038154289126	0.0004927044501528144	8.032402547542006e-05	0.00012605810479726642	5.485950896400027e-05	3.6965990148019046e-05	7.335015834541991e-05	0.000162339725648053
STX11	1.3954659152659588e-06	6.82161989971064e-05	2.6814494049176574e-05	0.0006193547742441297	8.363313099835068e-05	2.7995104119327152e-06	1.126841289078584e-05	0.00020066647266503423	1.4159829788695788e-06	1.3832993772666669e-06	2.4293387923535192e-06	2.5187633582390845e-05	0.000498174165841192	0.0007524253451265395	0.000455340399639681	3.894630935974419e-05	5.412182872532867e-05	0.0004169789608567953	3.849648237519432e-06	2.0211402443237603e-05	2.550796807554434e-06	0.0005926265730522573	2.936153396149166e-05	3.4486816730350256e-05
STX3	0.00015733651525806636	2.8569576898007654e-05	1.0642919733072631e-05	1.71094525285298e-05	4.742869714391418e-05	0.00022118634660728276	5.435331695480272e-05	0.00027475666138343513	3.9086193282855675e-05	0.00012081242311978713	5.359580973163247e-05	5.8963796618627384e-05	0.0026625352911651134	1.7452553947805427e-05	8.265705400845036e-05	4.2973380914190784e-05	7.507781992899254e-05	2.3888685973361135e-05	0.00020615213725250214	0.00011291708506178111	5.5638149206060916e-05	0.0002154110698029399	0.0001869573025032878	3.6458652175497264e-05
STX7	0.00025973847368732095	4.2652634874684736e-05	0.00017211027443408966	0.00014193668903317302	0.0005880518583580852	0.00012273210450075567	0.00015043720486573875	0.0005196451093070209	0.0002299890766153112	0.00040091402479447424	0.00018339193775318563	0.0003319066599942744	0.0003498296719044447	0.00037885212805122137	0.00022937203175388277	0.0001271424553124234	0.00187553814612329	0.0006034515099599957	0.00029055491904728115	9.923236939357594e-05	0.00034953231806866825	0.0006462874007411301	0.00018263424863107502	0.00015554195852018893
STXBP1	0.0003188803093507886	4.163199719187105e-06	0.00014159320562612265	2.2427078874898143e-05	0.00013129253056831658	0.00012091056851204485	0.0002061046106973663	1.1462075235613156e-05	0.0004958984791301191	0.00019806940690614283	0.00048085401067510247	0.00014144358283374459	1.6075173334684223e-06	6.454302820202429e-06	1.577384136908222e-05	0.00012988837261218578	1.9897229321941268e-06	1.9368123957974603e-06	0.0006439824937842786	0.0001584747660672292	9.799545659916475e-05	3.113548518740572e-05	0.0007618044037371874	4.160924072493799e-05
STXBP2	0.00030157683067955077	2.4394985302933492e-05	2.335759972993401e-06	0.00020339332695584744	0.00045524901361204684	8.61784428707324e-05	4.3393218220444396e-05	0.000281765271211043	5.489967520588834e-07	2.097332071571145e-06	1.8389547449260135e-06	2.9762355552520603e-05	0.00021560584718827158	0.0003032302774954587	0.0003489231166895479	0.00015301763778552413	0.00011068517051171511	0.00031018551089800894	2.0672971004387364e-05	9.262268577003852e-05	2.527718834244297e-06	0.0010115638142451644	4.033558980154339e-06	4.457670002011582e-05
STXBP5	7.942545926198363e-05	2.4693081286386587e-05	2.120069257216528e-05	3.5586621379479766e-05	0.0005296444287523627	5.660911483573727e-06	6.407522596418858e-05	0.00017069089517462999	0.00026650354266166687	0.0006295974599197507	5.170021177036688e-05	0.0001961451634997502	0.0007595624774694443	7.050940621411428e-05	0.00014847029524389654	8.896282088244334e-05	5.8896235714200884e-05	5.1416183850960806e-05	0.0005758462357334793	2.5840014131972566e-05	0.00040395892574451864	6.210344872670248e-05	0.00010996517085004598	3.173107688780874e-05
STXBP6	1.2480134046199964e-06	8.690731192473322e-07	0.00011550300405360758	6.4490315310195e-08	1.3049488245542307e-07	2.042295363935409e-06	2.1191456767155614e-07	1.743014763633255e-06	3.336224108352326e-05	2.4470771677442826e-05	1.2663499546761159e-05	1.542116660857573e-05	0.0030466432217508554	9.200501835948671e-07	3.192717201727646e-08	7.355409616138786e-05	1.081086651311125e-07	3.48972826031968e-05	1.8448527043801732e-05	2.874990741474903e-06	2.8593451588676544e-06	2.804029293201893e-07	1.4716456462338101e-06	7.997237844392657e-06
SUB1	0.001212826929986477	0.001679484499618411	0.0002341567014809698	0.0022929240949451923	0.00024218446924351156	0.0022244213614612818	0.0006761508411727846	0.0003030676452908665	0.0002315770398126915	0.00020322752243373543	0.0006105387001298368	0.0006781480624340475	0.0007439882610924542	0.0011049221502617002	0.0011686221696436405	0.0007953972672112286	0.000579431711230427	0.002719520591199398	0.00011773598816944286	0.000738509523216635	0.0005582240992225707	0.00039749054121784866	0.00022219899983610958	0.0012082136236131191
SUGCT	2.9659236133738887e-07	8.943568445829442e-07	3.258728247601539e-05	3.224163549475634e-07	4.2284932533220854e-07	2.6764996619021986e-06	3.57482053914282e-06	2.6412681108922698e-06	6.593084253836423e-05	0.0004267270560376346	0.00015493936371058226	5.371543375076726e-05	2.2674592514704273e-07	1.872741813713219e-05	2.922225803558831e-07	2.593378121673595e-05	3.471597665338777e-05	1.1127119705633959e-06	9.907620551530272e-06	1.061276088876184e-05	0.004752046428620815	4.066118606260716e-07	2.1676321182440006e-07	1.404098111379426e-05
SULF1	4.682422058976954e-06	7.347445716732182e-06	0.00011808163253590465	2.3378563582809875e-06	7.812929652573075e-06	5.079068614577409e-07	2.6862376216740813e-06	1.481180061091436e-05	0.00010579957597656175	0.0018609474645927548	7.908535917522386e-05	0.00011511128104757518	2.5957610887417104e-06	1.791018439689651e-05	8.530428772246523e-07	5.7942073908634484e-05	3.3554183573869523e-06	1.6857854916452197e-06	0.0006240005604922771	7.32809985493077e-06	0.0007476103492081165	4.149427184074739e-07	3.819926132564433e-05	3.8727372157154605e-05
SULF2	5.565340325119905e-05	9.175565537589137e-06	1.1321269084874075e-05	6.0486813708848786e-06	2.0687926735263318e-05	2.6901481760432944e-05	2.2401998649002053e-05	1.5459308997378685e-05	0.0002754333836492151	0.0018373709172010422	0.00011265082866884768	0.00014531014312524348	7.127306616894202e-06	2.4646686142659746e-05	8.167337000486441e-06	0.00011676366557367146	2.9833094231435098e-05	0.00033048909972421825	0.000257418054388836	3.349011967657134e-05	0.0009560025646351278	0.00017161440337076783	0.000620703271124512	4.792865729541518e-05
SUMO2	0.0014593887608498335	0.0005981383728794754	0.000960120523814112	0.0025005321949720383	0.0003045733901672065	0.0019893101416528225	0.0012941205641254783	0.0006254427134990692	0.0007237861282192171	0.0005988440825603902	0.0018580961041152477	0.00111926079262048	0.0011735421139746904	0.001108640688471496	0.0015036548720672727	0.0005100640119053423	0.0008565368480049074	0.0005335977184586227	0.00018381330301053822	0.0011428549187257886	0.0011367087718099356	0.0005978898843750358	0.0005894007044844329	0.0004216978559270501
SUPT3H	1.91084727703128e-05	6.578187458217144e-05	5.05004427395761e-05	0.0005331187858246267	0.00038641312858089805	1.7368367480230518e-05	0.0001225136948050931	0.0005898249801248312	9.462881280342117e-05	7.420920883305371e-05	9.504516492597759e-05	0.0001700408902252093	6.661411316599697e-05	0.00026446813717484474	0.0007281619473360479	5.991115540382452e-05	4.9958522140514106e-05	4.991857349523343e-05	6.477602437371388e-05	4.4673943193629384e-05	0.00011512809578562155	2.461362055328209e-05	3.481790190562606e-05	9.779061656445265e-05
SUPT4H1	0.00046421674778684974	0.00026264923508279026	0.0003628235135693103	0.0008148499764502048	0.00012900453293696046	0.0005629913648590446	0.0004454480658750981	0.0011537800310179591	0.00027137709548696876	0.0003119692555628717	0.0006438105483539402	0.0003823443257715553	0.0007419775356538594	0.0005432506441138685	0.0007252240320667624	0.0001695407263468951	0.0004431110864970833	0.00036297974293120205	8.04216178948991e-05	0.0002401995297987014	0.0005503551801666617	0.0005976940155960619	0.00032016661134548485	0.0005023226840421557
SUSD2	0.00012567700468935072	3.5015334560739575e-06	0.0006845100433565676	2.642202389324666e-06	1.3879965990781784e-05	2.6402169169159606e-05	1.0243948963761795e-05	5.209169103181921e-05	0.0007773765828460455	0.00012922854511998594	6.364274304360151e-05	5.4357315093511716e-05	6.768213438590465e-07	2.224255467808689e-06	1.8651165873961872e-06	3.3363510738126934e-05	3.32715273998474e-07	1.4965827404012089e-06	0.0003984338545706123	2.2254762370721437e-05	8.608588541392237e-05	1.0055381380880135e-06	9.485201246661745e-08	2.765258977888152e-05
SUSD5	8.649022333884204e-07	1.111940491682617e-06	0.0010703668231144547	1.2993284315143683e-07	3.3315393466182286e-07	7.082458978402428e-06	6.640223659815092e-08	2.8123456559114857e-06	5.550019068323309e-06	4.16684961237479e-05	6.65931511321105e-05	1.6880867406143807e-05	3.5230482353654224e-07	5.428427130027558e-07	4.657239927041701e-08	1.7125323211075738e-05	4.837242499888816e-07	1.9348605917457462e-07	5.379476715461351e-05	2.4793791453703307e-05	1.79321850737324e-05	7.372408958872256e-07	7.935161505656652e-08	1.4189863577485085e-05
SUZ12	0.0003477286663837731	0.00011321550118736923	6.92438188707456e-05	0.0005254335119388998	0.0007301503792405128	0.00015687408449593931	0.00016747003246564418	0.00013016455341130495	0.00012736882490571588	0.00013493305596057326	0.00015209578850772232	0.00043601126526482403	0.00018919853027909994	0.00021087366621941328	0.00047785398783162236	9.327199950348586e-05	0.0002565917675383389	0.0002457012888044119	0.00028510531410574913	0.000538188440259546	0.00015603222709614784	0.00017040692910086364	0.0002321017673239112	0.00020813987066503614
SVEP1	1.1664190679994135e-07	4.13717316405382e-06	1.5648423868697137e-05	3.1712096415503765e-07	8.386638796764601e-07	3.995867814410303e-08	6.196859771989693e-07	4.823792551178485e-06	0.0027661423664540052	0.0002011299366131425	1.639704714762047e-05	2.892299016821198e-05	2.556088247729349e-07	2.754443130470463e-06	9.964500691239664e-08	4.770870873471722e-05	2.8308426180956303e-07	7.355731099778495e-07	0.00031160912476480007	6.932421001693001e-07	8.161974983522668e-05	2.8113075245528307e-07	2.43814525902053e-07	9.917096576828044e-06
SVIL	0.00018472650845069438	1.2739830708596855e-05	0.0002383417304372415	4.626770078175468e-06	0.0003475829726085067	5.347053229343146e-05	0.0002615251287352294	0.0004297314735595137	0.0011031392496079206	0.0007200891268439591	0.0008211785461753607	0.00037078725290484726	3.626965917646885e-05	1.2218843949085567e-05	5.288626198307611e-05	0.00010239759285468608	1.2261996744200587e-05	2.198971287725726e-06	0.0011367236729711294	8.118219557218254e-05	0.001752623007632792	2.6641248041414656e-05	0.0006098807789385319	5.087259705760516e-05
SVOPL	9.113415217143483e-06	7.955682690408139e-07	1.8316895022962854e-07	1.048976230322296e-07	1.6223378906943253e-07	5.378442892833846e-06	1.0273933526150358e-07	1.3458056855597533e-06	1.1040361869163462e-07	5.336678299272535e-08	2.1287003448833275e-07	9.677114576334134e-06	0.003656313056126237	3.726070758602873e-07	1.201691048891007e-07	7.4520289672364015e-06	1.0406932915429934e-07	2.5578481199772796e-07	1.5833907696105598e-07	1.8927877363239531e-06	1.733707932771722e-07	4.698696542959624e-08	4.9666638801681984e-08	8.04250066721579e-06
SWAP70	0.00012899945431854576	1.1117204849142581e-05	0.00014561456919182092	1.1538495527929626e-05	8.741299825487658e-05	7.450551493093371e-05	5.123220762470737e-05	0.00031295817461796105	0.00015609373804181814	0.00024129360099323094	0.00011861699022119865	4.5785909605911e-05	0.0006382068386301398	8.891111974662635e-06	2.8814365578000434e-05	5.0989066949114203e-05	0.0017194272950291634	0.0001520314544904977	0.00024013726215343922	6.192776345415041e-05	0.0002522148715797812	0.0004437603347469121	0.0008988950867205858	9.576779848430306e-05
SYDE1	5.166868959349813e-06	2.970222112708143e-06	0.0011311466805636883	5.569472136812692e-07	8.267902558145579e-06	7.927632395876572e-06	3.815287527686451e-06	5.820965270686429e-06	0.0005369962891563773	0.0006913433317095041	0.0008022025576792657	6.0971917264396325e-05	2.9378250587797083e-07	1.179907826553972e-06	3.7028965493846044e-07	5.228049849392846e-05	7.314426966331666e-07	3.906088181793166e-07	0.0012135844444856048	3.355405351612717e-05	0.000695188355166465	2.4683350829945994e-07	0.0002284343499923125	1.5381878256448545e-05
SYK	4.854840517509729e-05	6.867277988931164e-05	3.247376753279241e-06	7.089069640642265e-06	3.832027687167283e-06	4.553531653073151e-06	6.571821813849965e-06	0.0018261390505358577	7.97171139765851e-07	1.1485686854939559e-06	7.009446676420339e-07	1.612347477930598e-05	0.000476289278594777	3.691777237690985e-05	8.5992533058743e-06	3.7815363612025976e-05	0.0021565489005297422	0.0013502214569598436	2.2401471255761862e-07	2.9768636522931047e-05	1.1299985089863185e-05	0.0011738707544282079	2.751437477854779e-06	6.07274123467505e-05
SYNE2	0.00019470712868496776	0.000247495889198035	0.00038924883119761944	0.0004463076184038073	0.0025331294164061546	4.455069938558154e-05	0.00019200534734409302	0.000701635202858597	8.371297735720873e-05	5.7618675782578066e-05	1.9808127035503276e-05	0.00015717469796072692	2.1363026462495327e-05	0.0003039652656298131	0.0011713415151461959	0.0001560059463372454	9.811159543460235e-05	9.450450306758285e-05	0.0003981178451795131	0.00018152169650420547	0.00010288854537066072	4.065949269715929e-06	0.000544048729352653	0.0004139780066907406
