Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21
ERP29	0.0016084423987194896	0.00137827277649194	0.0004748456412926316	0.000536519568413496	0.0016824147896841168	0.0005108218174427748	0.0005181331653147936	0.00030665731173940003	0.0006596515886485577	0.00018461795116309077	0.0008348579285666347	0.0009597745374776423	0.000524369825143367	0.00022021504992153496	0.00042020270484499633	0.0009765095892362297	0.0004078481870237738	0.0004861402267124504	0.0005861714016646147	0.0006771399057470262	0.0003850941138807684
ERRFI1	1.8432296201353893e-05	1.1680756870191544e-05	0.00016894254076760262	1.0388625923951622e-05	1.1030259884137195e-05	0.00021282362286001444	1.6124113244586624e-05	0.00044480094220489264	6.958651738386834e-06	9.78309617494233e-06	2.2466410882771015e-05	8.722075108380523e-06	3.851751171168871e-05	0.00013931543799117208	4.6460052544716746e-05	0.0006476407288573682	0.0005295051960274577	1.0273408861394273e-06	4.917107435176149e-05	0.000250259879976511	0.0008501030970364809
ESAM	4.705353148892755e-06	7.296884518837032e-07	3.312681428724318e-06	5.215952683101932e-07	1.3059465118203661e-06	1.8015227396972477e-05	4.191308278223005e-07	0.0008105153683573008	1.0752140951808542e-05	0.002675396390259266	2.2714899387210608e-05	2.873635821742937e-06	5.895117851650866e-07	2.448606721827673e-07	0.0019115307368338108	3.251210500820889e-07	2.9031076564933755e-07	2.552616933826357e-06	1.9250785044278018e-05	3.6179590097162873e-06	1.9029419036087347e-06
ESCO2	9.496334314462729e-06	3.5199730064050527e-06	2.510831507152034e-07	9.158056712976759e-08	1.0384796667040064e-07	9.944685643858975e-07	9.471789235249162e-05	9.374817864227225e-07	3.7323432025004877e-06	2.354362891310302e-07	7.847382221370935e-06	7.464751433872152e-06	1.2117797041355516e-06	3.2540228289690276e-08	2.3317370789754932e-07	8.06713984502494e-09	0.0012016852851957083	3.9458606693187903e-07	4.013869784103008e-06	7.67825270031608e-09	1.076268404176517e-06
ESR1	7.076164820318809e-06	9.093646440305747e-06	2.0647490600822493e-05	2.776004066618043e-06	1.0729966561484616e-05	3.8327045331243426e-05	7.293473572644871e-06	8.8712413344183e-06	3.844993898383109e-06	2.303676183146308e-06	8.708066161489114e-06	4.404922583489679e-05	1.0031575584434904e-05	1.2168503417342436e-05	3.634560528098518e-07	4.9425991164753214e-05	4.517149591265479e-06	4.009385747849592e-07	7.1953277256398e-06	0.004454662092030048	3.6221840105099545e-07
ESRP1	3.5856423892255407e-06	1.2949493566338788e-06	1.7310492239630548e-07	4.3899925117329985e-07	6.945585937501164e-07	8.615398837719113e-05	1.9357721612323076e-06	4.774523176820367e-07	5.95223491473007e-06	6.535418037856289e-07	1.4309405742096715e-05	1.625883305678144e-05	2.3030011107039172e-06	1.203799342874845e-06	2.235598088873303e-07	0.00032297332654707134	0.001241755671799183	5.22078892117861e-07	8.352830263902433e-06	0.0008816189947538078	0.00012332356709521264
ETS2	2.2056674424675293e-05	0.00011384546087356284	3.984896102338098e-05	8.525256998836994e-05	8.022383553907275e-05	0.00023037729260977358	6.989782559685409e-05	0.00014252022083383054	4.569025259115733e-05	0.0013830167008563876	3.151848795823753e-05	1.1309833098493982e-05	0.00036983247264288366	1.5064597391756251e-05	0.0017769616097211838	4.535280822892673e-05	5.3684780141338706e-05	8.570220961701125e-05	4.225099110044539e-05	3.762092092074454e-05	0.0006911079399287701
ETV5	2.081192724290304e-05	3.757924389446998e-07	0.00027353386394679546	0.0001133297846536152	2.3076590593973378e-07	0.0002530354540795088	2.5440306217205944e-07	0.0002214576379628852	3.0410416002268903e-05	0.00021497135458048433	0.0001847462699515745	6.617404142161831e-05	0.001037627924233675	0.00020116589439567178	0.00010911474237218499	2.538122862461023e-05	8.489245374221355e-05	6.401317023119191e-07	3.258455762988888e-05	7.090892495398293e-07	0.0004954706528224051
ETV6	0.00043969412217848003	0.0002998868003487587	8.078278187895194e-05	0.00020581322314683348	0.0004275161190889776	0.00014856914640404284	0.0007517352350987494	0.0002900028775911778	0.00031209696317091584	0.00027074082754552364	0.00010510094580240548	0.00047322676982730627	0.0007080137147568166	0.0003401105059310794	0.00023490980674978346	0.00011933904170291498	0.00019233509374316782	0.00017498507804702967	0.0003876595292240381	0.0002627986541483551	5.269109897199087e-05
ETV7	6.737061630701646e-05	0.00010906383977271616	2.7799040253739804e-05	1.1022955732187256e-05	1.0325660468879505e-06	5.167845301912166e-05	0.0018338302616029978	2.997033516294323e-05	7.187615119619295e-05	5.222418167249998e-06	3.0164632335072383e-05	4.2400555685162544e-05	0.00012345593131612986	4.23458986915648e-05	1.9548384443623945e-05	5.156913175596856e-06	3.494450356811285e-05	2.110149580403231e-06	0.0001273629313800484	1.609523792467371e-06	1.0818104783538729e-05
EVA1C	9.289204172091559e-06	0.0001682442525634542	0.00027569514350034297	9.323572157882154e-05	0.00020651765225920826	0.00030466896714642644	0.00015327392611652613	0.00010289977944921702	0.00017580867279320955	0.000260624336078763	5.272364796837792e-05	5.750920990976738e-06	3.1692400170868495e-06	0.00010729502537287772	0.0007404311909340322	8.426127169514075e-05	0.00010376219870522618	0.00022221141261979938	4.6262073738034815e-05	0.000180949573405087	9.814271834329702e-06
EVI2A	0.0002482584095560014	0.0005811747396364808	2.1688369997718837e-06	8.343157242052257e-05	0.00043868363718502223	2.1796181499667e-06	0.0005551548092626035	7.926134912850102e-07	0.00014381333312485367	1.3329885177881806e-06	0.00014544001896865666	0.00011826799891423434	0.00024989061057567596	7.396018190775067e-05	2.748219912973582e-06	2.769392324353248e-07	2.6785355657921173e-06	0.00029637935222126544	0.0001251802605111152	5.558234761338099e-07	2.6917878130916506e-05
EVI2B	0.00043851236114278436	0.000663041602820158	1.413111590409244e-06	3.968786040786654e-05	0.00024651168496347964	9.287398370361188e-07	0.00041148686432279646	6.912473509146366e-07	0.00044863621587865055	2.259946313643013e-06	0.0009228678536601365	0.00014480935351457447	0.0003971687110606581	6.506527370220283e-06	4.161661308899056e-06	1.317292372959855e-07	2.5348665531055303e-06	0.00012383170542307198	8.86720372363925e-05	9.560360467730789e-07	3.1535066682408797e-06
EVPL	8.362557650798408e-07	1.0104579217795617e-07	1.182640687602543e-07	0.0011431555030867457	9.125163273893122e-07	1.6597921785432845e-05	1.018460054069692e-07	2.3452646757959883e-07	1.5170689948718064e-05	1.8620036712491128e-07	1.1079380783485249e-05	1.2039706689392915e-06	2.9901761990913656e-06	4.975091769665596e-07	2.535325336339156e-07	0.00017282721819356084	0.0001940424699569121	4.58642944067833e-07	7.608478881593328e-06	0.0010711642680689692	6.381585535564227e-07
EXOC3L1	1.4163491641738801e-06	3.7380078765636426e-07	5.912273263675161e-05	3.902148932866112e-07	5.243443297331396e-07	1.1867329703818541e-05	4.329161811256199e-07	6.4677219597797375e-06	7.58136320655467e-06	0.001785503001883626	1.3379426491155755e-05	1.3122444215696305e-06	5.741817221860401e-05	1.1214518963242881e-05	6.414618110284209e-05	3.951713733840734e-05	1.5923995306366123e-05	5.289568889565999e-07	1.1697432455548551e-05	1.9445626094238833e-05	8.363280358025804e-05
EXOC3L2	6.023864216331276e-07	6.276375330571682e-08	8.761425078773755e-07	1.9756760138989193e-07	5.313927076144864e-08	2.8440962296372163e-07	1.260926438817478e-07	3.5400449860389926e-07	5.739669632021105e-06	0.0023384487722069025	1.661855094425846e-05	4.5003503146290313e-07	4.185336166528941e-08	1.577379293848935e-07	0.00020950559701304883	4.533702124831507e-08	1.0269629058257124e-07	5.434685590444133e-07	8.153694579959847e-06	2.678099875197404e-08	6.355141977110179e-07
EXOSC4	0.0001227791071869433	0.00021527208446059376	9.695137123344466e-05	0.00025034055579453707	0.00013202633999753743	0.00025172290042974055	0.0001922222290886566	0.00012628988770302385	0.00024618208408355713	0.00011879456724273041	0.00015665421960875392	0.00028409817605279386	0.00022114795865491033	9.7616073617246e-05	0.0001291157677769661	0.0009634046582505107	0.0008779754280112684	0.00033775714109651744	0.00013105171092320234	3.552021735231392e-05	0.0015272959135472775
EXTL3	0.00010090694559039548	0.00013491926074493676	0.00014720733452122658	0.000875724945217371	7.470296259270981e-05	6.052987737348303e-05	0.00013798318104818463	0.00022991081641521305	4.2622275941539556e-05	0.00048261103802360594	0.00012925370538141578	5.2523380873026326e-05	0.00010932843724731356	0.0003322753182146698	0.00010111711162608117	2.903948916355148e-05	2.956983371404931e-05	0.00034429581137374043	9.858795237960294e-05	0.0001982796675292775	0.00013195000065024942
EZH2	0.0001503530511399731	0.0001695779646979645	1.4990932868386153e-05	3.482323882053606e-05	0.00012511402019299567	4.5510281779570505e-05	0.0007552166935056448	2.01237307919655e-05	2.9325277864700183e-05	5.162693196325563e-05	7.187465962488204e-05	0.00010477869363967329	4.7743513277964666e-05	2.5433484552195296e-05	3.414122329559177e-05	6.451426997955423e-06	0.0011907536536455154	4.0727823943598196e-05	2.9210204957053065e-05	0.00013971504813525826	0.00010001169721363112
F13A1	2.178273007302778e-06	6.442616609092511e-07	2.302820394106675e-05	2.222200919277384e-06	6.347078169710585e-07	4.437223196873674e-06	5.125738766764698e-07	2.297279024787713e-06	8.03911461844109e-06	3.401429182758875e-07	1.8165050278184935e-05	1.3771174280918785e-06	0.00067808449966833	0.0011831586016342044	2.309381670784205e-06	8.53552748480979e-08	1.5157641541918565e-07	2.686829930098611e-06	2.6545410946710035e-05	1.0718717931013089e-06	1.3174952755434788e-06
F2R	1.5670551874791272e-05	0.0006955419667065144	0.0022193475160747766	9.090312232729048e-06	5.7686575019033626e-05	2.6767382223624736e-05	0.00024838437093421817	0.00023205956676974893	7.553449540864676e-05	0.0006801254348829389	0.00012360438995528966	1.1237580110901035e-05	7.87187445894233e-07	0.00043907217332161963	0.00017333641881123185	1.828731910791248e-06	5.396090728027048e-06	0.0006050035590305924	0.00011853029718622565	5.2748900998267345e-06	0.00014093307254370302
FABP4	1.7512338956748863e-07	6.739123818988446e-07	3.7880672607570887e-06	8.816596164251678e-07	5.575101909016666e-07	1.848317333497107e-05	2.385299467277946e-06	7.918649498606101e-05	1.0346599992772099e-05	0.00023435294860973954	1.4423766515392344e-05	2.7392261472414248e-06	7.332961104111746e-05	5.312590474204626e-07	0.0014937412925064564	1.1590500292868455e-07	1.011755557556171e-06	7.2128755164158065e-06	8.134902600431815e-06	6.242394192668144e-07	8.66432674229145e-06
FABP5	2.6625741156749427e-05	8.486003935104236e-05	5.983966730127577e-06	4.1948119360313285e-06	9.095708264794666e-06	0.00014233638648875058	0.0001563362602610141	7.5629934144672e-05	3.683303657453507e-05	9.079202573047951e-05	2.871123251679819e-05	1.5478053683182225e-05	0.0002610673545859754	3.629204002209008e-05	0.0004645660810638219	5.2712894103024155e-05	0.0005055779474787414	1.76943121914519e-05	1.3612539078167174e-05	7.45034895999197e-08	0.0023544018622487783
FABP7	8.130921855808992e-07	1.8738010254537585e-08	7.604541707451062e-08	7.21068929010471e-08	2.1108016667881202e-08	1.35193133132816e-07	3.76292383919008e-08	5.8660472035398925e-08	2.788510300888447e-06	4.1524739202714045e-08	5.267345386528177e-06	1.572771708424625e-07	2.4036454604470237e-08	2.2879055094904288e-08	6.897143833839436e-08	9.441845759283751e-05	0.000212766564800404	2.3883714561634406e-07	2.381331569267786e-06	6.264464946781345e-09	2.5509265810796933e-07
FADS1	2.8514436053228565e-05	2.0253222828614525e-05	0.00013263904838822782	0.0006770092295482755	2.9113522032275796e-05	0.0002508611651137471	2.5349891075165942e-05	0.0003761743428185582	7.75299413362518e-05	0.00031480801408179104	6.796693196520209e-05	0.00013070816930849105	0.000453379558166489	0.00030926952604204416	8.972988143796101e-05	3.4973254514625296e-05	0.0003389916673768312	5.9380985476309434e-05	0.00010022928472608328	1.3703584954782855e-05	0.0007655187509953976
FADS3	0.0008510155603289604	7.294287206605077e-05	0.00019019513274542987	0.00024769417359493673	8.126933971652761e-05	0.00022304049343802035	2.506454984541051e-05	0.00044385864748619497	5.116906686453149e-05	0.00037640813388861716	9.476677951170132e-05	6.742934783687815e-05	6.815062079112977e-05	0.00011399386858101934	0.00017091231711674482	2.361944643780589e-05	3.1624131224816665e-05	0.00019301155407447368	5.108807818032801e-05	0.00013437680900096893	6.492205284303054e-05
FAIM	0.00016346291522495449	0.0002773850574158132	0.00033280992647632957	0.000681350298691541	0.0001287075283471495	0.0005759591585956514	0.00013471435522660613	0.00042330220458097756	9.935544949257746e-05	0.00012049465294694528	0.00010011808626586571	0.00034146933467127383	6.545588985318318e-05	0.00012887950288131833	0.00017312282579950988	0.00029739513411186635	0.00040900890599004924	0.00042563225724734366	0.00015815287770237774	0.00012489008076954633	0.0002703230711631477
FAM102A	0.00030331427115015686	0.0009993480052798986	7.558010111097246e-05	0.00019799332949332893	0.001178509439341724	6.489791121566668e-05	0.00026650656946003437	7.847390406823251e-06	0.00017484826094005257	1.8470542272552848e-05	0.00020083310664631426	5.699175744666718e-05	3.5004904930246994e-06	0.00018625745724420995	2.128367850673385e-05	0.00012099758168915287	9.723364928504452e-05	0.0001470829447498545	5.337224865797907e-05	0.0007113077444955707	8.61153966980055e-05
FAM105A	6.38332639937289e-05	0.0005984622403047979	9.1213958512526e-05	0.00047109153820201755	0.000314686622004956	2.0356606910354458e-05	0.0003565015795174986	3.8727321225451306e-06	5.7991284847958013e-05	2.258491349493852e-06	8.377610356546938e-05	1.0206029401160777e-05	0.0008366859401576221	0.00013555240002460778	9.623484220355749e-05	5.945328302914277e-05	6.665354885626584e-05	0.0004746211925521493	5.202132524573244e-05	0.00019703959696926177	9.178913387586363e-06
FAM107A	1.0326913013614103e-07	1.7475666425070813e-07	3.775439108721912e-05	3.9486934610977187e-07	2.0176531734250602e-07	3.297713556094095e-05	1.2524024839422054e-07	1.2513754882093053e-05	6.572051006514812e-06	0.0003535687574185431	1.4231090972316451e-05	3.4903662253782386e-06	6.476814178313361e-07	1.027111920848256e-05	0.001527274027466774	1.4018511137692258e-05	0.00012950264499522746	5.086377541374532e-07	1.5886629626038484e-05	8.053935744101182e-06	2.5118364646914415e-05
FAM110D	7.241524144774303e-07	1.1484510764603328e-07	1.4331016018331866e-06	3.1963770652509993e-07	8.029188052205427e-07	3.8731587892471e-07	3.921170446119504e-07	6.106191108301573e-07	7.184120477177203e-06	0.00042962480802088976	1.3317349839780945e-05	2.5827280296653043e-06	1.0435085329163485e-07	2.506646694655501e-07	0.0016602779505774379	1.7814353725498222e-07	1.3242689647086081e-06	4.822091455025657e-07	1.2251585758349393e-05	4.781345523952041e-07	1.1113568689324893e-05
FAM111A	0.00030572430114261806	0.0005393516621552408	0.0002405408740742132	0.0003415201499592513	0.00046417186968028545	6.670982111245394e-05	0.0006612144061364233	0.00012353672354947776	0.00010014713188866153	0.00020062825933564454	0.0002398937795078382	0.00012220843927934766	0.00018854923837352544	0.00013924762606620789	0.0002259197790408507	1.7366355677950196e-05	0.00042910684715025127	0.0006072551477700472	0.00011055313370889053	0.0006312581826932728	1.6727923139114864e-05
FAM111B	0.000148495557368733	6.858855954305909e-07	7.42998508940218e-07	1.7628892123866535e-07	3.027171402436579e-08	2.6402226467325818e-06	2.780405520752538e-05	2.8032050067849923e-06	4.834074843529379e-06	2.779178487344325e-07	1.2891553524241317e-05	6.683527317363769e-06	2.1801520233566407e-06	5.659456974171917e-07	2.12131681109895e-07	5.7728946956103755e-08	0.0013333434471860528	7.159431447689713e-07	5.609781055682106e-06	4.460481406454164e-08	7.659172638341261e-07
FAM114A1	1.6196936485357583e-05	2.5171275410684757e-06	0.0005358021589927375	4.638720929506235e-05	5.277382115309592e-06	0.000584286404773593	2.1346347693906864e-06	0.00027818194939754903	0.00012981262989342213	0.00020448313443921506	0.00037023736513219774	0.00011067999730585143	0.00011550541239557788	0.0014477986842393875	0.0002680415636859834	0.00045590358786284924	0.000278361578239128	7.879066288296599e-06	0.0004465164092835039	0.00012072896060999483	0.0005733252037316561
FAM127A	0.00012973057164344937	0.0003733820340130478	0.0009869677014648914	0.00024960082373581827	0.0002621830499265343	0.0008716797456145287	0.0003679230867419392	0.0007555093034170568	0.00021172082051634789	0.00038755909190513194	0.0003350048791617155	0.00011818409257102758	0.00024774891790002584	0.0011603687889873981	0.0005906940787099302	0.0003548878012225032	0.0002509780169930309	0.0006221411749720573	0.0002631495881360024	0.00027000319096259773	0.0011540149571374059
