Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25	Topic26	Topic27	Topic28	Topic29	Topic30	Topic31
RP11-834C11.4	3.847427069558762e-05	7.673144136788324e-05	8.984994929051027e-05	8.734407856536563e-06	1.1545562301762402e-06	1.9564749891287647e-06	8.163864322341396e-07	1.719129977573175e-05	4.290841388865374e-05	1.5640430319763254e-06	1.6390680457334383e-07	0.0007445497903972864	0.00017022348765749484	1.8393520804238506e-05	4.4162101175970747e-07	0.0005014569032937288	0.00040429364889860153	0.23756931722164154	3.124570184809272e-07	3.531832248881983e-07	3.2768657547421753e-05	2.0767915884789545e-06	0.0001166413858300075	2.9794469810440205e-05	1.1895786883542314e-05	3.513691240186745e-07	1.5957543553213327e-07	0.00017258360458072275	2.1990483219269663e-05	1.117742485234885e-07	5.862562488800904e-07
RP5-1171I10.5	0.00014667960931546986	2.542584752518451e-06	0.00011785428796429187	3.5535213100956753e-06	0.00022892944980412722	1.5418635257447022e-07	0.0025464214850217104	6.751326145604253e-05	3.8247318911999173e-07	0.00010769656364573166	4.194371570065414e-07	4.5162394712860987e-07	3.1772328838997055e-06	2.0128636606386863e-05	0.0017970746848732233	7.125427714527177e-07	1.913957277110967e-07	1.8935115804197267e-05	0.0004034841258544475	0.0008028144366107881	0.00025375804398208857	0.0009185816161334515	6.743156518496107e-06	5.8197507314616814e-05	7.624642603332177e-05	0.00015314112533815205	1.5223723494273145e-05	8.493154837196926e-07	9.550899449095596e-08	0.00027355088968761265	0.0002674679853953421
RP5-887A10.1	1.729247742332518e-05	3.2211613643085e-07	7.666956662433222e-05	4.126704027385131e-07	5.022692675993312e-06	1.1325014703800207e-08	2.647819599133072e-07	1.4569269524145056e-06	4.40224638964537e-08	0.00012502622848842293	3.932639458525955e-08	1.823823794211421e-07	1.9980149090770283e-07	5.240562586550368e-06	1.851402231523025e-07	3.1796554367247154e-07	1.9245725013661286e-08	2.2854353574075503e-06	5.287943238840853e-08	6.90568668915148e-08	3.027699690960617e-08	0.0015683266101405025	8.761730327933037e-07	4.1667708501336165e-06	4.719814114650944e-06	1.371379880765744e-07	9.826742086715967e-08	2.685120819023723e-07	6.087086834583033e-09	7.051684036696315e-08	2.1850084976904327e-06
RPA3	0.0004155999340582639	0.0002256749867228791	0.0003237007767893374	0.0003625865210779011	0.0003294518101029098	0.0006212507141754031	9.98509640339762e-05	0.0001015481393551454	0.00039815696072764695	0.00017187326739076525	7.184783316915855e-05	0.00014996649406384677	0.00017945085710380226	0.00017366185784339905	0.0003541989717632532	0.00017288792878389359	8.883773989509791e-05	0.0006306088180281222	0.0009306602878496051	0.00040066358633339405	0.0001860837801359594	0.0005388003191910684	0.00024706576368771493	0.00027486347244121134	0.0003068024234380573	9.035658149514347e-05	0.001469514681957662	0.00012585942749865353	0.00037883067852817476	0.0005606016493402421	0.0008201359305530787
RPL10	0.0017456846544519067	0.0038594594225287437	0.0023719079326838255	0.003509926376864314	0.0014232799876481295	0.002350183902308345	0.0002501749258954078	0.0013172213220968843	0.005737157538533211	0.0014782812213525176	0.0004118818906135857	0.00113433669321239	0.0017150277271866798	0.0014537201495841146	0.0018618119647726417	0.0005979483248665929	0.0005771767464466393	0.0013474979205057025	0.0014217314310371876	0.00254350109025836	0.0005994957755319774	0.002852213801816106	0.0026039110962301493	0.0017679682932794094	0.0015509987715631723	0.0016937961336225271	0.00034063291968777776	0.001754571683704853	0.0005642242031171918	0.005163042340427637	0.0015032499795779586
RPL10A	0.001302193384617567	0.003247438231483102	0.0013170199235901237	0.002454940462484956	0.0010675947414711118	0.0021829584147781134	0.0001903433003462851	0.0007656057714484632	0.0035272976383566856	0.0005598264397121966	0.00033496328978799284	0.0010560831287875772	0.0018919273279607296	0.001271427609026432	0.001392958452925086	0.0005512661882676184	0.00037819307181052864	0.001121958252042532	0.0009165139636024833	0.001579376868903637	0.0003486495988909155	0.002341620624065399	0.001778211211785674	0.0008187915664166212	0.0009243975509889424	0.0005624517798423767	0.0003305397694930434	0.0011359218042343855	0.0009024465107358992	0.0035625332966446877	0.0010737018892541528
RPL11	0.0012653353624045849	0.00297999638132751	0.0013008203823119402	0.002810858888551593	0.0012374238576740026	0.002578419866040349	0.0002942357095889747	0.0012310785241425037	0.00417770491912961	0.0008114957599900663	0.000439319817814976	0.0011624312028288841	0.0015160469338297844	0.0015228914562612772	0.0016231847694143653	0.0004896105383522809	0.0004497985355556011	0.000966400490142405	0.0013939806958660483	0.0017654909752309322	0.0005899808020330966	0.003172848606482148	0.00204622745513916	0.0009564984356984496	0.001030141836963594	0.0020538547541946173	0.0003865662438329309	0.0011422412935644388	0.0005485817673616111	0.005174241494387388	0.0015700970543548465
RPL12	0.001245727064087987	0.003912097308784723	0.0013299199054017663	0.0028564692474901676	0.0010441188933327794	0.003266415558755398	0.0002971217327285558	0.0014291766565293074	0.005597149487584829	0.0007589197484776378	0.00037028631777502596	0.0011767473770305514	0.0018211834831163287	0.0012232739245519042	0.0017827899428084493	0.00049680593656376	0.0005292106070555747	0.0011168010532855988	0.0018641564529389143	0.0017318231984972954	0.0006955593707971275	0.00282323663122952	0.0021512636449187994	0.0007464390946552157	0.0009755697683431208	0.00155727902892977	0.00046568544348701835	0.0015120406169444323	0.0009839889826253057	0.004079165402799845	0.0017172145890071988
RPL13	0.001511498005129397	0.0032941829413175583	0.0018827782478183508	0.002591750118881464	0.001173611031845212	0.0016935754101723433	0.0003102374612353742	0.0013498542830348015	0.003127286210656166	0.0008648586226627231	0.00036383140832185745	0.0011298462050035596	0.001477884710766375	0.0010821939213201404	0.001635354245081544	0.00045044466969557106	0.0005622082971967757	0.0012101723114028573	0.0009358010138384998	0.002208320191130042	0.0004898164188489318	0.002741240430623293	0.0015919387806206942	0.0014312178827822208	0.0011337966425344348	0.0007579130469821393	0.00032577523961663246	0.001323595060966909	0.0002470954495947808	0.004663735628128052	0.0013636347139254212
RPL13A	0.00047500903019681573	0.0011009916197508574	0.00144431390799582	0.0013850851682946086	0.0005146990879438818	0.0009792597265914083	0.00028464908245950937	0.0009441880392841995	0.0015350193716585636	0.00030809835880063474	0.0002612465468700975	0.0008811934967525303	0.0010557339992374182	0.0009260729420930147	0.0009795896476134658	0.00030800802051089704	0.0004181460535619408	0.000703369383700192	0.000601224135607481	0.0010550012812018394	0.000286568101728335	0.0015454866224899888	0.001007712329737842	0.0004436698800418526	0.0008869648445397615	0.0004058812337461859	0.00029339571483433247	0.0006045724148862064	0.0005444953567348421	0.0020504393614828587	0.0006512041436508298
RPL14	0.0009983741911128163	0.0025985222309827805	0.0011454737978056073	0.001856794930063188	0.0007959851063787937	0.003706804011017084	0.0001637018722249195	0.0012263408862054348	0.005223850253969431	0.0006707276916131377	0.0002734126755967736	0.0008682585321366787	0.0013826122740283608	0.001039052032865584	0.0014964798465371132	0.000492751772981137	0.0004230792401358485	0.0016111161094158888	0.0011022116523236036	0.0019784329924732447	0.00041292441892437637	0.0021428854670375586	0.0017435632180422544	0.0008829497382976115	0.0012481596786528826	0.0012181197525933385	0.0004297283012419939	0.001015540910884738	0.0011608623899519444	0.004389061126857996	0.0010642479173839092
RPL15	0.0016550401924178004	0.00467119924724102	0.0021083687897771597	0.0032620711717754602	0.0016315554967150092	0.0036230054683983326	0.00025846497737802565	0.001219014753587544	0.005613364744931459	0.0010812964756041765	0.0005864598206244409	0.001033899956382811	0.001681494410149753	0.0014053952181711793	0.0016528494888916612	0.0006439831340685487	0.0006235165637917817	0.001147178583778441	0.0019688447937369347	0.0020215834956616163	0.0009123681229539216	0.0028508948162198067	0.001779127400368452	0.0009411503560841084	0.0015185585943982005	0.0010705896420404315	0.0007600749377161264	0.0017973531503230333	0.0006605656235478818	0.003764288267120719	0.001843285164795816
RPL17	0.0007678659167140722	0.000774548330809921	0.00048540052375756204	0.0008593886741437018	0.0006502649048343301	0.0012854585656896234	7.70252154325135e-05	0.00042252117418684065	0.0010272572981193662	0.0005273693241178989	0.000175958382897079	0.00034972085268236697	0.0005940042901784182	0.000656628399156034	0.0006011313525959849	0.00015887452173046768	0.00016370553930755705	0.0005970558268018067	0.0006678855861537158	0.0006976199219934642	0.0002564135065767914	0.0009565379004925489	0.0007017249008640647	0.0005720948101952672	0.000595234043430537	0.00033540170988999307	0.00025371400988660753	0.00038232357474043965	0.00020899451919831336	0.0014828300336375833	0.0007127939607016742
RPL18	0.001498485798947513	0.0030945774633437395	0.001310245250351727	0.0024186288937926292	0.0013773825485259295	0.002952494192868471	0.00022309969062916934	0.0014658737927675247	0.0038910566363483667	0.0011965158628299832	0.0004239837289787829	0.0010571809252724051	0.0024654106236994267	0.0021524408366531134	0.0020249574445188046	0.0006034460966475308	0.00043989415280520916	0.001604521181434393	0.0012977167498320341	0.001834514201618731	0.0005459173698909581	0.0030443361029028893	0.002033981028944254	0.0008479742100462317	0.0015787675511091948	0.0011711071711033583	0.0004990693996660411	0.0011534038931131363	0.001204758882522583	0.004540420137345791	0.0017350127454847097
RPL18A	0.0015082238242030144	0.003258360782638192	0.0014149503549560905	0.0018913536332547665	0.0012774599017575383	0.0021044088061898947	0.00018239162454847246	0.001052424544468522	0.003678322769701481	0.00108307262416929	0.000310591422021389	0.0006253327592276037	0.0012467519845813513	0.0015839606057852507	0.0016695602098479867	0.0004238914407324046	0.0003841706784442067	0.000790419930126518	0.0012281846720725298	0.0016988833667710423	0.0004741805896628648	0.002863549627363682	0.0013702053111046553	0.0011299621546640992	0.0012702100211754441	0.0006774083594791591	0.00043947825906798244	0.0008694260031916201	0.00038747856160625815	0.0038097489159554243	0.001348538207821548
RPL19	0.00028248564922250807	0.0009296074858866632	0.00044049753341823816	0.0006339000537991524	0.0003366890305187553	0.0006496275891549885	6.905050395289436e-05	0.0006260772352106869	0.0016689737094566226	0.00020183132437523454	8.651384996483102e-05	0.00017988764739129692	0.00040800971328280866	0.0006516608991660178	0.0005266056396067142	0.00011206809722352773	0.0001278544805245474	0.00026509162853471935	0.00035478538484312594	0.00048606094787828624	0.00016102312656585127	0.0007682279101572931	0.0003786894667427987	0.0004494670720305294	0.00029235618421807885	0.0003353457141201943	9.926834172802046e-05	0.0002081409766105935	0.0002960684651043266	0.001159104285761714	0.0003454844991210848
RPL22	0.0012339613167569041	0.0033570267260074615	0.0015113691333681345	0.002391134388744831	0.0012390143238008022	0.0025374272372573614	0.000377654010662809	0.0017252970719709992	0.0038049763534218073	0.0006360257975757122	0.0005134486127644777	0.0009106966317631304	0.001732562785036862	0.0010398332960903645	0.0012445513857528567	0.0005260029574856162	0.0005009611486457288	0.0011776499450206757	0.0012458490673452616	0.0013750097714364529	0.0006341914413496852	0.0023770981933921576	0.0014895291533321142	0.0008596290717832744	0.0012985101202502847	0.0014443066902458668	0.0005364481476135552	0.001098699402064085	0.0006305405404418707	0.0039697205647826195	0.0011094692163169384
RPL22L1	0.0012734719784930348	0.0006618836196139455	0.0005530908820219338	0.0006371155614033341	0.001330047962255776	0.0012002032017335296	0.00021271317382343113	0.00031127603142522275	0.0017316907178610563	0.001723419758491218	0.0001773091353243217	0.00034180007060058415	0.0006125992513261735	0.0007330852095037699	0.0009827734902501106	0.000242819165578112	0.0002732496941462159	0.00041317890281789005	0.0007218720857053995	0.0008073628996498883	0.0003304713172838092	0.0012733475305140018	0.0009330323664471507	0.0010047759860754013	0.0006895642727613449	0.0004605104331858456	0.00044270712533034384	0.00038629959453828633	0.0002439731906633824	0.0010419926838949323	0.0010686846217140555
RPL23	0.0004974960465915501	0.0015826824819669127	0.0007102442905306816	0.0013027810491621494	0.0010357274441048503	0.0010743673192337155	0.0001913777377922088	0.0005729400436393917	0.002180067589506507	0.0003968605014961213	0.00038639039848931134	0.0007684245938435197	0.001124211703427136	0.001260635326616466	0.0008948573376983404	0.00032362359343096614	0.00046467315405607224	0.0011253926204517484	0.0008590852958150208	0.0009925474878400564	0.0005186116904951632	0.0013222495326772332	0.0009336928487755358	0.0006069670198485255	0.0007809659000486135	0.0008878413354977965	0.0003337921225465834	0.00046543587814085186	0.0004778747970703989	0.0017774216830730438	0.0010137507924810052
RPL23A	0.0010131128365173936	0.0023572295904159546	0.0016460386104881763	0.001442529377527535	0.0011110081104561687	0.0027420560363680124	0.00016082462389022112	0.0010919974884018302	0.002379660028964281	0.0006635996978729963	0.00025547860423102975	0.0006861723959445953	0.000862946268171072	0.0011262131156399846	0.001684781862422824	0.00041847603279165924	0.0004080005455762148	0.0014477819204330444	0.001173915690742433	0.0022672961931675673	0.0003586621314752847	0.002338222460821271	0.0011571014765650034	0.0009015037212520838	0.0018288878491148353	0.00047404548968188465	0.0006571557023562491	0.0007663110154680908	0.00036670794361270964	0.0033761768136173487	0.0010829952079802752
RPL27	0.0012090414529666305	0.002444757614284754	0.0016041641356423497	0.0017422963865101337	0.0015613519353792071	0.002015146194025874	0.0002683353377506137	0.0008018167573027313	0.003403757931664586	0.0007524609682150185	0.0003907951177097857	0.0005789106362499297	0.001239760429598391	0.0011558469850569963	0.0015793450875207782	0.000495764019433409	0.0004879504849668592	0.0011075731599703431	0.0012989470269531012	0.0019382649334147573	0.0006481299642473459	0.0021128382068127394	0.0014995238743722439	0.0012459217105060816	0.0011595807736739516	0.0004699312848970294	0.0006515862769447267	0.0007538652280345559	0.00026965909637510777	0.0031366641633212566	0.0012174641015008092
RPL27A	0.0008270328980870545	0.0017844289541244507	0.0009726940770633519	0.0009358877432532609	0.000644331332296133	0.0007541012018918991	0.0001350268576061353	0.0005507259629666805	0.0017760662594810128	0.00048495992086827755	0.0003373358631506562	0.0004938601632602513	0.0008372243610210717	0.0005821523373015225	0.0011475192150101066	0.0003108659293502569	0.0005496946396306157	0.0006460272124968469	0.0006105826469138265	0.001175571815110743	0.0004576306964736432	0.001362683717161417	0.0007540119695477188	0.0007812560070306063	0.0008698186720721424	0.0002198833681177348	0.0003212993615306914	0.0005129739292897284	0.000226311240112409	0.001791353221051395	0.000703564437571913
RPL29	0.0012673871824517846	0.0038817105814814568	0.0012627904070541263	0.0029301363974809647	0.0014782454818487167	0.0030406240839511156	0.00028328850748948753	0.0016229539178311825	0.006542172282934189	0.001121985143981874	0.00048822708777152	0.0011261148611083627	0.0020442036911845207	0.0009490725351497531	0.0020505746360868216	0.0006448046187870204	0.0005457548541016877	0.0017304015345871449	0.001340752118267119	0.0018447993788868189	0.0005976464017294347	0.002857593121007085	0.002057099249213934	0.0013015238801017404	0.0013435272267088294	0.0012540130410343409	0.0005736410967074335	0.0014694685814902186	0.0008791444124653935	0.004545515403151512	0.0015781503170728683
RPL3	0.001003617187961936	0.0039206151850521564	0.0009630885906517506	0.003005793085321784	0.0010399430757388473	0.0027379635721445084	0.00018836327944882214	0.0009459930588491261	0.002640205668285489	0.0010195819195359945	0.0004028458206448704	0.0008854729239828885	0.0015859979903325438	0.0009755281498655677	0.0012525063939392567	0.0005394321633502841	0.0003552910056896508	0.0011018798686563969	0.0006856322288513184	0.0012967978836968541	0.00030285914544947445	0.002162087941542268	0.001565989456139505	0.0006945628556422889	0.0009721321985125542	0.0004607617447618395	0.0003312948392704129	0.001178752863779664	0.00035646450123749673	0.0035167618189007044	0.0007368248770944774
RPL30	0.00074319465784356	0.0026821515057235956	0.000998836592771113	0.0015539631713181734	0.0005772965378127992	0.002837367355823517	0.00013623210543300956	0.0006982714985497296	0.0014500657562166452	0.00039139523869380355	0.00019974367751274258	0.0005127894110046327	0.0009886546758934855	0.0005933107458986342	0.0012645588722079992	0.00022093812003731728	0.00023650811635889113	0.000623817031737417	0.0008967925678007305	0.0015874140663072467	0.0002889219904318452	0.0019064382649958134	0.0011019043158739805	0.000515341351274401	0.0007882557692937553	0.0009775705402716994	0.0003067662182729691	0.0017776157474145293	0.00011050081957364455	0.0032931759487837553	0.000844140537083149
RPL32	0.0011224362533539534	0.003103611059486866	0.0014143636217340827	0.003148939460515976	0.0009211085271090269	0.002400354016572237	0.00021884693705942482	0.001646491582505405	0.004002248868346214	0.0006596898892894387	0.0004409542598295957	0.001031574560329318	0.0013472128193825483	0.000990136992186308	0.0016807673964649439	0.00046734767965972424	0.0004508344572968781	0.0013578200014308095	0.0012297772336751223	0.0016359292203560472	0.0004978312063030899	0.0029133937787264585	0.0019712024368345737	0.0008973344229161739	0.0012270715087652206	0.0013194252969697118	0.00037865259218961	0.0011681641917675734	0.00033360745874233544	0.005027325823903084	0.0013869543327018619
