Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25	Topic26	Topic27	Topic28	Topic29	Topic30
HIST1H1C	1.2179388249933254e-05	0.00034473632695153356	0.00011735097359633073	4.6397497499128804e-05	0.00023495632922276855	2.5232016923837364e-05	1.445932957722107e-05	3.671134982141666e-05	0.0007071613799780607	7.975920743774623e-05	3.5905126424040645e-05	0.0001212159768329002	0.0003392274957150221	0.0001533453760202974	2.8282616767683066e-05	5.562354999710806e-05	1.0188434316660278e-05	3.121231566183269e-05	4.639442340703681e-05	0.00011552210344234481	0.0002169940562453121	0.0001659848348936066	6.478461727965623e-05	0.00015318133227992803	0.00014311658742371947	8.677232108311728e-05	0.0003872902016155422	4.54860673926305e-05	6.83088946971111e-05	0.0012281553354114294
HIST1H1D	0.00027219491312280297	0.0002850400924216956	0.0006180355558171868	5.864912600372918e-05	1.4182409358909354e-05	1.45383205563121e-06	0.00010480803030077368	0.0001866567472461611	0.00013510302233044058	2.0208839487168007e-05	1.5163211628532736e-06	2.4946419216576032e-05	1.6376479834434576e-05	0.00030525942565873265	4.8431258619530126e-05	2.6589590561343357e-05	0.00011093525972682983	1.139623509516241e-05	8.661276297061704e-06	2.2752987206331454e-05	0.0003433853853493929	0.0005485328729264438	0.00014435590128414333	2.0179732018732466e-05	7.777215068927035e-05	3.795117436311557e-06	4.979018558515236e-05	7.210468879748078e-07	1.0060301747216727e-06	0.000991912093013525
HIST1H1E	0.0002524725568946451	0.0003750041651073843	0.0004736907430924475	0.0001562532561365515	0.00023580619017593563	4.9755151849240065e-05	8.45393878989853e-05	0.0005762038636021316	0.0003731692268047482	0.00014134834054857492	8.208887447835878e-05	0.0002746175159700215	7.038981857476756e-05	0.0002945873129647225	0.0005917487433180213	1.7705620848573744e-05	0.0005195240955799818	0.00016567716374993324	0.00014578101399820298	0.00013974524335935712	0.0005849146982654929	0.0005246126092970371	4.495782923186198e-05	0.0005133697995916009	0.00015651789726689458	0.0001166533911600709	0.00013974741159472615	7.698201079620048e-05	0.00017831017612479627	0.0014563935110345483
HIST1H2AC	0.0010671141790226102	0.0002670885296538472	0.00011484834249131382	2.912109084718395e-05	3.273823676863685e-05	4.4554730266099796e-05	1.865716876636725e-05	8.590395736973733e-05	0.0002917430247180164	8.30219141789712e-05	3.330764593556523e-05	0.00025912016280926764	0.0010946684051305056	0.00024020436103455722	4.350173912825994e-05	0.00011067438026657328	0.00013635116920340806	0.00013657343515660614	0.0001738200371619314	0.00033130604424513876	0.000195524247828871	0.00024362109252251685	0.00015260640066117048	9.792869968805462e-05	0.0010497552575543523	9.844698797678575e-05	0.00029566005105152726	0.00010093327728100121	7.49773025745526e-05	0.00028295075753703713
HIST1H2AG	0.00033139734296128154	2.830606172210537e-05	0.00016227988817263395	1.1872944924107287e-05	1.3249580661067739e-05	2.722038971114671e-06	2.989342829096131e-05	0.0003255238407291472	0.0001765278575476259	7.863855898904148e-06	2.4105058855639072e-06	3.483154796413146e-05	5.0611019105417654e-05	0.0001394804858136922	1.0812562322826125e-05	8.381706720683724e-06	0.00043945229845121503	2.726253796936362e-06	1.0117634019479738e-06	1.4600009308196604e-05	0.0001826233637984842	0.00010313066013623029	2.579330384833156e-06	4.218841695546871e-06	2.6859685021918267e-05	6.046919679647544e-06	5.9678222896764055e-05	1.205197986564599e-05	2.7118363504996523e-05	0.0010822133626788855
HIST1H2AH	4.345725557186597e-08	1.9545495888451114e-07	1.8032739035334089e-06	7.818196536391042e-06	3.046303902465297e-07	3.076214170505409e-06	7.622143272101312e-08	1.8762900708679808e-06	1.6243215213762596e-05	8.020781933737453e-06	8.891942343325354e-06	3.172125843775575e-06	3.402400398044847e-05	2.6204718324152054e-06	8.331046046805568e-06	4.6471964196825866e-06	1.1937633814795845e-07	1.7238706959687988e-06	1.8735993307927856e-06	2.571428240116802e-06	0.00014584488235414028	6.5052790887421e-07	5.489568479788431e-07	3.5622756513475906e-06	0.00010860298061743379	4.840896963287378e-07	8.254032195509353e-07	2.6876709853240754e-06	5.639554001390934e-05	0.0014325546799227595
HIST1H2AI	2.0219582452796203e-08	7.294364081644744e-07	5.8664674895680946e-08	7.580305009469157e-06	2.8045195676895673e-07	1.2137272165091417e-07	8.233102022359162e-08	1.0644004788673556e-07	6.654331173194805e-06	2.2270226551768246e-08	4.5136282267321803e-08	4.018037316200207e-07	4.5007469452684745e-05	9.842993620168272e-08	6.835578915342921e-06	4.086739409103757e-06	1.2763976542373712e-07	1.538114702270832e-06	3.45769493037551e-08	2.5103631742240395e-06	4.177624578005634e-05	4.750028438138543e-06	1.3713432736039977e-06	2.0978632164769806e-06	2.2677129152270936e-07	1.8370647580923105e-07	3.424813030505902e-06	1.1536862132288661e-07	9.675309797785303e-08	0.0008867146098054945
HIST1H2AJ	1.7759992587684792e-08	6.185561574056919e-08	3.088059230549334e-08	7.025503236945951e-06	2.7652964718072326e-07	8.542680518530688e-08	5.320740825709436e-08	1.072509334676397e-07	4.07733296015067e-06	2.2599085269803254e-08	2.98386062524969e-08	3.7962851706652145e-07	3.2145328621169256e-09	1.0903488600888522e-06	5.686031272489345e-06	4.768459348269971e-06	1.0120934490487343e-07	2.4103085252136225e-06	5.509799549940908e-08	1.8200679505753214e-06	0.00010442677739774808	2.1779355563467107e-07	3.794550593738677e-07	1.744245196277916e-06	1.3802359433157108e-07	1.1053846549202717e-07	2.4268373977065494e-07	8.617068658622884e-08	8.429332609694029e-08	0.000604842382017523
HIST1H2AL	7.78407684265403e-06	2.2071315015637083e-06	2.8096432288293727e-05	6.742250207025791e-06	3.015928484728647e-07	6.764851434581942e-08	6.219690362740948e-08	9.79040123638697e-07	4.380634709377773e-05	1.4341564565256704e-05	2.3660030379346608e-08	1.0453234153828816e-06	6.166626553749666e-05	4.298768180888146e-05	5.805556611448992e-06	3.736170356205548e-06	9.3470009687735e-07	1.3274807315610815e-06	2.7761785759139457e-07	5.78546178076067e-06	6.245652184588835e-05	3.664172618300654e-05	6.737541843904182e-05	1.937066599566606e-06	2.3666670756483654e-07	3.7464872093551094e-07	4.428768534125993e-07	7.81266393801161e-08	7.398033829986161e-08	0.0009881446603685617
HIST1H2AM	0.0015446208417415619	7.736125553492457e-06	6.62993043079041e-05	8.921218977775425e-06	2.6573857780931576e-07	8.966427600398674e-08	9.397879807693243e-08	9.7240872491966e-06	2.6439976863912307e-05	7.517897756770253e-06	2.652876318620656e-08	8.437773999503406e-07	1.288659404963255e-05	3.542795457178727e-05	8.148291271936614e-06	5.087411864224123e-06	9.810896153794602e-05	1.3928655562267522e-06	6.081070864638605e-07	3.0825553949398454e-06	0.0002525628951843828	5.103443254483864e-05	4.474896115880256e-07	2.167981392631191e-06	3.7630177303071832e-06	7.919875599782245e-08	6.27919434919022e-05	4.3461389509502624e-07	8.612673951802208e-08	0.00037077366141602397
HIST1H2BH	0.0004942839150317013	2.374266114202328e-05	6.259154906729236e-05	1.3024688996665645e-05	3.2838457286743505e-07	2.3042161956254859e-07	1.1826814017013021e-07	6.634306828345871e-06	8.385402907151729e-05	1.1409883882151917e-05	2.0447839688131353e-07	4.797727228833537e-07	0.00037848742795176804	1.9020892068510875e-05	9.905093065754045e-06	4.354144493845524e-06	5.845722171216039e-06	2.7306975880492246e-06	2.041148718490149e-06	1.9466911908239126e-05	0.00014589651254937053	8.850519225234166e-05	1.691265424597077e-06	3.148170208078227e-06	5.7704452046891674e-05	2.2011215605743928e-07	1.4658245163445827e-05	1.2235162216711615e-07	9.003994705381047e-08	0.0017087331507354975
HIST1H3B	1.988697384547322e-08	3.283819069110905e-06	1.1682600415952038e-06	8.311375495395623e-06	3.1814869316804106e-07	3.4646149060790776e-07	1.0376039938364556e-07	1.3917208718794427e-07	5.0836201808124315e-06	2.3278047933672497e-08	2.026882270911301e-07	4.1147450247080997e-07	2.976809696519922e-07	1.817061615838611e-06	6.5742592596507166e-06	4.745405931316782e-06	1.356144423425576e-07	1.8411294604447903e-06	1.755995526764309e-07	3.240515525249066e-06	2.509379010007251e-05	9.597866892363527e-07	3.9802043261261133e-07	3.876519713230664e-06	4.874854653280636e-07	1.310606648985413e-06	3.2434181207463553e-07	8.877287172026627e-08	7.741531504734667e-08	0.002005478600040078
HIST1H3C	1.8454267447509665e-08	6.284292908276257e-07	7.953989893394464e-07	6.398239747795742e-06	2.0482336537952506e-07	4.5606023491018277e-07	5.582287343486314e-08	8.71405561042593e-08	1.0257457688567229e-05	1.9029744890985967e-08	2.069561944040288e-08	2.973635844227829e-07	3.642110459622927e-05	6.172550826022416e-08	5.5963810154935345e-06	3.727866442204686e-06	0.00010341877350583673	1.3430278613668634e-06	2.3611971045056634e-08	1.9550975594029296e-06	8.134185191011056e-05	7.101853043423034e-07	3.511718773552275e-07	1.963625663847779e-06	1.705030996390633e-07	2.1550614803800272e-07	2.861430061784631e-07	1.1650649867078755e-07	6.779534089673689e-08	0.0007757235434837639
HIST1H3G	1.8718731453759574e-08	5.093754680274287e-07	1.7415999309378094e-07	6.9342813731054775e-06	2.1288170160005393e-07	2.198813717768644e-06	6.999449908562383e-08	1.1242909891961972e-07	2.2962152797845192e-05	2.0889368457233104e-08	1.515667520379793e-07	3.678159430364758e-07	1.2154378964623902e-05	5.019719537813216e-07	6.030454642313998e-06	3.7253034861350898e-06	1.0739925926372962e-07	1.8453072243573843e-06	7.237685508698632e-07	3.906134224962443e-06	8.0725158113637e-06	4.386957698443439e-06	4.2465705973881995e-07	1.899107928693411e-06	5.297072220855625e-07	2.128136429746519e-06	2.8055032430529536e-07	7.77338371449332e-08	6.836447852265337e-08	0.0016590470913797617
HIST1H4C	9.801550186239183e-05	0.00042584745096974075	0.0009519269806332886	0.00028539300546981394	0.0005820224760100245	4.931393050355837e-05	0.0001279083953704685	0.0004960978985764086	0.0002917056845035404	9.389672050019726e-05	0.00014289244427345693	0.0001822626800276339	0.00010442097845952958	0.000668168009724468	0.00012875808170065284	0.0003245022671762854	0.0002800670627038926	6.272563769016415e-05	0.00012987508671358228	0.00020466330170165747	0.0003942857729271054	0.0003167698159813881	0.0004900195635855198	0.0003296246868558228	0.0001254788803635165	0.00021427468163892627	0.00041745943599380553	0.00018381376867182553	0.0004446792008820921	0.003553150687366724
HIST3H2A	6.803539145039394e-05	0.0003226458793506026	0.00026327132945880294	5.620933006866835e-05	0.00027686721296049654	5.842707196279662e-06	6.036716513335705e-05	0.00026582463760860264	7.599680975545198e-05	3.380688212928362e-05	2.0330853658379056e-05	7.587864820379764e-05	0.0014772084541618824	4.9682275857776403e-05	6.197021866682917e-05	0.00026173866353929043	0.00018002124852500856	1.7880862287711352e-05	1.4723923413839657e-07	0.0002029284805757925	0.00038903456879779696	0.0002529648772906512	3.468959403107874e-05	0.00021684524836018682	0.0006733724731020629	4.136930874665268e-05	0.00037650667945854366	2.7723124730982818e-05	2.8257802114239894e-05	0.0002735146845225245
HJURP	1.9837376186160327e-08	1.4204509568571666e-07	3.471115661568547e-08	9.056260751094669e-06	2.843242441485927e-07	8.175122445663874e-08	7.220384645734157e-08	1.004516150260315e-07	2.343291072293141e-07	5.6949780002923944e-08	3.644314716666486e-08	3.9193909628920665e-07	2.818592861331126e-07	1.1587563619741559e-07	5.96593690715963e-06	4.674760475609219e-06	9.548380575097326e-08	1.8579228253656765e-06	2.4083879779368544e-08	8.381482984987088e-06	5.482475444296142e-06	4.1763408376027655e-07	5.283570203573618e-07	2.210580078099156e-06	3.272997730618954e-07	5.356636847864138e-06	3.084224715621531e-07	7.867281226481282e-08	7.974363569474008e-08	0.002687535248696804
HK3	1.69899472268753e-08	1.0793975491196761e-07	1.0955528928491276e-08	6.5279941736662295e-06	1.9141214124829276e-07	7.406401891785208e-08	7.334296014960273e-08	8.718668453866485e-08	1.1111332298696652e-07	0.001376449130475521	2.207260507702813e-08	6.503440204141953e-07	1.2115420986447134e-06	8.892986613773246e-08	5.730040811613435e-06	8.638106010039337e-06	7.140316427012294e-08	5.66939752388862e-06	1.7992156244872604e-06	0.003168044611811638	6.271464059182108e-08	6.22251548065833e-07	3.2951325579233526e-07	1.723029754430172e-06	1.7846316779923654e-07	6.694774157267602e-08	2.5057019570340344e-07	7.595107831548376e-08	6.984272715726547e-08	1.0497183211555239e-05
HLA-DMA	2.1922805899521336e-05	0.00034678791416808963	4.419316610437818e-05	4.7615849325666204e-05	2.0525085346889682e-05	1.1068156709370669e-05	0.00046621786896139383	0.00018357242515776306	0.0002554266538936645	0.0017983048455789685	2.8269519134482834e-06	0.0027109782677143812	1.245192743226653e-05	0.002097242744639516	0.00030175226856954396	6.919889710843563e-05	2.331409814360086e-05	4.084892134414986e-05	0.0002670643152669072	8.01317801233381e-05	0.0006874652463011444	0.00045615772251039743	0.0008954199147410691	6.378319812938571e-05	5.981434878776781e-05	5.893829438718967e-06	2.6406205506646074e-05	1.9416504073888063e-05	6.120071702753194e-06	0.00012517496361397207
HLA-DMB	4.3301879486534745e-06	0.00012634409358724952	2.1260308130877092e-05	5.000848977942951e-05	4.235758751747198e-06	1.6450179600724368e-06	7.503013330278918e-05	0.00021318747894838452	2.240435605926905e-06	0.0015381504781544209	5.25238931459171e-07	0.0007965574623085558	2.862951760107535e-06	0.001777898520231247	2.129461063304916e-05	3.477237987681292e-05	9.7103393272846e-06	7.43493001209572e-05	0.00014399620704352856	0.00020251335809007287	0.0001885008387034759	0.0002751056745182723	0.0008709981921128929	1.7873398974188603e-05	2.276302438986022e-05	1.2618594382729498e-06	8.882869224180467e-06	1.962186161108548e-06	8.250214591498661e-07	6.383332220138982e-05
HLA-DOA	2.363738786925751e-07	2.930325354100205e-05	1.5645577150280587e-05	2.7606556614045985e-05	2.350704562559258e-06	3.2402849114987475e-07	4.678168261307292e-05	1.9168570361216553e-05	1.9675826479215175e-06	0.0008568979683332145	4.0508146526008204e-07	0.0010634014615789056	5.502533326762205e-07	0.0019755337852984667	2.1919207938481122e-05	2.854286867659539e-05	1.4246878663470852e-06	5.848102318850579e-06	8.520668052369729e-05	5.122003494761884e-05	4.357698344392702e-05	0.00022372811508830637	0.00033728996641002595	1.19431288112537e-05	4.9136218876810744e-05	2.1998583576987585e-07	8.168283238774166e-05	9.42334395404032e-07	6.61861940898234e-06	2.7964917535427958e-05
HLA-DOB	1.0960730634224092e-07	7.577617111564905e-07	2.3518586544923892e-07	1.769179289112799e-05	1.803276745704352e-06	1.944868301961833e-07	2.0455843241506955e-07	2.1289368135057885e-07	0.0004076769109815359	2.1869176634936593e-05	6.172130895265582e-08	0.000468443293357268	1.438197614334058e-06	0.001930761500261724	0.00010276991815771908	2.034605131484568e-05	3.116261666491482e-07	3.7513559618673753e-06	3.969442786910804e-06	3.940227543353103e-06	1.946030323551895e-07	1.1365915270289406e-05	1.3641812302012113e-06	5.0165913307864685e-06	0.00010653600475052372	4.507053017732687e-05	9.066989878192544e-05	1.3046097819824354e-06	1.848266037995927e-07	7.104504220478702e-06
HLA-DPA1	2.1571222532656975e-06	0.0002502663410268724	3.473272954579443e-05	4.9098904128186405e-05	9.974725799111184e-06	3.0245732887124177e-06	0.0006157171446830034	0.0001043457305058837	6.589189433725551e-05	0.0019778735004365444	1.935111185957794e-06	0.00739741325378418	1.3477633729053196e-06	0.0018318319926038384	0.00012420458369888365	6.166673119878396e-05	4.599797193804989e-06	3.3295873436145484e-05	0.00012461349251680076	8.315659943036735e-05	0.00035401733475737274	0.00033452227944508195	0.0005824314430356026	4.781747702509165e-05	1.6168303773156367e-05	3.0816013349976856e-06	3.487877393126837e-06	3.0810410862613935e-06	8.38741925690556e-06	8.840236841933802e-05
HLA-DPB1	1.8461860236129723e-06	0.0002543048467487097	6.142811616882682e-05	6.057564678485505e-05	1.6947727999649942e-05	4.140206783631584e-06	0.0005054589710198343	0.00019863953639287502	8.686299224791583e-06	0.0017651842208579183	2.578671683295397e-06	0.008215952664613724	3.5652569749800023e-06	0.002053762087598443	5.812973904539831e-05	9.488082287134603e-05	2.6874811737798154e-05	5.079845504951663e-05	0.00010702564031817019	0.0001380355970468372	0.00036870301119051874	0.0004522487288340926	0.0006559116882272065	0.00012090467498637736	2.88389201159589e-05	7.73524516262114e-06	8.838903340802062e-06	1.3765787116426509e-05	1.292231354454998e-05	9.442379086976871e-05
HLA-DQA1	2.758809500846837e-07	0.00014108335017226636	9.317803232988808e-06	4.3015836126869544e-05	3.830438345175935e-06	1.2086202332284302e-06	0.00029387237736955285	9.458797285333276e-05	4.83103831356857e-05	0.0013470021076500416	1.2927309853694169e-06	0.006415998563170433	1.519784859738138e-06	0.0016875234432518482	7.081119110807776e-05	4.732711749966256e-05	3.4492238683014875e-06	3.029071922355797e-05	4.616624937625602e-05	5.422171307145618e-05	0.00037822735612280667	0.00023173095542006195	0.00043622401426546276	2.758570553851314e-05	2.3302118279389106e-05	4.928814973936824e-07	3.6503340652416227e-06	1.9491590137477033e-06	4.4331163735478185e-06	6.870567449368536e-05
