Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25	Topic26	Topic27	Topic28
EPS8	0.0025273170322179794	1.9649663954623975e-05	3.94435046473518e-05	2.3979648176464252e-05	0.0001352160470560193	0.00013178498193155974	0.0002959364210255444	0.00023679457081016153	5.131160833116155e-06	0.00032348130480386317	0.00022444211936090142	5.9484857047209516e-05	0.00040494330460205674	0.00016204659186769277	1.086479528566997e-06	2.3146646981331287e-06	0.0001453014265280217	4.1084053918893915e-06	0.0002062848216155544	0.0001677573163760826	7.97737084212713e-06	3.296014619991183e-05	7.080277282511815e-05	8.758082913118415e-06	5.182802124181762e-05	0.00037414729013107717	3.6072115108254366e-06	0.0004512904561124742
EPS8L2	2.8319971079326933e-06	0.00018001081480178982	0.00013212434714660048	0.0004217592650093138	2.770705395960249e-05	1.1790761163865682e-05	3.160607229801826e-05	6.407823093468323e-06	0.00014156190445646644	0.0002823804097715765	0.0006668499554507434	0.00026250205701217055	3.9210295653901994e-05	0.0008935671648941934	1.1863146028190386e-05	0.00026370538398623466	0.0001265823666471988	0.0005343834054656327	2.381277681706706e-06	2.1217694666120224e-05	4.852483107242733e-05	0.0001650595077080652	7.449606346199289e-05	0.0002632061077747494	0.00021504909091163427	3.528113666106947e-05	0.0002724499790929258	0.0005268068634904921
EPSTI1	0.00011397867638152093	2.6602179787005298e-05	0.00013838589075021446	7.352976808761014e-06	8.228018850786611e-05	0.0006063574110157788	6.268310244195163e-05	8.034889469854534e-05	0.00024288409622386098	0.0003011921653524041	3.8746298969272175e-07	0.0001933004823513329	0.00011897943477379158	1.5252683738253836e-07	0.00010509672574698925	0.0004270542412996292	0.0002687062951736152	0.0012681061634793878	0.0002473370695952326	0.0005796237383037806	0.0005237265722826123	4.361098945082631e-06	0.00013138919894117862	3.084807030973025e-05	0.00017134231165982783	0.00011646177881630138	0.0003662239760160446	3.957409717258997e-06
ERAP2	4.161685501458123e-05	1.3676493836101145e-05	5.6271404901053756e-05	0.0006957220612093806	3.080069291172549e-05	7.561341772088781e-05	3.747448499780148e-05	0.00010582878167042509	0.00010405776993138716	0.00034778480767272413	2.126432264049072e-06	6.282465619733557e-05	0.00017276720609515905	5.27657539350912e-06	0.00010713895608205348	0.00041381895425729454	0.00010900246707024053	0.0003470769734121859	4.47896309196949e-05	3.3360367524437606e-05	0.00037154211895540357	5.003763362765312e-05	3.103788185399026e-05	0.0013233261415734887	3.053925320273265e-05	2.732281427597627e-05	0.0005248996312730014	1.7854687030194327e-05
ERBB2	3.3224911021534353e-05	5.284525832394138e-05	1.5193112631095573e-05	7.229248694784474e-06	1.8204989828518592e-05	9.121977200265974e-06	2.77413782896474e-05	9.921779565047473e-06	6.360257430060301e-06	0.00010225336882285774	0.00010098246275447309	1.8106367861037143e-05	3.31392147927545e-05	0.0004246050666552037	1.837411673477618e-06	5.326471637090435e-06	6.639953062403947e-05	5.2535779104800895e-06	7.196694014055538e-07	2.9647851988556795e-05	5.470921223604819e-06	6.894569651194615e-06	5.56557370146038e-06	7.911083230283111e-05	1.2023040653730277e-05	8.079499821178615e-06	1.2800240938304341e-06	8.79765284480527e-05
ERBB3	1.07220181178036e-07	3.189173366990872e-05	6.456009487010306e-06	1.7565896996529773e-05	1.4996241759490658e-07	7.224529326776974e-06	3.4441241041349713e-06	5.238161904230765e-08	3.204001586709637e-06	3.382011755093117e-07	0.00011577049008337781	1.7760532955435337e-06	8.210301984945545e-07	0.0025778079871088266	6.7893459743118e-08	9.803104148886632e-06	4.060282421392003e-08	2.4406147076661e-06	1.5775535189277434e-07	5.8158607316727284e-06	7.465648081961263e-07	3.176172924668208e-08	1.3808189578412566e-06	2.4461618863824697e-07	1.089948636945337e-05	6.4289342844858766e-06	4.738692496175645e-06	1.0773656867968384e-05
ERBB4	5.04821809954592e-06	3.649737578825807e-08	6.55282337902463e-06	1.1999308924259822e-07	1.3260927289593383e-07	6.222359729690652e-07	2.8987499263166683e-06	2.4599199122121718e-08	1.361338348715435e-07	7.361206399991715e-08	4.013907073385781e-08	1.9727731341845356e-06	7.981038407933738e-08	0.002226506592705846	5.8728005569719244e-08	4.335176413405861e-07	3.805823567404332e-08	2.621333372587742e-08	1.6147706105584803e-07	3.1653171390644275e-06	4.81325308498981e-08	2.0195062688799226e-07	6.303559274556392e-08	1.7293194787271204e-07	1.284043236182697e-07	2.765350700428826e-06	7.910337984640137e-08	5.37588391580357e-07
ERG	2.7723475795937702e-05	1.2732188281461276e-07	1.5930745576042682e-05	2.2198471469891956e-06	0.000290946161840111	2.0408887735356984e-07	0.00011793546582339332	0.0021427245810627937	3.607986798215279e-07	2.384800791332964e-05	1.0318373000473002e-07	3.006107363034971e-06	3.7801903545187088e-06	4.908964115202252e-07	0.0003233899478800595	1.3278109918246628e-06	5.62073037144728e-05	1.384690477834738e-07	4.021716449642554e-06	1.4762861610506661e-05	8.552161148145387e-07	1.2048605640302412e-05	5.24070969731838e-07	1.2547194501166814e-06	1.5672427480240003e-06	1.905663521029055e-05	7.096138574524957e-07	1.658493965805974e-05
ERGIC1	0.00012324030103627592	0.0003981569316238165	0.0004688167246058583	0.00031049983226694167	0.00041496261837892234	0.0003045743505936116	6.13898373558186e-05	0.0002047331799985841	0.0007698663976043463	0.000535491097252816	0.00025258056120947003	0.0005399719229899347	0.0005574214737862349	0.0017266522627323866	0.0003382901777513325	0.0002106974134221673	0.00042012560879811645	0.00030018255347386	9.582180064171553e-05	0.00022575055481866002	0.00036632950650528073	0.00027640204643830657	6.781519914511591e-05	0.00025233023916371167	0.00013575424964074045	0.00031819072319194674	0.00012535751739051193	0.00021277889027260244
ERGIC3	0.00041412614518776536	0.0010103080421686172	0.0009136670269072056	0.00047809520037844777	0.00026296282885596156	0.000407526851631701	0.000247692980337888	0.0003158398612868041	0.002087960485368967	0.000278157414868474	0.001815362018533051	0.0009000449790619314	0.0008297095191664994	0.0007215582299977541	0.0003715034981723875	0.000638368132058531	0.0004769388760905713	0.0005500981351360679	0.000542821129783988	0.0003801934653893113	0.00028594728792086244	0.0011198538122698665	0.0003363156283739954	0.00035553108318708837	0.00035314325941726565	0.0002638437144923955	0.0005608944920822978	0.00150156463496387
ERLEC1	0.00041958829388022423	0.0005974870873615146	0.0004831584228668362	0.000495224492624402	0.00045122738811187446	0.00030670445994473994	0.00035558216040953994	0.0002970648929476738	0.0036361648235470057	0.0005512378993444145	0.00036113098030909896	0.0014374059392139316	0.0006327517330646515	0.0007303617894649506	0.00032492951140739024	0.0005995386745780706	0.0007700014975853264	0.0006487160571850836	0.00016281470016110688	0.0009097250294871628	0.00022221675317268819	0.0004932617302983999	0.00021895130339544266	0.00028514431323856115	0.00023161842545960099	0.0002726353413891047	0.0004964193212799728	0.0003432216471992433
ERP29	0.00028440533787943423	0.0008449319284409285	0.0007567071006633341	0.0015529696829617023	0.0001600599498488009	0.00047190775512717664	0.001031798659823835	0.0002614464610815048	0.0009715859778225422	0.0002024995192186907	0.0004821644688490778	0.0008248332887887955	0.0005146871553733945	0.0007126839482225478	0.0004675390664488077	0.00121065485291183	0.00022914900910109282	0.0008930468466132879	0.0011226634960621595	0.00030943751335144043	0.0016172187170013785	0.0017926656873896718	0.0003359582624398172	0.0004402515187393874	0.00040705385617911816	0.00019440949836280197	0.0016730079660192132	0.00041220462298952043
ERRFI1	0.0004153502522967756	6.92940957378596e-05	2.001308894250542e-05	3.949079109588638e-05	1.477344358136179e-05	8.864730625646189e-05	7.74467844166793e-06	2.9768047170364298e-05	3.908681719622109e-06	0.00025783918681554496	0.0006674319738522172	1.3877090168534778e-05	0.00019150094885844737	0.0005769231356680393	8.728358807275072e-06	1.6688853065716103e-05	0.00011537170939845964	1.1074645044573117e-05	4.2490404439377016e-07	5.8566511142998934e-05	4.638363861886319e-06	2.3827069526305422e-05	2.8060643671778962e-05	1.1239237210247666e-05	6.0829002904938534e-05	6.845737061667023e-06	9.003179002320394e-06	0.0012799798278138041
ESAM	0.0008689953247085214	1.1657257203978588e-07	2.0629935534088872e-05	3.2073239708552137e-06	0.00020319501345511526	1.4664788068330381e-06	1.6473813957418315e-05	0.0027588005177676678	1.1788894198616617e-06	8.283160468636197e-07	1.9172473741946305e-07	1.2277503628865816e-05	1.4552301763615105e-06	1.295651259169972e-06	2.9101269660714024e-07	7.159827077884984e-07	2.2657023635019868e-07	3.482697934487078e-07	3.7690751923946664e-06	2.8659673262154683e-05	6.337439572234871e-06	1.1315990377624985e-05	4.0753701568974066e-07	1.753472929522104e-06	1.6058634173532482e-06	9.297308133682236e-05	2.4849161945894593e-06	1.1009458376065595e-06
ESCO2	4.29530047085791e-07	1.783511834219098e-06	6.216903784661554e-06	6.522119377905256e-08	1.5908256045804592e-07	1.5433319049407146e-06	3.5658943033922696e-06	9.360748265407892e-08	2.263547855818615e-07	1.2959090156527964e-07	5.807466152418783e-08	1.7947692185771302e-06	7.174341476456902e-08	5.0491535397156895e-09	6.646553174505243e-08	1.7582948430572287e-06	1.8456864836480236e-07	2.5267115688620834e-06	1.8012565305980388e-07	3.5324615055287722e-06	4.439572194314678e-07	1.4310840512621326e-08	0.002026782836765051	2.053376277899588e-07	0.002215930726379156	1.0051509889308363e-05	1.0850495755221345e-06	4.688870376412524e-07
ESR1	1.3479278095474001e-05	2.674585402928642e-06	8.269750651379582e-06	7.459187145286705e-06	2.2560942625204916e-07	1.3762867638433818e-05	2.8828026188421063e-06	2.670316057162836e-08	4.1199615225195885e-05	1.6574524124735035e-05	1.1174183782713953e-06	1.0685766028473154e-05	3.0361796234501526e-05	0.0030312903691083193	6.87273455923787e-08	2.934597978310194e-05	1.4663532056147233e-05	4.338848611951107e-06	4.3745953348661715e-07	3.317019263704424e-06	7.766934686515015e-06	5.405805154623522e-07	8.421724828622246e-08	2.914117374075431e-07	8.087652531685308e-06	2.628356241984875e-06	1.1629585060290992e-05	2.8752972411894007e-06
ESRP1	5.926651738263899e-07	4.030698983115144e-05	7.3519399848009925e-06	7.345075232478848e-07	7.530915127063054e-07	2.6005072868429124e-05	4.450024334801128e-06	1.408617720244365e-07	2.9027410164417233e-06	4.500682734942529e-06	0.0008730873232707381	9.797035090741701e-06	3.428943955441355e-07	0.0008301479392684996	1.6224427668021235e-07	2.8433205443434417e-06	1.120924025599379e-06	2.7036455776396906e-06	1.7164775556466338e-07	1.810692629078403e-05	1.0297058850028407e-07	4.24082706729223e-08	0.00027328674332238734	1.2654721786020673e-06	4.561285823001526e-05	6.539930382132297e-06	4.122709071907593e-07	0.0006390066700987518
ETS2	0.00017008790746331215	4.37674971180968e-05	9.389667684445158e-05	0.0001147218281403184	0.00022466752852778882	0.00034278002567589283	0.0001309161598328501	0.001747479778714478	6.8541712607839145e-06	2.5637644284870476e-05	4.538362554740161e-05	1.3201562069298234e-05	3.0306560802273452e-05	2.9920398446847685e-05	7.295983232324943e-05	5.589775901171379e-05	1.3776184459857177e-05	0.00012355696526356041	0.0005429799784906209	3.995545193902217e-05	4.024604277219623e-05	0.00012402179709170014	4.623130371328443e-05	7.040549098746851e-05	5.17665030201897e-05	0.00011968061880907044	5.596357732429169e-05	0.0005338407936505973
ETV5	0.00021431059576570988	4.968662778992439e-06	1.6491529095219448e-05	4.2887722884188406e-07	0.00026874570176005363	0.001166227855719626	9.311442227044608e-06	0.00016461218183394521	6.307270814431831e-05	0.00029996485682204366	6.049589137546718e-05	1.153181801782921e-05	0.00023332610726356506	4.7268997604987817e-07	0.00015264650573953986	1.4494263496089843e-06	0.00019608672300819308	3.416085121443757e-07	6.54106552246958e-05	0.00021638843463733792	3.359901893418282e-05	7.151372301450465e-06	1.132843317463994e-05	5.229628072811465e-07	4.442659701453522e-05	2.3140219127526507e-05	4.572036971239868e-07	0.000761345261707902
ETV6	0.00027051818324252963	7.458064646925777e-05	0.00011954236833844334	0.0001740598672768101	0.0004843338392674923	0.0006284714909270406	9.350587788503617e-05	0.00023736005823593587	0.0004885900416411459	0.0005475101643241942	0.00018708790594246238	0.0002618221042212099	5.442060501081869e-05	0.00022091780556365848	0.00022027132217772305	0.0007181373075582087	0.00024320326338056475	0.00036154224653728306	0.0013309245696291327	0.00011747737153200433	0.0005544241284951568	4.347004505689256e-05	0.00012317921209614724	0.0004889286356046796	0.00021556952560786158	0.0005915116053074598	0.0005687018274329603	0.00023399457859341055
ETV7	3.308727900730446e-05	4.7908797569107264e-05	1.8947488570120186e-05	9.284240718443471e-07	7.246407221828122e-06	0.00014125113375484943	5.51234079466667e-05	9.201674401992932e-06	5.73208526475355e-05	4.551501478999853e-05	1.1575431926758029e-05	4.373746196506545e-05	4.069265560247004e-05	1.7016741367115173e-06	0.0001113109610741958	0.0002828010474331677	5.371223232941702e-05	0.0010027445387095213	8.942255931287946e-07	8.620766311651096e-05	4.368866211734712e-05	9.307329492003191e-06	8.367701957467943e-05	5.967853212496266e-06	0.0002987927873618901	2.2306887331069447e-05	8.626343333162367e-05	3.951813778257929e-05
EVA1C	0.0001132713514380157	3.9418369851773605e-05	3.42680505127646e-05	0.00040396879194304347	4.7999084927141666e-05	1.1770437595259864e-05	6.916285929037258e-05	0.000505182717461139	6.591511919395998e-06	0.00028006036882288754	7.820117025403306e-05	1.4406280570256058e-05	0.00022828920918982476	0.0001594192290212959	7.573993934784085e-05	9.16100325412117e-05	5.369227073970251e-05	0.00019657844677567482	2.2009469375916524e-06	1.891478314064443e-05	2.0691463760158513e-06	0.0001058305861079134	2.6976691515301354e-05	0.00012870736827608198	0.0001375354768242687	8.579361019656062e-05	0.00014382768131326884	0.00020637109992094338
EVI2A	5.618142040475504e-07	1.1003135114151519e-05	6.920158921275288e-05	0.0003589034313336015	1.470305687689688e-05	0.000230871926760301	7.139383524190634e-05	2.8423539788491325e-07	0.00012559755123220384	1.8849204934667796e-05	3.253205136388715e-07	0.00021509903308469802	2.695509692784981e-06	7.663111745159767e-08	9.274597687181085e-05	0.0007282643928192556	0.0001023015720420517	0.0006458861171267927	0.00042744592064991593	3.6315486795501783e-05	0.0002513017097953707	2.7137206416227855e-05	1.7438693248550408e-05	0.00021545993513427675	2.8103695512982085e-05	3.88723929063417e-05	0.0005324006197042763	1.7731338175508427e-06
EVI2B	5.348508693714393e-07	3.7300017083907733e-06	0.00028153686434961855	0.0001436354941688478	2.6442872695042752e-05	0.00038935718475840986	3.824093801085837e-05	6.131858185653982e-07	0.00018565724894870073	3.1567185487801908e-06	1.4412633220217685e-07	0.00010895870946114883	1.2266388011994422e-06	8.657196559624936e-08	6.938097067177296e-05	0.0001938359928317368	6.524299351440277e-06	0.0005748520488850772	0.000328546273522079	2.0661942471633665e-05	0.000518240500241518	1.052437710313825e-05	2.9880584406782873e-05	0.00018881901632994413	3.527977241901681e-05	5.290700210025534e-05	0.0007523533422499895	7.993132271622017e-07
EVPL	9.68696411973724e-08	2.265062903461512e-06	9.864442290563602e-06	1.4655447557743173e-06	2.7847525529978157e-07	1.2842971045756713e-05	8.554478881706018e-06	5.581769713103313e-08	2.701698633700289e-07	5.352069365471834e-07	3.0963030440034345e-05	2.9661216558451997e-06	6.245318218134344e-07	0.0008757028263062239	0.0011423013638705015	1.050487639986386e-06	1.707455083987952e-07	5.9228668192190526e-08	1.9232696502058388e-07	4.870708380622091e-06	9.12864024371629e-08	6.839358945853746e-08	2.195856905018445e-05	2.7824975745716074e-07	4.337200152804144e-05	6.2161639107216615e-06	1.343748152748958e-07	4.848523167311214e-05
EXOC3L1	3.6698562325909734e-05	1.1591570228119963e-06	8.555020940548275e-06	2.8052161837877065e-07	0.0032594730146229267	5.996178151690401e-05	1.9551995137589984e-05	0.0007916424656286836	4.979970640306419e-07	1.693728336249478e-05	8.773175068199635e-05	4.131134119234048e-06	4.5921227865619585e-05	2.283961293869652e-05	1.406504992473856e-07	1.5991361124179093e-06	7.5728171395894606e-06	2.3244270153099933e-07	2.1359464881243184e-06	7.5610055318975355e-06	7.5780963015859015e-06	3.4082836464222055e-07	6.828391292401648e-07	5.863489036528335e-07	1.3957834426037152e-06	2.733055043790955e-05	1.0242108601232758e-06	6.0415277403080836e-05
EXOC3L2	9.822562788031064e-06	1.8085849262661213e-07	1.276687817153288e-05	1.7890162951061939e-07	0.0019365017069503665	5.2573795983335e-08	7.243793334055226e-06	0.001461838255636394	2.930741516138369e-07	4.373701472104585e-07	1.5847845702410268e-07	2.8226329504832393e-06	2.842548951775825e-07	6.776242855721648e-08	1.09326052211145e-07	1.8443616056629253e-07	1.6271791025701532e-07	2.4438864443254715e-07	2.914301262535446e-07	6.076750196370995e-06	3.199399714048923e-07	1.6604290919985942e-07	1.2093042300875823e-07	3.545669073901081e-07	1.236872549270629e-06	5.3140383897698484e-06	1.0634848024437815e-07	5.382300400924578e-07
