Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16
IGLC2	5.757173312304076e-06	3.139186333100952e-08	3.4916261029138695e-06	6.108411525929114e-06	0.003252713941037655	1.8061917899103719e-06	3.5729965020436794e-05	8.188371793949045e-07	2.4184055291698314e-07	0.0002595785481389612	1.0265834049505429e-07	9.781015251064673e-07	2.4465075512125622e-06	1.3542117812903598e-05	1.8139351141144289e-06	2.9979721603012877e-06
IGLC3	1.16702176455874e-06	1.3079650784675323e-07	1.3965228617962566e-06	6.564659088326152e-06	0.003304081968963146	1.6616472748864908e-06	3.766682857531123e-05	4.0636189169163117e-07	4.5281598204383045e-07	0.00027415555086918175	1.1369561292440267e-07	1.4213550230124383e-06	2.4322860099346144e-06	1.4351677236845717e-05	6.222298907232471e-07	1.5574530607409542e-06
IGLL5	3.1371951081382576e-06	1.3283361965932272e-08	1.7014883724186802e-06	1.1341628578520613e-06	0.0024848284665495157	1.256448740605265e-06	2.2802974854130298e-05	3.165251882819575e-07	5.687581960955868e-07	0.002930783201009035	3.5731238767766627e-07	1.2097279977751896e-07	1.166786887552007e-06	5.04436547998921e-06	1.6393046564644465e-07	5.384185328694002e-07
IGLV1-40	3.9810083762858994e-07	1.064887644730561e-08	4.4861619130642794e-07	8.178888322163402e-08	0.001304620411247015	7.052617547742557e-07	1.1758789696614258e-05	9.256807942392697e-08	2.02983329700146e-07	6.573591690539615e-06	8.945001894744564e-08	1.5038339995498973e-07	5.578764898928057e-07	2.7202258934266865e-06	1.0163876140723005e-07	2.2058731019569677e-07
IGLV1-44	8.280483854150589e-08	3.6810109804719104e-07	1.0188206545080902e-07	1.0108608421433019e-06	5.952223000349477e-05	4.675727183212075e-08	1.6214873539865948e-05	4.513531948191485e-08	2.519101940379187e-07	0.06285902112722397	1.6576947814428422e-07	4.132884328100772e-07	2.958699951705057e-07	6.234673577409922e-08	5.190202401195165e-08	4.877131587477379e-08
IGLV1-47	5.7791172736187946e-08	1.0680899720227899e-08	1.022437174924562e-07	2.0111053800064838e-06	0.0027290303260087967	4.657064778257336e-08	9.877380762191024e-06	7.276666380562347e-09	2.0317267512837134e-07	5.789792339783162e-06	8.947348106858044e-08	7.666086787594395e-08	2.293885899007364e-07	2.1885336991545046e-06	3.2980981501395945e-08	3.634616163594728e-08
IGLV1-51	2.639137051119178e-07	1.2372619373479665e-08	1.0259535088152916e-07	1.3625575547848712e-06	2.2457719751400873e-05	4.6096975125919926e-08	1.0069005838886369e-05	2.647499570684886e-07	2.732905102220684e-07	0.04976639151573181	8.849119836895625e-08	2.827597711529961e-07	2.2217666639789968e-07	2.7921084893023362e-06	1.7461422885389766e-07	5.901434860788868e-07
IGLV2-11	5.784571044387121e-08	1.0638378178384755e-08	1.0149813078896841e-07	8.160607762874861e-07	0.0012154635041952133	6.964701526612771e-08	6.154290986160049e-06	1.861210080278397e-06	2.0070002904049034e-07	3.643803211161867e-05	8.880971336111543e-08	7.65125136581446e-08	1.3122917152941227e-07	4.157885484801227e-07	2.9632088782705068e-08	4.318868818131705e-08
IGLV2-14	4.4105712504460826e-07	1.3145005084425065e-08	7.13652241302043e-07	1.4558970633515855e-06	0.0018502130405977368	9.300710246407107e-08	1.814618008211255e-05	1.4444032103710924e-07	2.893546877658082e-07	0.001971430378034711	9.337031059430956e-08	9.009465884446399e-08	4.7535499447803886e-07	2.6966934001393383e-06	1.099887327882243e-07	1.5990561053058627e-07
IGLV2-18	5.713624418035579e-08	1.0615189616203224e-08	1.0016105278509713e-07	1.577213382120135e-08	1.7293979226451484e-07	4.6042540446933344e-08	5.600054819865363e-08	5.501106681293777e-09	1.9848354781970556e-07	5.260978468868416e-06	8.831069919779111e-08	7.528631584818868e-08	1.3077811900075176e-07	2.7800643565001337e-08	2.775671603671981e-08	3.119672342677404e-08
IGLV2-23	5.769757294160627e-08	9.349102469968784e-08	1.009816870123359e-07	1.6180951689648282e-08	0.0018857140094041824	4.7190781060635345e-08	6.098297035350697e-06	7.56159508341625e-08	2.013573379144873e-07	5.1497558160917833e-05	8.952920182991875e-08	9.590675631443446e-08	1.3669571785612789e-07	1.0610050594550557e-05	3.600765552391749e-08	3.575533185085078e-07
IGLV2-8	1.2392604276101338e-07	1.1517943043770629e-08	1.8235158449897426e-07	6.48604441266798e-07	0.0009100986062549055	9.171700554588824e-08	8.316981620737351e-06	9.126387112701195e-07	2.0768617048361193e-07	9.724322444526479e-05	9.081322360771082e-08	2.4017325017666735e-07	1.6222560361711658e-07	4.6776244744251017e-07	1.2891156586647412e-07	5.290828752890775e-08
IGLV3-1	9.053736960140668e-08	1.4576905904561954e-08	2.4019962552301877e-07	1.1356017921571038e-06	0.0035118870437145233	5.51442624896481e-08	4.620767413143767e-06	5.243697742685072e-08	2.0268778655463393e-07	1.3838382983522024e-05	9.296717706774871e-08	8.108229110348475e-08	2.9944294510642067e-07	1.4651025139755802e-06	3.6566277117344725e-08	1.9960343422553706e-07
IGLV3-10	5.7474579762128997e-08	1.0631260316529278e-08	1.0040209019734903e-07	1.6026424631832015e-08	1.727634497683539e-07	4.6102336170861236e-08	0.0005663593183271587	5.50939205368195e-09	1.9867977130161307e-07	5.2381014938873705e-06	8.845532306622772e-08	7.541076740835706e-08	1.3092437711748062e-07	2.2236160930333426e-06	2.779361985005835e-08	3.122733005511691e-08
IGLV3-19	4.6041188284107193e-07	1.0720012433296233e-08	1.0101283720587162e-07	2.2752788026991766e-06	0.002671907190233469	4.703763778479697e-08	8.333239748026244e-06	5.835911309759467e-09	2.021410949737401e-07	0.00012115670688217506	8.932529027561031e-08	1.442131178919226e-07	1.5806630244696862e-06	1.3796592384096584e-06	8.223180003597008e-08	6.939259122873409e-08
IGLV3-21	2.3408256311086006e-07	8.60821245396437e-08	1.1047180805690004e-06	7.033971769487835e-07	0.0020889006555080414	2.4746159965616243e-07	1.4394443496712483e-05	7.553570213758576e-08	4.971735734216054e-07	2.936779310402926e-05	1.074149977853267e-07	1.7991442291531712e-07	3.30716460439362e-07	4.8619740482536145e-06	1.9850897103879106e-07	2.1271235084441287e-07
IGLV3-25	6.390450835169759e-06	1.686928285948852e-08	8.586754347561509e-07	1.7345740843666135e-06	0.0023370536509901285	1.1712351124515408e-06	5.9315580074326135e-06	3.298759310155219e-08	2.6758470994536765e-07	6.006514013279229e-06	1.096620252383218e-07	9.713883741824247e-08	3.972322701883968e-07	6.129550911282422e-06	5.884658662580478e-07	1.4204397302819416e-07
IGLV6-57	2.0953392265710136e-07	1.0760855317926143e-08	1.0170072073378833e-07	1.5754551441204967e-06	0.0012039965949952602	5.132121216888663e-08	7.127550816221628e-06	6.636555838213098e-08	2.0041116499669442e-07	5.787605459772749e-06	8.940995144257613e-08	2.396234606294456e-07	1.324149366155325e-06	2.8442459054645042e-08	2.8753007086379512e-08	3.5159555267227915e-08
IGSF6	4.53722350357566e-06	6.863302104420654e-08	6.102368388383184e-07	1.6491642327309819e-06	6.98225221640314e-06	4.133728168653761e-07	1.1644544429145753e-05	1.6181093087652698e-07	3.6814651593886083e-06	1.3141253475623671e-05	6.752613330718304e-07	3.962884989050508e-07	5.587641567217361e-07	5.152415951670264e-07	1.8260229808220174e-06	0.0018444032175466418
IL13RA1	6.734638736816123e-05	0.0001982745307032019	0.00020949995086994022	6.384276275639422e-06	4.531301237875596e-05	0.0002463561249896884	9.726518328534439e-05	0.0001743573957355693	0.0003152614808641374	0.00014089517935644835	5.112918643135345e-06	0.0003673688624985516	0.0005574144888669252	4.455075668374775e-06	0.00044783492921851575	0.0006888781790621579
IL17RA	7.394941349048167e-05	0.0001485981629230082	0.00011356372851878405	0.0007747301133349538	8.336840255651623e-05	0.0001470101997256279	0.00023176426475401968	2.4752172976150177e-05	6.398132973117754e-05	8.802725642453879e-05	7.296648254850879e-05	0.00017758607282303274	0.00020890007726848125	0.0003557504969649017	0.00010884802031796426	0.0006843829178251326
IL18	7.149076850510028e-07	1.1794065812864574e-06	1.732423152134288e-05	5.7625297813501675e-06	6.767773811588995e-06	9.898259349938598e-07	3.978760287282057e-05	3.026895228686044e-06	3.192518124706112e-05	1.3779942491964903e-05	0.0015482490416616201	1.2831116009692778e-06	1.013560563478677e-06	2.0720131942653097e-05	1.1287828556305612e-06	0.0013251740019768476
IL18BP	1.610386789252516e-05	6.7574710556073114e-06	0.00021597127488348633	0.00025550214922986925	1.0117189958691597e-05	0.00041148869786411524	0.0003959173336625099	1.3711765859625302e-05	0.00017305868095718324	5.918635361013003e-05	9.869408677332103e-05	0.00021917179401498288	0.0003489227092359215	9.398425027029589e-05	0.00013824513007421046	0.0005272965645417571
IL18R1	5.1974900998175144e-05	2.084710786220967e-06	3.166632814100012e-05	0.00030929778586141765	1.3517759725800715e-05	1.2377312486933079e-05	0.00014904909767210484	3.843061051611585e-07	5.204970420891186e-06	1.9921626517316326e-05	0.0011356193572282791	4.071781859238399e-06	5.663825140800327e-05	0.000381250778445974	3.934539563488215e-05	7.532958534284262e-06
IL1B	1.274628971259517e-07	1.0332989575090323e-07	3.2749593970038404e-07	1.4468735116679454e-06	1.4098263818596024e-06	9.427760971902899e-08	3.4678803331189556e-06	4.9922036282623594e-08	3.326057083086198e-07	7.359728897426976e-06	1.7472103763793712e-07	2.493556792160234e-07	9.6604253485566e-07	2.431531527236075e-07	1.2734517440549098e-07	0.0011693057604134083
IL1R1	3.12077536364086e-05	8.736431482248008e-05	0.000391376088373363	1.294225876335986e-05	7.985268894117326e-06	3.3875454391818494e-05	3.3689182600937784e-05	1.738086029945407e-05	0.00023761967895552516	4.7050616558408365e-05	2.414752816548571e-05	9.64393257163465e-05	0.0011463869595900178	5.151599907549098e-05	0.0008845093543641269	3.0421389965340495e-05
IL1RL1	1.456407744626631e-06	1.3895763650850768e-08	4.904343882117246e-07	4.104137474314484e-08	2.3776316027124267e-07	9.600108796803397e-08	1.0140738027075713e-07	7.546028690796902e-09	5.110973120281415e-07	5.762023647548631e-06	0.005289473105221987	1.0699449859430388e-07	1.8456974260061543e-07	1.5756745597172994e-07	1.976817003424003e-07	5.59916952624917e-06
IL1RN	1.076787384590716e-06	2.5698966510390164e-06	1.0331702071653126e-07	7.627167519785871e-07	2.812031880239374e-06	4.951217036364142e-08	4.766795882460428e-06	5.1119095587637275e-05	2.0745363826790708e-07	5.741404038417386e-06	9.410942425347457e-08	8.189647360268282e-08	1.6395381408074172e-07	2.067061905108858e-05	2.910558905000471e-08	0.0009546253131702542
IL21R	5.687718658009544e-05	8.345385253960558e-07	1.2169241472292924e-06	0.0003568101383280009	0.0003144993388559669	1.3687329101230716e-06	0.00025944673689082265	1.412826122759725e-07	2.3343141037912574e-06	0.00016431954281870276	2.428200787107926e-06	2.467544618411921e-06	2.6241370960633503e-06	0.0008859234512783587	4.623394852387719e-05	0.00010094268509419635
IL2RA	0.0001234329683938995	6.696821230889327e-08	2.597641355350788e-07	0.00017115921946242452	6.8250724325480405e-06	1.6341546427156572e-07	0.00019639333186205477	1.8566974802070035e-07	3.9202265611493203e-07	1.3630401554109994e-05	3.7393698448795476e-07	2.0884466778170463e-07	4.214134321500751e-07	0.0006130801048129797	8.460363432050144e-08	0.00010815701534738764
IL33	3.703055142523226e-07	9.258561135538912e-07	0.0007605627179145813	6.407346404557757e-07	3.3165676995849935e-06	0.000214295374462381	5.686491704182117e-07	4.7197895014505775e-07	7.738369458820671e-05	1.977195279323496e-05	4.188722414255608e-06	1.6187030951186898e-06	0.00286991149187088	2.463639248162508e-07	6.947049769223668e-06	1.1432646260800539e-06
IL3RA	3.438007922795805e-07	1.1550837371032685e-06	8.82716994965449e-06	3.3040773814718705e-06	0.00022775164688937366	0.0013244827277958393	0.00020354162552393973	8.429881859228772e-08	8.767065082793124e-06	2.1830297555425204e-05	5.8638710470404476e-05	1.7377802805640385e-06	0.0009069620282389224	3.14221921371427e-07	2.736660235314048e-06	6.658615893684328e-05
IL4I1	8.089458788163029e-06	3.142563627989148e-06	2.975360303025809e-06	0.00016330248035956174	1.1143114534206688e-05	1.3426511941361241e-05	4.9796668463386595e-05	1.676655188020959e-06	2.127041170751909e-06	1.5750840248074383e-05	1.3199868362789857e-06	3.947301593143493e-06	1.6178717487491667e-05	4.9567104724701494e-05	2.583904642960988e-05	0.001080694724805653
IL4R	6.474223482655361e-05	0.00013459241017699242	6.982794002396986e-05	0.00043621842633001506	2.8479988031904213e-05	0.00023057304497342557	0.0006898866849951446	3.5814182410831563e-06	0.00014662384637631476	5.3548606956610456e-05	0.0004926961846649647	0.00017614160606171936	0.0001994865742744878	0.00042465885053388774	0.00022783254098612815	0.0002189679362345487
IL5RA	1.440323273982358e-07	1.57527946242908e-08	3.304699589534721e-07	2.885195499402471e-05	0.00015870912466198206	9.372967468834759e-08	0.00012873296509496868	1.7576549993236767e-08	4.1809101958278916e-07	5.39831817150116e-05	0.0015019241254776716	1.0594367694238827e-07	6.547065254380868e-07	2.1943069441476837e-06	8.481938351678764e-08	5.96576626321621e-07
IL6R	3.0746250558877364e-05	8.41915789351333e-06	6.327109440462664e-05	0.0008095912635326385	0.00030542409513145685	2.901223342632875e-05	0.00016077667532954365	1.4175453543430194e-05	0.00012012371007585898	0.00014581048162654042	0.00019362071179784834	8.446709398413077e-05	5.055640576756559e-05	7.567049033241346e-05	4.79581149193109e-06	0.00044180985423736274
IL7R	4.526495558820898e-06	8.300265790239791e-07	1.6731471532693831e-06	0.0017122835852205753	1.0204954378423281e-05	1.0191681667492958e-06	5.6398035667371005e-05	2.287799389932843e-07	3.5936409403802827e-06	7.66748416936025e-05	3.5167072383046616e-06	1.0346584531362168e-06	2.6800571504281834e-06	6.765311991330236e-05	4.363349489722168e-06	2.37441072385991e-05
ILK	0.00024548007058911026	0.0003752458724193275	0.00048198120202869177	0.0004474375455174595	0.00012867001350969076	0.0004172408953309059	0.00032816495513543487	0.00019555582548491657	0.0006246913690119982	0.00016523737576790154	0.0005025690188631415	0.0012546043144538999	0.0002959159610327333	0.0007341884193010628	0.0007221625419333577	0.0005375049659051001
IMPDH2	0.0005712787969969213	0.0003513744450174272	0.001151291304267943	0.0005163802416063845	0.00023171132488641888	0.00010807247599586844	0.000511096091940999	0.0018573151901364326	0.00048670946853235364	0.0002313657314516604	0.00018571467080619186	0.0004944754764437675	0.0004976409254595637	0.00015917292330414057	0.0003266865387558937	0.00017019988445099443
INAFM1	0.00030869885813444853	0.00013291709183249623	0.0006552752456627786	7.143581024138257e-05	8.914654608815908e-05	3.940881651942618e-05	9.822556603467092e-05	0.0002106722822645679	0.00021355888748075813	0.00010951775766443461	0.00013763346942141652	0.0008326420793309808	3.4339562262175605e-05	8.359269850188866e-05	0.00082778389332816	8.477733354084194e-05
INCENP	0.0012133106356486678	6.141766789369285e-05	4.6793531510047615e-05	0.00011324659135425463	5.369339123717509e-05	4.4698921556118876e-05	9.425335156265646e-05	3.902257958543487e-05	5.546609463635832e-05	1.5897418052190915e-05	5.606291233561933e-05	7.727307092864066e-05	9.696029155747965e-05	0.00014498557720799	5.1587834605015814e-05	5.128677730681375e-05
ING2	0.0003005317412316799	0.00013663608115166426	0.00017318245954811573	0.0002904929860960692	0.00013621528341900557	5.122217407915741e-05	0.00013440648035611957	0.00020355953893158585	9.1595618869178e-05	9.539069287711754e-05	0.0005278387106955051	0.00010467309766681865	3.5669483622768894e-05	0.00020939468231517822	0.0001397864252794534	0.00014377191837411374
INHBA	5.417019565356895e-06	2.7683813641488086e-06	1.1237913895456586e-05	2.3406148557114648e-06	1.768078732311551e-06	2.6865581048696185e-07	1.6661172139720293e-06	4.195901055936702e-06	0.00029492616886273026	1.493808304076083e-05	1.195614572679915e-06	7.970510341692716e-05	3.8355457832039974e-07	2.468427055646316e-06	0.0018475070828571916	6.791298801545054e-05
INPP1	8.305520168505609e-05	5.762066211900674e-05	0.00041539568337611854	8.045266440603882e-05	0.00011771063145715743	0.00030485368915833533	9.519149898551404e-05	1.201098166347947e-05	0.0005344476085156202	7.412592822220176e-05	0.0002087108587147668	0.00012165223597548902	0.0008185213664546609	0.00044182006968185306	0.0002455512876622379	0.000127731153042987
INPP4B	4.442937279236503e-05	0.0008702498162165284	1.8569260646472685e-05	0.000991728506051004	1.0392361218691804e-05	5.25598943568184e-06	5.3629890317097306e-05	1.4961151464376599e-05	1.2103142580599524e-05	4.5990676881046966e-05	3.107890370301902e-05	0.00082593405386433	3.360266055096872e-05	0.0005366558907553554	4.8064044676721096e-05	1.156322582573921e-06
INPP5D	4.4905096729053184e-05	4.869310032518115e-06	8.567614031562698e-07	0.0005384630057960749	9.337910159956664e-05	0.00018420780543237925	0.0009434534586034715	1.9566996911635215e-07	6.2969111240818165e-06	8.385088585782796e-05	0.00018585805082693696	7.616488346684491e-07	0.00015375266957562417	0.0007258271798491478	3.7620227999468625e-07	0.00036974670365452766
INSR	1.2752831253237673e-06	0.0004545015108305961	6.693723844364285e-05	1.3964187246529036e-06	7.164139969972894e-05	0.0024223437067121267	5.143049861544569e-07	4.691879075835459e-05	7.433619612129405e-05	4.6741792175453156e-05	1.0863324177989853e-06	4.680638812715188e-05	2.2323676603264175e-05	2.8990345413149043e-07	0.00012122582120355219	3.048159669560846e-05
IPO11	0.00018445713794790208	0.00038727017818018794	8.240836905315518e-05	0.00017000653315335512	8.040225657168776e-05	0.0010289109777659178	0.00010013675637310371	4.9247573770117015e-05	6.721892714267597e-05	3.766146983252838e-05	7.84134172135964e-05	7.973193714860827e-05	0.0009015610557980835	0.00010282231960445642	6.371790368575603e-05	6.649277202086523e-05
IQGAP2	4.645877197617665e-05	0.0006479105213657022	8.372363663511351e-05	0.0007687328034080565	0.00014098730753175914	5.95438432355877e-05	0.0001362461334792897	6.847742770332843e-05	1.600172254256904e-05	0.00021090048539917916	0.0003037615679204464	3.5217797176301247e-06	5.241715825832216e-06	0.0006178733892738819	2.967760337924119e-05	0.0002967801410704851
IRAK3	1.1055320101149846e-05	1.1499892025312874e-05	0.00037354047526605427	9.952647815225646e-06	5.260590114630759e-06	0.00033093764795921743	6.219976057764143e-05	1.2084623222108348e-06	2.4696348191355355e-05	1.5152099877013825e-05	0.00022290940978564322	0.00013876505545340478	0.0006396923563443124	2.409340368103585e-06	0.0001569145533721894	0.000567544368095696
