Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17
RPL5	0.0008927870658226311	0.0008407784625887871	0.0018101079622283578	0.0007787056383676827	0.00027960274019278586	0.004500940907746553	0.00065135135082528	0.0012163936626166105	0.00011129078484373167	0.0007654275395907462	0.00022228877060115337	0.0014681100146844983	0.0008519933908246458	0.004990215413272381	0.003489835886284709	0.0005077595706097782	0.0007940906216390431
RPL6	0.001293153502047062	0.001174087869003415	0.0018874643137678504	0.0008595255785621703	0.0005127475596964359	0.0046977088786661625	0.0008011599420569837	0.0021952157840132713	0.00018924100731965154	0.0008026074501685798	0.0003839786513708532	0.0022043175995349884	0.0009551317780278623	0.005171353928744793	0.003563215723261237	0.0005974137457087636	0.0014331286074593663
RPL7	0.0003173022123519331	0.00041586923180148005	0.00046998538891784847	0.00036076773540116847	0.0004195230721961707	0.003727777162566781	0.000381407153327018	0.000617010984569788	7.678991823922843e-05	0.0002951761125586927	0.00017094906070269644	0.0005238490412011743	0.0007838677847757936	0.00140858453232795	0.0013876871671527624	0.00021018757252022624	0.0002746945829130709
RPL7A	0.0016240428667515516	0.0012513191904872656	0.0021205146331340075	0.0010945125250145793	0.00051477225497365	0.005060069728642702	0.0011538026155903935	0.001990674762055278	0.00018537564028520137	0.0009357000817544758	0.0003782548301387578	0.0024553535040467978	0.0015745372511446476	0.004882310051470995	0.003847763640806079	0.0006088548107072711	0.0011384803801774979
RPL8	0.0006574816070497036	0.00045289008994586766	0.0007787127397023141	0.0003631707513704896	0.0006215675384737551	0.005102609284222126	0.00026018411153927445	0.0006637133192270994	7.047553663142025e-05	0.0003307664883323014	0.00017428406863473356	0.0006825588061474264	0.0010228935861960053	0.0017551772762089968	0.001305270940065384	0.00022566747793462127	0.00042419886449351907
RPL9	0.0007002440397627652	0.0010567504214122891	0.0013062846846878529	0.0007670701015740633	0.00039613680564798415	0.004169591702520847	0.0006429064669646323	0.0015511129749938846	0.00018284971883986145	0.000570553878787905	0.0003545278450474143	0.0015910889487713575	0.0007377775618806481	0.004482996184378862	0.002923788269981742	0.00046490298700518906	0.0007625765865668654
RPLP0	0.0018112303223460913	0.0008514564833603799	0.0013181116664782166	0.0008981863502413034	0.0010135535849258304	0.006571671459823847	0.0007293663802556694	0.0010563110699877143	0.00018199837359134108	0.0006624372908845544	0.0003319585230201483	0.0012335125356912613	0.001670608064159751	0.0034317639656364918	0.0024256682954728603	0.0004272135265637189	0.0008288840181194246
RPLP1	0.0017692734254524112	0.0011099018156528473	0.0018717256607487798	0.0011519540566951036	0.0008813710883259773	0.005972927901893854	0.00038500939263030887	0.001996224047616124	0.00015854228695388883	0.0006225731922313571	0.00043795883539132774	0.002218844136223197	0.001670695492066443	0.0047279163263738155	0.002444344339892268	0.0004076017648912966	0.0012645559618249536
RPLP2	0.0009043522295542061	0.0012039467692375183	0.001526326173916459	0.0009054256952367723	0.0005115838721394539	0.0028205872513353825	0.000385100778657943	0.0017773828003555536	0.0003204432432539761	0.0005288770771585405	0.00044743900070898235	0.002172969514504075	0.000531266035977751	0.004704294726252556	0.0016873879358172417	0.0005064620636403561	0.0007745111943222582
RPN2	0.0017270141979679465	0.0006143170758150518	0.00022664628340862691	0.0003731890465132892	0.00044271021033637226	0.00048729521222412586	0.0002740416384767741	0.000547901086974889	0.00032157296664081514	0.00026456869090907276	0.0006831008940935135	0.0006195810274221003	0.0005079975817352533	0.0004519490757957101	0.00016541863442398608	0.00036679243203252554	0.0004203301796223968
RPS11	0.0009344532736577094	0.001288158935494721	0.001548590138554573	0.0009101425530388951	0.00032828806433826685	0.0024244822561740875	0.000647948298137635	0.0014102394925430417	0.0003175347519572824	0.0005207770736888051	0.0004418577009346336	0.001552888541482389	0.0007040579221211374	0.0025691180489957333	0.002423695055767894	0.00044968322617933154	0.0009778887033462524
RPS12	0.0006851039943285286	0.0010248019825667143	0.0013469361001625657	0.0007591121830046177	0.00046318405657075346	0.004355832003057003	0.0005864870036020875	0.0017410257132723927	0.0001646396704018116	0.00045646040234714746	0.0002701095654629171	0.002169393701478839	0.0006996951997280121	0.005802792962640524	0.0021943652536720037	0.0004565792332869023	0.0008516679517924786
RPS13	0.0009156608139164746	0.0013862407067790627	0.0019166128477081656	0.0009662017109803855	0.0003475349221844226	0.004316105041652918	0.000840169726870954	0.0017829558346420527	0.00012766865256708115	0.0007365713245235384	0.0004987591528333724	0.0017133277142420411	0.001023175660520792	0.00586392916738987	0.0029844066593796015	0.0005996564286760986	0.000869528972543776
RPS14	0.0009376233792863786	0.0010810018284246325	0.0014149956405162811	0.000822276808321476	0.0003219946229364723	0.0042352876625955105	0.0007020585471764207	0.0015330741880461574	0.00012622888607438654	0.0005466321599669755	0.0003519566962495446	0.002231922931969166	0.0007632108754478395	0.005175101570785046	0.0023058070801198483	0.0004687543259933591	0.0008440781384706497
RPS16	0.001019669696688652	0.001247356296516955	0.0012298236833885312	0.000792285951320082	0.0006217785994522274	0.0038766840007156134	0.000582089473027736	0.001381598529405892	0.00019619447994045913	0.000691109977196902	0.0003630422870628536	0.001968254568055272	0.000676515803206712	0.004144430626183748	0.0016771109076216817	0.000373304879758507	0.001166866160929203
RPS18	0.0008553070365451276	0.0008387021953240037	0.0012055475963279605	0.0008436881471425295	0.0005245862412266433	0.00580676831305027	0.000637222605291754	0.0015579224564135075	0.00019441393669694662	0.0005547528271563351	0.0002402319951215759	0.0016231328481808305	0.0010241223499178886	0.004671378526836634	0.002673649461939931	0.0004651535127777606	0.0006824757438153028
RPS19	0.001072613405995071	0.0012444253079593182	0.0012740116799250245	0.0007091154693625867	0.0006627902621403337	0.004536224063485861	0.0004691703652497381	0.0018961508758366108	0.00019533044542185962	0.0005183156463317573	0.0004329528019297868	0.002384630963206291	0.0007512358133681118	0.003989444114267826	0.0016464329091832042	0.00040391410584561527	0.0013847996015101671
RPS2	0.0006206312100403011	0.000967447820585221	0.0014471268514171243	0.0004460944328457117	0.0005074219079688191	0.0033447900786995888	0.0005181466112844646	0.0013268530601635575	0.00019969574350398034	0.00032189174089580774	0.000275409925961867	0.0014774309238418937	0.00042701748316176236	0.0032309629023075104	0.0013353497488424182	0.0003390089550521225	0.0006194350426085293
RPS20	0.00011252144759055227	0.0002514511870685965	0.0002361035585636273	0.00017088047752622515	0.00030171923572197556	0.0016352912643924356	4.719770367955789e-05	0.00038489318103529513	9.372062049806118e-05	9.608263644622639e-05	8.893383346730843e-05	0.00036239108885638416	0.00013631742331199348	0.0005559400888159871	0.00035691270022653043	0.0001018094044411555	0.00011827103298855945
RPS21	0.000646000262349844	0.0012605125084519386	0.001445526140742004	0.000673332076985389	0.0005102248396724463	0.003583799349144101	0.00042326655238866806	0.0020470209419727325	0.00018169106624554843	0.0004066636902280152	0.0002676855947356671	0.0021324108820408583	0.0008456157520413399	0.004514113999903202	0.0019042011117562652	0.0004194995854049921	0.0009648645063862205
RPS23	0.0007141808746382594	0.001304066856391728	0.0022390533704310656	0.0012130721006542444	0.00043189915595576167	0.004539848770946264	0.0008038266678340733	0.0016768054338172078	0.00021212385036051273	0.0007238481193780899	0.0003657883498817682	0.0019690815825015306	0.0005775557365268469	0.005207094829529524	0.003318960778415203	0.0006385549786500633	0.0009276887867599726
RPS27A	0.0008038805099204183	0.0009825158631429076	0.001766304369084537	0.0006387418252415955	0.0003250243898946792	0.004011102020740509	0.0005954947555437684	0.0018084016628563404	0.00011700223694788292	0.0005859044031240046	0.0002497102541383356	0.0022179100196808577	0.0007041089702397585	0.005362862255424261	0.0031005586497485638	0.00044194512884132564	0.0009113207925111055
RPS27L	0.0011623430764302611	0.0006235500331968069	0.0005344621604308486	0.0011195961851626635	0.00048156827688217163	0.001370047451928258	0.00040668566362001	0.0008252924308180809	0.0002563060843385756	0.0006718612276017666	0.0006571964477188885	0.0007578445947729051	0.0007839440368115902	0.0005745538510382175	0.0007040244527161121	0.00040822173468768597	0.0012515069684013724
RPS28	0.0010881770867854357	0.0011205016635358334	0.0016204024432227015	0.0008647553622722626	0.0005326719838194549	0.005450412631034851	0.0006388897309079766	0.0020436893682926893	0.00022239782265387475	0.0005669999518431723	0.0004924256354570389	0.002324903616681695	0.0010960211511701345	0.005335766822099686	0.0024970853701233864	0.0006844626623205841	0.0011907621519640088
RPS3	0.0006945434142835438	0.0008183182799257338	0.0012139788595959544	0.0005456856451928616	0.00044357392471283674	0.004260164685547352	0.0008744366932660341	0.001769872265867889	0.0001170759933302179	0.0004592673503793776	0.0002262269554194063	0.0022806753404438496	0.0010528771672397852	0.005568483378738165	0.0025853649713099003	0.00042638444574549794	0.0008927202434279025
RPS3A	0.0006763949058949947	0.001013472443446517	0.0015122798504307866	0.0007446525269187987	0.00036373818875290453	0.004404275678098202	0.0004891892313025892	0.0014777458272874355	0.00014349694538395852	0.0006109245587140322	0.00026696737040765584	0.0014632538659498096	0.0008965616580098867	0.005792798008769751	0.003613799810409546	0.00047110323794186115	0.0005674329586327076
RPS4X	0.0013167660217732191	0.0009628903353586793	0.0017578573897480965	0.0008640785235911608	0.00038446372491307557	0.005580518394708633	0.0009240666404366493	0.0016216980293393135	0.00016952551959548146	0.0006994253490120173	0.0002497578097973019	0.0018740866798907518	0.0014153303345665336	0.005245713517069817	0.004246844444423914	0.0005273519200272858	0.0011526724556460977
RPS5	0.0012701053638011217	0.0009571637492626905	0.0018117661820724607	0.0006870112265460193	0.0005631602252833545	0.004978635814040899	0.0007244397420436144	0.001086758216843009	0.00011482530680950731	0.0006908390787430108	0.00023773038992658257	0.0015079424483701587	0.0011925280559808016	0.00442562997341156	0.0028451522812247276	0.00040018444997258484	0.0007885112427175045
RPS6	0.0007465281523764133	0.0010178150841966271	0.0012155140284448862	0.0007280175341293216	0.0005840997328050435	0.005194922909140587	0.0004688823246397078	0.0016271640779450536	0.00016432606207672507	0.0005032152985222638	0.00023455236805602908	0.0014789807610213757	0.0009562381892465055	0.004507743753492832	0.0025418573059141636	0.0005779993953183293	0.000692095432896167
RPS6KA1	9.004955063574016e-05	0.0006071467068977654	0.00027178614982403815	1.4190255797075224e-06	9.102944022743031e-05	6.579569890163839e-05	4.47574675490614e-05	0.000612658797763288	6.242165454750648e-06	2.401106257821084e-06	0.0003108761156909168	0.0009741643443703651	5.909202081966214e-05	0.00048318764311261475	4.090119546162896e-05	9.623972800909542e-06	0.0009654865716584027
RPS6KA2	6.758631934644654e-05	3.284920603618957e-05	4.993057154933922e-05	0.00027619596221484244	1.645784686843399e-05	4.8612138925818726e-05	0.0002425333223072812	3.293756162747741e-05	0.0006647300906479359	4.687768887379207e-05	0.00020703833433799446	2.6728805096354336e-05	0.00012630531273316592	6.809381739003584e-05	3.774051947402768e-05	0.0009493688703514636	1.9071963833994232e-05
RPS6KA5	9.352921915706247e-05	0.0001323956239502877	0.0007382916519418359	9.890503861242905e-06	8.002771937754005e-05	5.130872523295693e-05	4.784100747201592e-05	0.0009472293313592672	6.653709715465084e-05	0.00012061279994668439	3.775108416448347e-05	0.0002492083585821092	0.0003123630303889513	0.0004615306097548455	0.00033760012593120337	6.668796413578093e-05	0.0003254808543715626
RPS7	0.001049978076480329	0.0011839165817946196	0.0017681001918390393	0.0005587651976384223	0.0007099107606336474	0.004710718058049679	0.00040877595893107355	0.0019232053309679031	0.00012051021622028202	0.0007162636029534042	0.00034096892341040075	0.002572088735178113	0.000806825642939657	0.004371888004243374	0.0022971283178776503	0.000596935220528394	0.0011981031857430935
RPS8	0.001179790822789073	0.0012083377223461866	0.0021577326115220785	0.0009480168228037655	0.0005083656869828701	0.0059058391489088535	0.0009377074311487377	0.0015171949053183198	0.00013092259177938104	0.0008059492683969438	0.0002737890463322401	0.0013409589882940054	0.0014561974676325917	0.004999266471713781	0.004003280308097601	0.0005593487876467407	0.0006452462985180318
RPS9	0.0009411750943399966	0.0014848675346001983	0.001255440409295261	0.0009277313947677612	0.0005946742021478713	0.005059647373855114	0.0008040140382945538	0.0016971027944236994	0.00019800566951744258	0.0007992901373654604	0.000513617240358144	0.0017695102142170072	0.0012858221307396889	0.004503386095166206	0.004032504744827747	0.0005834273179061711	0.0011417146306484938
RRAD	4.930134673486464e-05	2.3994450657482957e-06	3.5602664638645365e-07	7.528733476647176e-06	1.8219778041839163e-07	6.822157843089371e-07	9.14000702323392e-06	2.7740853170143964e-07	4.217352397972718e-06	0.0009495521662756801	1.4143595763016492e-05	1.1856303672175272e-06	9.545080814632456e-08	3.6625188215566595e-08	7.166793693613727e-06	8.02514463771331e-08	1.6626826209176215e-06
RRBP1	0.0015226934337988496	8.327941031893715e-05	0.0001405764778610319	0.0009431481012143195	0.00014994123193901032	0.0001014711961033754	0.0003315589565318078	8.33573067211546e-05	0.001741879852488637	0.00024772860342636704	0.00039469017065130174	0.00011513310164446011	0.00028416435816325247	8.717129821889102e-05	5.022405457566492e-05	0.00032037313212640584	0.00013203777780290693
RRM1	4.539905785350129e-05	0.00027404495631344616	5.477745798998512e-05	0.00010334896796848625	0.0015157079324126244	0.00017842480156105012	5.665394928655587e-05	0.00031190135632641613	8.213391265599057e-05	9.576018055668101e-05	6.566515367012471e-05	0.00019157536735292524	0.0003465597692411393	0.0004424785729497671	0.00014201436715666205	0.00015033908130135387	0.0003562923811841756
RRM2	9.27586188481655e-06	9.29695597733371e-05	3.510264434680721e-07	1.2952655197295826e-06	0.002925625303760171	4.937360245094169e-07	6.892055353091564e-07	2.282926061525359e-06	4.306748166982288e-07	1.8573656745957123e-07	2.3912113533697266e-07	1.6006874830054585e-06	2.8559775273606647e-06	5.5351545569237715e-08	3.360530911322712e-07	1.1666038091107112e-07	1.5340478967118543e-06
RSRP1	0.0003025783516932279	0.0004834737628698349	0.0006677327328361571	0.0001388860255246982	9.489861986367032e-05	7.834945427021012e-05	0.0006591928540728986	0.0016069768462330103	0.0008494073408655822	0.0002876359212677926	0.00021801124967169017	0.001072739833034575	0.0005211114184930921	0.0013675455702468753	0.0006813313812017441	0.0004533299361355603	0.0008421549573540688
RSU1	0.00021587822993751615	0.0004135384224355221	0.00021277926862239838	0.00043842458399012685	0.00030406436417251825	0.0005087867612019181	0.00029262923635542393	0.00036612391704693437	0.00022486851958092302	0.0008506833692081273	0.0003410954086575657	0.0005771035794168711	0.00012212360161356628	0.0003710337041411549	0.00021997714065946639	0.000617306272033602	0.0004868420655839145
RUNDC3B	6.898990818626771e-07	1.332244664808968e-06	3.146242306684144e-07	1.3156262923530448e-07	5.056102736489265e-07	4.7467455033256556e-07	3.124872819171287e-06	2.1325729903765023e-05	2.867529246941558e-06	2.3405598881254264e-07	3.214072421542369e-06	6.708791715936968e-06	1.0488080988579895e-05	4.601943874149583e-05	1.8039453379969927e-06	0.0010662295389920473	2.4304151793330675e-06
RUNX1	0.00020280969329178333	0.00019209702441003174	0.00014651748642791063	0.0005477689555846155	0.00010005285002989694	7.85561787779443e-05	7.284081948455423e-05	0.0005515618831850588	0.0017321680206805468	0.00024912034859880805	0.0004241974384058267	0.0002471783373039216	0.0004796788562089205	0.00031959693296812475	0.00019471277482807636	3.4721413157967618e-06	0.00039219134487211704
RUNX1T1	2.1243329229037045e-06	5.591660965365008e-07	4.7087112875487946e-07	0.0005210746312513947	1.479842694607214e-06	2.9431955681502586e-06	0.0016004079952836037	7.816789775461075e-07	0.0011119944974780083	0.00034130876883864403	2.8482784273364814e-06	1.6210065041377675e-06	1.0606088807207925e-07	1.1540608966242871e-06	0.00045946676982566714	0.0002100960846291855	1.2391103609843412e-06
