Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13
CYSLTR1	8.728932880330831e-05	2.2112828446552157e-05	0.0003662029339466244	2.9702973733947147e-06	7.199054721240827e-07	0.00024619713076390326	0.00016544220852665603	0.0003911426174454391	8.854395332491549e-07	1.1565792874534964e-06	1.7651813095653779e-06	0.000559041800443083	0.00033958282438106835
CYSTM1	0.00022792363597545773	8.310750126838684e-05	0.0001568723382661119	0.000724929734133184	0.0007624506833963096	0.0005240439204499125	0.0005890949396416545	0.0004940802464261651	0.000984511454589665	0.0006720034289173782	0.00013956161274109036	0.00015532731777057052	0.00014298487803898752
CYTH1	0.00039927198668010533	0.00011487653682706878	0.0006596376770175993	2.63071087829303e-05	2.7645513910101727e-05	0.00021931232186034322	0.0003122795606032014	0.0005925977602601051	2.3046997739584185e-05	8.643617911729962e-05	0.00019842214533127844	0.00034641046659089625	0.0008384230313822627
CYTH3	3.136763916700147e-05	4.090738730155863e-05	2.777565168798901e-05	6.234937700355658e-06	0.0005168596399016678	0.00021241728973109275	4.8484522267244756e-05	0.00018891607760451734	0.0006029401556588709	0.0008621002780273557	0.0011297024320811033	2.933256610049284e-06	0.0001650110789341852
CYTH4	9.95793925540056e-06	2.499260699551087e-05	0.00012988346861675382	1.265190263666227e-07	1.0544124506850494e-06	1.8129087493434781e-06	0.0006799050606787205	0.0006057409336790442	2.2313338376989122e-06	5.440326162897691e-07	1.536085051156988e-06	0.00045067339669913054	0.0007696642423979938
CYTL1	2.6604877803038107e-06	7.547809673269512e-06	5.566626896325033e-06	1.866572119979537e-06	9.866145774140023e-06	0.000953362206928432	6.707098509650677e-05	1.8912334098786232e-06	6.614857284148457e-07	1.0282094535796205e-06	8.277496590380906e-07	1.868062781795743e-06	1.330664503029766e-07
CYYR1	1.5108713341760449e-05	1.444182180421194e-05	1.2168913599452935e-05	3.473310061963275e-05	1.5936636827973416e-06	0.002232449594885111	9.88093415799085e-06	2.3213267468236154e-06	1.5214168342936318e-06	1.6676946188454167e-06	1.0334698345104698e-05	2.26487718464341e-05	1.4320595482786302e-06
DAAM2	7.926635134936078e-07	2.5073011784115806e-05	7.984198759913852e-07	2.100717665598495e-06	0.00041491439333185554	2.6935103392133897e-07	7.258874461513187e-07	1.9066580136950506e-07	0.0014812571462243795	0.0004257459950167686	0.0008598226122558117	1.3133336551618413e-06	1.206774413731182e-07
DAB2	4.89741942146793e-05	3.6867577364319004e-06	1.4077483683649916e-05	4.215802255203016e-05	0.0007035417947918177	0.0006053390097804368	0.0014378795167431235	9.942925316863693e-06	0.0002505169832147658	0.0009062056778930128	0.0007261690916493535	1.1208281875951798e-06	1.0502443501536618e-06
DAB2IP	6.73028189339675e-05	2.035074976447504e-05	6.573449354618788e-06	7.905523671070114e-05	0.0001583565608598292	0.0007882752688601613	9.790666808839887e-06	1.0758648386399727e-05	0.0005682621267624199	0.00024036045942921191	0.000858660729136318	1.9711946151801385e-05	1.861540113168303e-05
DAPK1	0.00012305153359193355	7.894973350630607e-06	2.7191233584744623e-06	5.5310978495981544e-05	9.86333834589459e-05	7.055726018734276e-05	0.0010772731620818377	0.00019406959472689778	3.3420299132558284e-06	0.00020302335906308144	0.00039465571171604097	0.00014486224972642958	4.089225456027634e-07
DAPP1	2.030601717706304e-05	4.34906360169407e-05	0.00012679585779551417	1.5054609320941381e-05	6.938598744454794e-07	8.6063647586343e-07	0.00034453743137419224	0.00013599473459180444	1.6648824612275348e-06	1.1878317991431686e-06	1.6019082522689132e-06	0.0010581602109596133	0.0003396270622033626
DBF4	0.00027778162620961666	0.0006771041080355644	0.00028473525890149176	9.782842244021595e-05	0.00011211830860702321	0.0001235582458321005	8.710101974429563e-05	0.0003206219698768109	5.824120307806879e-05	3.7216184864519164e-05	5.083764699520543e-05	0.0003104645584244281	0.0005973600782454014
DBI	5.6503398809581995e-05	0.0007977854693308473	0.0004021034110337496	0.0009811565978452563	0.0003405458410270512	0.0003214143798686564	0.000702285731676966	0.0006127152009867132	0.00027471670182421803	0.0002794378960970789	7.683606236241758e-05	0.00031876665889285505	0.000788903038483113
DBNDD2	0.0002796800108626485	0.00014052054029889405	0.00045439921086654067	0.0008006731513887644	0.00011303281644359231	3.814790034084581e-05	0.0005983142764307559	8.950852497946471e-05	0.0007759398431517184	7.039798219921067e-05	4.812931365449913e-05	2.123387730534887e-06	0.0002102636790368706
DBNL	0.0003950819082092494	0.0004355052951723337	0.000624120410066098	0.00025870432727970183	0.00020224438048899174	0.00024261338694486767	0.000657243886962533	0.000559738022275269	0.00021514276158995926	0.00023692630929872394	0.0002834853657986969	0.0006161305354908109	0.0008435090421698987
DCBLD2	4.3911644752370194e-05	2.2407417418435216e-05	6.351452611852437e-05	7.459641346940771e-05	0.00041394130676053464	7.368379010586068e-05	3.854092210531235e-05	0.0003053653344977647	0.0005779829807579517	0.00047614279901608825	0.0017714956775307655	6.4827377173060086e-06	1.2220999678902444e-06
DCHS1	2.5682807972771116e-05	2.9469526907632826e-06	2.403402868367266e-05	4.16101192968199e-06	0.00043367029866203666	0.0012881136499345303	2.1967758584651165e-05	2.1298424144333694e-06	4.18580475525232e-06	0.0003857815754599869	0.001391414669342339	1.298378833780589e-06	1.2246817959749023e-06
DCK	0.00017485641001258045	0.0004479828348848969	0.0008098481339402497	0.0001441335043637082	3.463491884758696e-05	8.68485658429563e-05	0.00026650200015865266	0.00039150629891082644	6.278820364968851e-05	3.540059697115794e-05	1.7917316654347815e-05	0.0004515024775173515	0.0008483094279654324
DCLK1	0.006840459071099758	9.41486177907791e-06	2.8486925657489337e-05	0.00016033377323765308	0.002896179212257266	1.2359064385236707e-06	1.3207416031946195e-06	3.294082489446737e-06	0.000170625964528881	4.751261440105736e-05	0.0006109275855123997	6.182234301377321e-06	6.664272405032534e-07
DCN	2.0458378457988147e-06	2.155560878236429e-06	7.150491001084447e-06	2.736043143158895e-07	0.0029578867834061384	9.137829692917876e-07	1.3984847555548185e-06	2.575453208919498e-06	1.769735354173463e-05	0.0008608885109424591	0.0007329254294745624	1.5660915551052312e-06	1.0904650480370037e-06
DCPS	4.960170917911455e-05	0.000597593782003969	0.0001859461481217295	0.00024272887094412	0.00015964620979502797	0.00011265849025221542	0.00017276105063501745	0.00027916068211197853	0.00022778364655096084	8.716011507203802e-05	3.556482261046767e-05	0.0006009605713188648	0.0006595406448468566
DCXR	0.0008879097877070308	0.0005523086292669177	0.00068791548255831	0.002320654457435012	0.00024388426390942186	5.26057519891765e-05	0.00020633020903915167	0.000373444810975343	8.813003660179675e-05	0.0001952572783920914	0.0001414230646332726	0.00029292251565493643	0.0004681809223257005
DDAH2	0.0001913804153446108	0.00018308019207324833	0.00027149380184710026	0.0007138866349123418	0.0013391375541687012	0.0005615339614450932	0.0006039789877831936	0.0006567497039213777	0.0006987507804296911	0.0005584082682617009	0.0004049160343129188	0.0003946490178350359	0.00024929112987592816
DDB2	0.0006579018663614988	0.0003617616312112659	0.0002945832093246281	0.00015328085282817483	0.0002387316053500399	0.00014101614942774177	0.00015752324543427676	0.00038518119254149497	0.00011720797920133919	0.00016626057913526893	0.00040307032759301364	8.444757258985192e-05	0.0005934657528996468
DDR1	0.0008703212370164692	2.3406402760883793e-05	4.536005872068927e-05	0.0013464093208312988	6.0174843383720145e-05	1.5426117897732183e-05	3.276551069575362e-05	1.1514257494127378e-05	6.787386519135907e-05	1.9557732230168767e-05	0.0002908694732468575	4.7384644858539104e-05	7.725891009613406e-06
DDR2	1.3825195310346317e-05	1.0047057912743185e-05	1.5108671505004168e-05	1.7588366972631775e-05	0.0006887915660627186	8.19012348074466e-06	4.446988896233961e-06	4.40649819211103e-06	0.00084260682342574	0.001307781203649938	0.000980972545221448	1.0295644642610569e-05	2.627589765324956e-06
DDX11	0.0005428640288300812	0.0005404957919381559	0.00020583614241331816	7.642686978215352e-05	6.554395804414526e-05	0.00023765242076478899	6.462725286837667e-05	0.0003133245918434113	5.3168572776485234e-05	5.4757954785600305e-05	0.0004553106555249542	0.00020179110288154334	0.0002894198405556381
DDX24	0.0005816236953251064	0.00028902426129207015	0.0007630359614267945	0.00024145437055267394	0.0005329950363375247	0.0003371909260749817	0.00028657479560934007	0.0009043560130521655	0.00042923667933791876	0.0002926040324382484	0.0006077977595850825	0.00034147154656238854	0.0012819551629945636
DDX39A	0.0003037879941985011	0.0010467296233400702	0.0006353275966830552	0.00016619137022644281	9.72821653704159e-05	0.0002527390024624765	0.0002526582102291286	0.0005664126947522163	0.00018248047854285687	0.0001501689839642495	0.00022305686434265226	0.0005122254369780421	0.0008475118665955961
DEGS2	0.0002612745447549969	5.7825322983262595e-06	2.298560502822511e-05	0.001451087766326964	1.2790948176188977e-06	8.059756510192528e-06	1.567675280966796e-05	3.320575342513621e-05	1.2549159578156832e-07	7.102923518687021e-06	2.071833296213299e-05	0.00015607824025209993	1.009424522635527e-06
DEK	9.292861795984209e-05	0.0019347608322277665	0.0006503923214040697	0.00025524161173962057	0.0004113955073989928	0.00028811051743105054	0.0005788398557342589	0.0005441969260573387	0.0004285341128706932	0.00038685559411533177	0.0002883489360101521	9.187020623357967e-05	0.0010334709659218788
DENND1B	0.0005092947976663709	0.00018449210620019585	8.124632586259395e-05	9.484108159085736e-05	5.318347757565789e-05	3.897408168995753e-05	0.00021161673066671938	0.0007379208109341562	4.146816354477778e-05	5.207897265790962e-05	0.00014723974163644016	0.0002426689607091248	0.0005790730356238782
DENND3	3.304698839201592e-05	4.6074987039901316e-05	2.8288448447710834e-05	1.5242553672578651e-05	1.4535240552504547e-05	0.0004401695914566517	0.0005439895903691649	0.0002975361712742597	8.030019671423361e-05	3.102187474723905e-05	0.00013238769315648824	0.0006757892551831901	0.00013821532775182277
DENND5B	0.00018026019097305834	7.684422484999232e-07	6.155895334813977e-06	1.8260461729369126e-05	0.000328071037074551	0.00013917543401475996	2.599663275759667e-05	1.8496122038413887e-06	7.736880797892809e-05	0.00013784540351480246	0.00023815098393242806	0.001613039174117148	3.945406774619187e-07
DEPDC1	3.708074203245815e-08	0.002315317280590534	4.3293692186807675e-08	1.423699700353609e-06	1.6447380403405987e-05	3.023689032488619e-07	2.984464799737907e-06	7.590260793222114e-07	1.4219429544937157e-07	1.1112082631825615e-07	9.998886980611132e-07	7.431787594214256e-07	6.461234534071991e-06
DEPDC1B	6.16014546039878e-08	0.0017593827797099948	1.141636545298752e-07	3.03095163189937e-07	2.2684646410198184e-06	1.978383352252422e-06	3.926484623661963e-06	1.0940602805931121e-06	7.842216405151703e-07	9.573388126682403e-08	2.801255050144391e-07	2.5701033337099943e-06	2.344073072890751e-05
DERL1	0.0002511461789254099	0.0003260595549363643	0.0002993933157995343	0.0002867306175176054	0.00017414159083273262	0.00018039694987237453	0.0002291579294251278	0.000324268447002396	0.00012271711602807045	0.00023012874589767307	0.00018597881717141718	0.0009710475569590926	0.0007884400547482073
DERL3	8.361623713426525e-07	4.940663347952068e-05	3.551291683834279e-06	1.6171358083738596e-06	1.8768281734082848e-05	2.3368622805719497e-06	9.58603595790919e-06	1.4917249018253642e-06	1.2050921213813126e-05	0.0002623939362820238	0.00025254665524698794	0.0035286815837025642	7.087334324751282e-06
DEXI	3.837923577520996e-05	0.000127229664940387	0.0002094921946991235	0.0001778730656951666	0.0002978274424094707	0.0002934605290647596	6.0748054238501936e-05	0.0006996034644544125	0.0002365229302085936	0.00033599475864320993	0.000139060037326999	0.00014101029955781996	0.00023492700711358339
DGKA	0.00020882394164800644	4.64808035758324e-05	0.0009460470173507929	7.0750566010246985e-06	4.3419913708930835e-05	6.45956679363735e-05	5.695636718883179e-05	0.00038884440436959267	3.2060306693892926e-05	3.492212636047043e-05	0.0001874597801361233	8.775990863796324e-05	0.0009058413561433554
DGKZ	0.00044272010563872755	0.00016268971376121044	0.0002712095156311989	3.325932993902825e-05	3.761133848456666e-05	0.00043491198448464274	0.00027173422859050333	0.0006975969881750643	0.0001019697156152688	0.00011897573131136596	0.00012445215543266386	3.591868880903348e-05	0.0010297327535226941
DHCR24	0.00030040586716495454	0.00011888847802765667	3.800807462539524e-05	0.0018698528874665499	3.406001633265987e-05	4.364553387858905e-05	2.2141539375297725e-05	5.318570401868783e-05	1.9666058506118134e-05	3.276176721556112e-05	0.00010999418009305373	1.7721436961437576e-05	2.319517261639703e-05
DHFR	4.390820686239749e-05	0.0018995767459273338	6.643201049882919e-05	8.5677660536021e-05	5.6257220421684906e-05	5.4402473324444145e-05	5.1351551519474015e-05	0.00012129073002142832	4.243348666932434e-05	0.00015015028475318104	9.278758807340637e-05	0.00010211350308964029	0.00012580998009070754
DHRS7	0.0004936660989187658	0.00010899917833739892	0.0007266946486197412	0.0003542370686773211	0.0002878388622775674	0.00025209816521964967	0.0004435409791767597	0.0009415415115654469	0.0001904430682770908	0.00013706415484193712	0.0001569375890539959	0.0003893979301210493	0.0009553246782161295
DHRS9	5.561783495977579e-07	1.823005914047826e-05	1.452487055075835e-07	2.866937265366687e-08	2.741704520303756e-05	1.6010990577797202e-07	0.0003213251766283065	0.0007468758849427104	2.0613762785615108e-07	2.5466891884207143e-07	4.734757226287911e-07	0.0010729505447670817	4.6492522187691065e-07
DIAPH1	0.0004555736668407917	0.00023664007312618196	0.0003202299412805587	5.207589492783882e-05	7.7521734056063e-05	0.0002090566704282537	0.0002377514319960028	0.0007003794889897108	4.988130967831239e-05	0.00011802183871623129	0.0001017326139844954	9.869824134511873e-05	0.0009467927156947553
DIAPH2-AS1	6.346562031467329e-08	7.847990559639584e-07	3.6311298856617213e-08	1.8928686174035647e-08	1.45819115004997e-07	7.096312515386671e-08	8.197524039132986e-06	0.000900584738701582	2.24182301167275e-07	2.1326059140847065e-07	1.1835439295282413e-07	1.7688660136627732e-07	2.153030436602421e-06
DIAPH3	3.0630616265625576e-07	0.001988981617614627	6.611361413888517e-08	2.4928958737291396e-06	1.5873301890678704e-05	3.942886905861087e-06	1.4019749869476072e-05	5.636339324155415e-07	1.3255021258373745e-07	1.856979724834673e-05	5.439017058961326e-06	4.323794655647362e-06	4.044745310238795e-06
DIO2	6.5322155933245085e-06	1.3507673202184378e-06	3.332784672238631e-06	5.933366082899738e-07	0.0008622707682661712	3.880755059526564e-07	2.0159759515081532e-06	1.0108598189617624e-06	7.953176464070566e-06	0.001290536136366427	0.0005358150810934603	9.158555258181877e-06	6.202836289048719e-07
DKK3	1.4177300045048469e-06	7.235441898956196e-06	4.3793872464448214e-05	3.117864935120451e-07	0.000329764123307541	3.311480668344302e-06	8.07857645668264e-07	1.1234603334742133e-05	0.0012631588615477085	0.0012722054962068796	0.0008441727259196341	1.0218103625447839e-06	0.00011707833618856966
DLC1	5.8368405007058755e-05	1.3074505886834231e-06	7.839708814572077e-06	1.190450529975351e-05	0.0008337361505255103	0.0008719247416593134	5.994112143525854e-06	0.00033516023540869355	0.0015732694882899523	0.00023280449386220425	0.0014875356573611498	2.0054558262927458e-06	6.658910933765583e-07
DLEU2	0.0011678283335641026	0.0005132342921569943	6.373568612616509e-05	5.359778515412472e-05	4.615327270585112e-05	0.0001826135121518746	0.00012080525630153716	0.00027577561559155583	0.00010898790787905455	6.110643153078854e-05	0.0001950511068571359	0.00016871375555638224	0.000322856183629483
DLGAP5	4.1705352060716905e-08	0.002597362268716097	5.817643966565811e-08	6.376496344273619e-07	9.130037142313085e-06	2.1556598994720844e-07	2.119871624017833e-06	2.436971442421054e-07	9.364178481519048e-07	3.257751188812108e-07	5.149102548784867e-07	2.2051021915103775e-06	1.355673430225579e-05
DLL4	0.00027153262635692954	1.3691845879293396e-07	8.108166298370634e-07	2.4639207367727067e-06	1.656895278756565e-07	0.0014917310327291489	1.0075602574488585e-07	1.6692885651536926e-07	3.4240058539580787e-06	2.1848772746579925e-07	1.3310331041793688e-06	1.6435698853456415e-05	6.309309696916898e-08
DMD	7.470764103345573e-05	1.7755684893927537e-05	1.6233831047429703e-05	0.0001423791254637763	2.716964081628248e-05	4.7648019972257316e-05	5.5432174121961e-05	4.5635795686393976e-05	0.0008425549021922052	4.3898882722714916e-05	0.000641646736767143	4.508420533966273e-05	1.9326140318298712e-05
DMKN	4.4776090362574905e-05	3.5926990676671267e-05	5.6216405937448144e-05	0.0009583294740878046	0.00010914213635260239	6.398015557351755e-06	2.028896460615215e-06	5.291146953823045e-05	8.575149877287913e-06	0.00018882133008446544	0.00028297610697336495	1.708188392512966e-05	1.2461109690775629e-05
