Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19
FAM110D	1.840343486492202e-07	1.5496132732550905e-07	2.1642398451149347e-07	8.393130315198505e-07	5.869023880222812e-05	1.4179273648551316e-06	5.382161702982557e-07	2.713069306992111e-07	8.951911212307095e-08	4.0537173617849476e-07	2.0857892479853035e-07	2.8461980150495947e-07	3.060521862607857e-07	4.945842988490767e-07	2.3748904709464114e-07	0.0009210673742927611	2.013183120652684e-06	4.469107079785317e-05	8.243839033639233e-08
FAM111A	0.0007055977475829422	0.0006435812683776021	0.00039724184898659587	0.00040528250974603	0.00011348841508151963	5.182864697417244e-05	2.170087827835232e-05	9.439358109375462e-05	0.0001870535488706082	1.4261994692787994e-05	0.00011415069457143545	0.00048598949797451496	0.0002111352514475584	0.00020149115880485624	0.00034184701507911086	0.00021024125453550369	0.00028792096418328583	7.910141721367836e-05	0.0006888174684718251
FAM111B	1.2976937568964786e-06	4.169876774540171e-06	7.953961357998196e-06	0.0007712721708230674	1.8979197193402797e-05	1.5347362705142586e-06	1.813083940760407e-07	3.2837718322298315e-07	4.130404249735875e-06	9.499523656586462e-08	1.8609106291478383e-06	1.0593914367973412e-07	2.2484090322905104e-07	2.2004171569278697e-06	2.2475873606708774e-07	1.8826980863195786e-07	0.00016153174510691315	8.549096151000413e-07	2.3022954209750424e-08
FAM114A1	4.943984095007181e-06	1.5426736581503064e-06	3.2371619909099536e-06	0.00021673738956451416	0.0001389288081554696	0.000587633578106761	0.0016418960876762867	0.0001202030252898112	0.00011709711543517187	0.0004503553791437298	0.000264690606854856	3.568334250303451e-06	0.0004831801343243569	0.0013038677861914039	5.429500379250385e-05	0.0002226407959824428	1.671483005338814e-05	0.0003638972411863506	0.00012519306619651616
FAM127A	0.0004405902873259038	0.000360427686246112	0.0003557760501280427	0.0002653835399542004	0.000296457001240924	0.0014279007446020842	0.0016998862847685814	0.00011626454215729609	0.00025023569469340146	0.000344487139955163	0.0007248472538776696	0.0003037620335817337	0.0009050914086401463	0.0008930094772949815	0.0002518337278161198	0.00045761180808767676	0.00011780450586229563	0.00075980753172189	0.0002892895136028528
FAM129C	5.10027120981249e-07	4.791031074091734e-07	2.1597750787805126e-07	1.0578911968650573e-07	1.2515096386778168e-05	7.729811386525398e-07	2.4156022959687107e-07	4.3101297819703177e-07	6.299231358752877e-07	4.693643163022898e-08	4.6272424469862017e-07	1.0308082920573725e-07	2.1838259272044525e-06	9.832733383063896e-08	1.879630389112208e-07	8.442243029094243e-07	0.0023275560233742	6.000868211231136e-07	3.0430609143650145e-08
FAM13C	2.912354943873652e-07	3.2997652965605084e-07	2.6588591595100297e-07	1.650482488457783e-07	7.638188253622502e-05	8.745806553633884e-05	1.2999074897379614e-05	9.203885724673455e-07	1.534615705622855e-07	3.3971633683904656e-07	0.0012004096060991287	1.6052285900514107e-07	0.00021479834686033428	3.3781085221562535e-05	1.417465341546631e-06	0.0005548219196498394	1.0768056881715893e-06	9.209560084855184e-05	5.852868412148382e-07
FAM159A	0.00039377890061587095	0.00016970984870567918	0.00019441857875790447	2.6699851787270745e-06	3.411694342503324e-05	6.082555955799762e-06	1.0519128181840642e-06	6.284839037107304e-05	4.501972580328584e-05	5.8438512695602185e-08	3.5371635931369383e-07	0.0007711433572694659	9.372511158289853e-07	2.8367358595460246e-07	1.2876813570983359e-06	5.114067676004197e-07	0.000808702374342829	4.281161182007054e-06	4.958029080626147e-07
FAM162B	2.9573016036010813e-07	1.338435708930774e-07	1.9800576467332576e-07	1.7178962252728525e-07	9.090147614188027e-06	8.848260222293902e-06	1.0753676633612486e-06	4.3314889808243606e-07	8.465128331636151e-08	2.0244103282607284e-08	0.002389719244092703	5.817981119093929e-08	5.452367986436002e-05	6.074740781514265e-07	4.621471418886358e-07	4.6343831172634964e-07	3.577287941425311e-07	1.3080508324492257e-05	1.1457603932285565e-07
FAM167B	1.611239895282779e-05	1.078296008927282e-05	1.8858781913877465e-05	1.2785911167156883e-05	0.00010253930668113753	3.440423097345047e-05	1.050603259500349e-05	1.1421384442655835e-06	1.2457026059564669e-06	2.2538199118571356e-05	1.1386855476303026e-05	3.2267900678562e-05	7.5302091318008024e-06	2.4511386072845198e-05	3.2755767733760877e-06	0.0021217523608356714	1.2662403605645522e-06	0.00042858862434513867	4.921637923871458e-07
FAM171A1	2.4234215743490495e-05	1.2256030458956957e-05	1.7375346942571923e-05	2.1314301193342544e-05	0.0004539364017546177	0.00011848354188259691	0.0001106962954509072	8.999660349218175e-05	1.1506796226967708e-06	2.8757927793776616e-05	5.3328163630794734e-05	0.00014227199426386505	0.0002466379082761705	0.0001253717055078596	3.625217141234316e-05	0.0011756194289773703	8.65547633566166e-07	0.0003355244698468596	1.7584827673999825e-06
FAM177B	2.569501873495028e-07	1.337147494950841e-07	9.17434235248038e-08	1.1497731122744881e-07	4.454046120372368e-06	4.111911948712077e-07	1.737513457555906e-07	2.508305954052048e-07	3.5250329801783664e-06	8.762717662591513e-09	9.79647580834353e-08	2.7592697904310626e-08	1.4813829807280854e-07	4.5953065352932754e-08	1.0944922479438901e-07	4.018398769289888e-08	0.001655055326409638	3.8903971244508284e-07	1.2692503048583603e-08
FAM198B	1.0143477311430615e-06	6.555411573572201e-07	5.928662289989006e-07	4.458099283510819e-05	0.0002478528767824173	0.0009864087915048003	0.0005952038918621838	1.1909409067811794e-06	0.00021547697542700917	0.00021983547776471823	3.641936928033829e-05	9.59336489358975e-07	0.0005849638837389648	0.0009980133036151528	4.86019671370741e-05	0.001260785385966301	5.422388653641974e-07	0.000200934344320558	0.002206471748650074
FAM20A	1.9534481907612644e-06	7.143382276808552e-07	1.5410307696583914e-06	2.7594619496085215e-06	1.423113644705154e-05	9.019514982355759e-05	0.00012531832908280194	2.739115871008835e-06	0.0002926856104750186	7.805839231878053e-06	8.977084689831827e-06	1.0208531193711678e-06	0.0021627352107316256	0.0005918146343901753	1.0446534361108206e-05	1.962096030183602e-05	4.565278572954412e-07	3.113519778707996e-05	1.8557642533778562e-06
FAM212A	2.2729416741640307e-05	4.332706339482684e-06	1.6770251022535376e-05	1.1996531611657701e-05	5.86151254537981e-05	0.0012892265804111958	0.0002007107250392437	3.0493956728605554e-05	7.393509440589696e-05	6.786136509617791e-06	0.00023722376499790698	1.1778927728300914e-05	0.0001671601930866018	6.798862887080759e-05	0.0020220386795699596	0.0006835974636487663	0.0004945247201249003	0.00017316309094894677	4.489231741899857e-06
FAM26F	6.431308429455385e-05	1.0674150871636812e-05	1.9084909581579268e-05	1.5043802704894915e-05	3.6247198295313865e-05	2.778800444502849e-05	3.016800656041596e-05	4.993639777239878e-06	0.0011279531754553318	2.241052925455733e-06	4.606611128110671e-06	4.8043555580079556e-05	2.581240732979495e-05	1.815259201976005e-05	3.674721710922313e-06	4.193789663986536e-06	0.0005296005983836949	1.76929788722191e-05	1.1916676356804601e-07
FAM3B	8.22178876092039e-08	3.8940395796771554e-08	6.026678533999075e-08	0.004374085459858179	3.177142389176879e-06	3.0467305123238475e-07	7.25868218864889e-08	1.5182158108473232e-07	1.8546028513810597e-05	0.002128489315509796	6.956417308856544e-08	1.6093162358288282e-08	1.0606820978864562e-05	3.3550865197184976e-08	8.528727590828566e-08	1.560938045486182e-07	8.330879097684374e-08	2.713603066695214e-07	8.248280281009102e-09
FAM43A	0.0003405619936529547	0.00013427626981865615	8.462091500405222e-05	2.842809772118926e-05	6.422073784051463e-05	0.0001321768795605749	3.705908602569252e-05	1.5742114555905573e-05	3.731943070306443e-05	1.2490544577303808e-05	3.3571832318557426e-05	6.448717613238841e-05	0.0005290074041113257	4.997851647203788e-05	0.00012189139670226723	0.0009998270543292165	0.00021918003039900213	0.00022972578881308436	1.6491530914208852e-05
FAM46A	0.00034959762706421316	7.646234735148028e-05	9.090953972190619e-05	0.0001123871115851216	3.62675309588667e-05	0.000768200377933681	0.0003812363720498979	2.2744921807316132e-05	0.0004446695966180414	0.00018987461226060987	0.00039778847713023424	8.752186840865761e-05	0.0008509992039762437	0.00037470506504178047	0.0011196923442184925	1.961524503713008e-05	0.00020254735136404634	0.00015395176887977868	0.00014877968351356685
FAM46C	0.000484899414004758	0.0005778952036052942	0.0005196984275244176	4.019148400402628e-05	0.0002316916943527758	1.543076905363705e-05	4.4419480218493845e-06	0.0031339526176452637	3.6369506233313587e-06	1.3287620276969392e-05	3.899757302860962e-06	0.0006513371481560171	3.1153099371294957e-06	1.6873365211722557e-06	8.181140401575249e-06	1.0461770898473333e-06	0.0004198748792987317	3.2334941352019086e-05	0.0001366041979053989
FAM49A	0.0008821373921819031	1.600560608494561e-05	0.00015356177755165845	7.494863893953152e-06	6.636339821852744e-05	7.103808457031846e-05	8.75417681527324e-05	0.0002483825373928994	0.0005692380364052951	1.639081528992392e-05	0.0001585455029271543	8.542263458366506e-06	0.0002777713816612959	7.756271952530369e-05	0.00014241161989048123	0.0001631891936995089	0.0006794799119234085	0.0005183928878977895	2.0812146885873517e-06
FAM49B	0.0014398260973393917	0.0009055014234036207	0.00120386085473001	0.0006107378285378218	0.00019515553140081465	8.306089148391038e-05	7.272641232702881e-05	0.00015575649740640074	0.0008511139894835651	0.00034389577922411263	1.0494789421500172e-05	0.0007534517790190876	1.8672057194635272e-05	5.736781895393506e-05	0.0002692260022740811	6.0985938034718856e-05	0.0006670033908449113	0.00035704701440408826	0.0003859442367684096
FAM60A	0.0004523820534814149	0.0004993801121599972	0.00022191829339135438	0.0002329242997802794	0.00012312292528804392	6.635981844738126e-05	3.671512604341842e-05	0.00015275523765012622	0.00013207513256929815	0.00017370254499837756	7.6545518822968e-05	0.0005719108157791197	6.758581093890825e-06	6.701119127683342e-05	6.749962631147355e-05	0.00017161152209155262	0.0006961061735637486	0.00016377386054955423	3.994610960944556e-05
FAM65A	0.00010015458246925846	9.113342093769461e-05	7.058394112391397e-05	7.942812953842804e-05	0.0001337169378530234	0.0005418584914878011	0.00029826766694895923	0.00014376649050973356	0.0003309622989036143	7.879033364588395e-05	0.00032609538175165653	0.0001908664999064058	0.00027071574004366994	0.0004630696203093976	0.00015952138346619904	0.0007433178834617138	0.0007786735659465194	0.00015669890854042023	0.00017527073214296252
FAM65B	0.0005050532054156065	0.0002325603854842484	9.6434450824745e-05	2.285868049511919e-06	3.228811692679301e-05	1.1250726856815163e-05	9.339008101960644e-06	7.0023411353759e-06	1.8245194951305166e-05	9.181367772725935e-07	2.6536226869211532e-05	0.0011574187083169818	1.4169632777338848e-05	5.635267007164657e-05	1.114896349463379e-05	6.683998435619287e-06	0.0013244756264612079	3.647117773653008e-05	7.436446139763575e-06
FAM69B	1.2719755204670946e-07	1.4152823268887005e-07	1.2486923139931605e-07	2.051472620223649e-05	5.782584412372671e-05	2.0825341380259488e-06	1.5806070905455272e-06	4.3250651060589007e-07	7.924690237359755e-08	3.4999138733837754e-05	1.7792386586279463e-07	3.7806543673468695e-08	1.4656880011898465e-05	3.0403286928049056e-06	3.723338579675328e-07	0.0009879705030471087	2.3286047223791684e-07	3.072314939345233e-05	1.698923369986005e-05
FAM83D	0.00012318244262132794	2.9446995540638454e-05	3.2072515750769526e-05	0.0005320217460393906	1.4865383491269313e-05	2.4459017367917113e-05	5.6107302953023463e-05	4.2937071498272417e-07	1.0756865549410577e-06	9.256444855054724e-07	2.2999977318249876e-06	2.0843370293732733e-05	4.615694990661723e-07	9.311744975093461e-07	2.2279502331912227e-07	1.8279260416420584e-07	4.994686605641618e-06	1.9054568838328123e-05	1.5059361757607803e-08
FAM92B	1.535014888531805e-07	8.615472069095631e-08	4.2185021698060154e-07	2.0286183399775837e-08	2.4994431441882625e-05	3.267895465342008e-07	7.806046653513476e-08	0.0035474884789437056	2.945032804291259e-07	7.567729554125435e-09	7.406822533084778e-08	1.0060728783400918e-07	1.5424329546931403e-07	8.209527635472114e-08	1.420203687985122e-07	8.803507398624788e-07	2.2740834992873715e-07	4.5426008909998927e-07	9.697231462268974e-09
FAM96A	0.00046876861597411335	0.0008166346815414727	0.0007579293451271951	0.0008222646429203451	0.0002445544523652643	0.0003292163019068539	0.0003498158184811473	0.0007057985058054328	0.0008654668927192688	0.0010031971614807844	0.00013634977221954614	0.0004380822356324643	0.0001798455195967108	6.948172813281417e-05	0.00027223603683523834	0.0001886198006104678	0.0010719607817009091	0.00019599984807427973	5.3961954108672217e-05
FANCA	0.0006006656913086772	0.00052821752615273	0.00042785925325006247	0.00022631604224443436	0.00010755215043900535	7.501424988731742e-06	1.705827912701352e-06	0.00021175069559831172	6.106483488110825e-05	6.060135092411656e-06	1.2991312132726307e-06	0.00012262168456800282	2.0147203031228855e-05	1.2682363376370631e-05	2.506897726561874e-05	4.843573333346285e-05	0.00031169483554549515	2.6704459742177278e-05	2.0590932763298042e-06
FANCD2	0.0004330172960180789	0.00025725949672050774	9.225013491231948e-05	0.0004186637233942747	1.2392433745844755e-05	2.8001686587231234e-06	4.444868409336777e-06	8.174537470040377e-06	3.3676609746180475e-05	7.537692908954341e-06	4.5877854972786736e-06	0.00020442481036297977	1.0507836122997105e-05	1.842253186623566e-05	1.9609717128332704e-05	3.0096378395683132e-05	0.0003246304113417864	5.4057077250035945e-06	7.606741564814001e-05
FANCG	0.00027412621420808136	0.00031213852344080806	0.00021526322234421968	0.0005328274564817548	7.34798886696808e-05	0.0003752418851945549	3.222834493499249e-05	0.00020652580133173615	2.8025089704897255e-05	6.437121191993356e-05	6.739537639077753e-05	0.0001640791306272149	0.00019686379528138787	9.6971656603273e-05	6.900305015733466e-05	6.186701648402959e-05	8.075929508777335e-05	0.00045709614641964436	0.0001633624342503026
FANCI	0.00011910345347132534	0.0002742422220762819	0.00017385141109116375	0.0010604982962831855	2.2532069124281406e-05	2.2703754893882433e-06	2.468812817824073e-05	6.646615929639665e-06	2.0322511772974394e-05	1.8868439610741916e-06	1.543457619845867e-05	6.898494029883295e-05	1.926785262185149e-05	1.6380181477870792e-05	5.044571025791811e-06	5.9696234529837966e-05	2.7849575417349115e-05	3.1116153422772186e-06	6.0716279222106095e-06
FAP	1.6220369616348762e-06	1.4215860346666886e-06	2.2087695015216013e-06	5.68767063668929e-07	3.2275751436827704e-05	5.6311233493033797e-05	0.0004954691976308823	4.145703314861748e-06	4.670219482250104e-07	5.034709715801e-07	2.5779178031370975e-05	1.7388601918355562e-06	0.0002926118322648108	0.0018399977125227451	1.4518285752274096e-05	0.00017105414008256048	2.12305076274788e-06	3.719026608450804e-06	2.5058914161490975e-06
FASLG	0.001383253838866949	0.0003276750794611871	0.0019317445112392306	2.6579909899737686e-06	1.60940398927778e-05	1.2234748965056497e-06	3.36227145680823e-07	2.8508204650279367e-06	8.206729376070143e-07	3.39830457107837e-08	2.523875934912212e-07	6.980286707403138e-05	3.0884555712873407e-07	8.047395994026374e-08	3.62880768989271e-07	1.5197913683095976e-07	8.333112759828509e-07	9.541195140627678e-07	1.6239759759173467e-07
FASN	6.621063948841766e-05	5.7126522733597085e-05	7.988962170202285e-05	0.001108173280954361	3.8127051084302366e-05	0.0003969563404098153	5.7266097428509966e-05	1.5465622709598392e-05	2.4354516426683404e-05	0.00014082054258324206	2.6302521291654557e-05	5.6105851399479434e-05	9.529250382911414e-05	0.00010479318007128313	3.287168510723859e-05	5.9878555475734174e-05	3.203828237019479e-05	2.223204319307115e-05	0.0036494142841547728
FAT1	1.1682758668030147e-05	2.831272695402731e-06	9.96070411929395e-06	7.592290785396472e-05	1.747138776408974e-05	0.0006396339740604162	0.00031177885830402374	2.45543492383149e-06	7.999050239959615e-07	8.081358100753278e-05	0.0016223039710894227	6.98338340043847e-07	0.00011386784171918407	0.0012845598394051194	0.00035244732862338424	6.203189855114033e-07	5.4438787628896534e-06	0.00019637710647657514	6.519805174320936e-05
FAT4	3.326310616103001e-05	3.454687771409226e-07	6.936460863471439e-07	1.0041608078381614e-07	7.642284617759287e-05	2.7075138859800063e-05	6.99679585522972e-05	7.905436518740316e-07	1.3234009088591847e-07	1.1887620985362446e-06	4.375253411126323e-05	1.6924381043281755e-06	0.0007378335576504469	0.0005500332335941494	3.212267756680376e-06	0.0006012367666698992	3.7758869098070136e-07	1.3000658327655401e-05	1.9075665477430448e-05
FBLIM1	2.539463821449317e-06	6.634841724917351e-07	1.4940334267521393e-06	6.920204759808257e-05	4.963457467965782e-05	0.0007189901079982519	0.00034073181450366974	8.795799658400938e-06	3.2586158340563998e-06	0.00021843763533979654	0.0016226511215791106	8.535148481314536e-07	0.0003619255730882287	0.0005839291261509061	1.2459339814085979e-05	0.00029532136977650225	4.461091521079652e-06	0.00020952813792973757	0.0004426698724273592
