Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25	Topic26	Topic27	Topic28	Topic29	Topic30	Topic31	Topic32
SSTR2	1.468905708179591e-07	2.13426733353117e-06	1.3683397810382303e-06	0.00011789910058723763	7.20108873792924e-05	6.591957935597748e-05	3.0576276913052425e-05	1.6443298136437079e-06	6.583000100590652e-08	2.3201206204248592e-05	1.8991289607583894e-07	3.198196964149247e-06	1.2284095646464266e-05	6.774474968551658e-06	3.6591413277164975e-07	1.0427200322737917e-05	2.913913249358302e-06	4.977304342901334e-06	3.9515751268481836e-05	4.878421168541536e-05	2.3952215997269377e-05	0.0016802699537947774	2.459393272147281e-06	2.2259923753154e-06	1.9662475381210243e-07	3.34698370352271e-06	2.0119690816500224e-05	4.350091330707073e-06	7.45299757909379e-06	2.277804924233351e-05	2.762689837254584e-05	1.3679645860520395e-07
ST13	0.00041503700776956975	0.0007869791006669402	0.00016287097241729498	0.00023688835790380836	0.0002794479369185865	0.00041389252874068916	0.00033932883525267243	0.0005271140253171325	0.0003891263622790575	0.00027085881447419524	0.0005610294174402952	0.0005299132317304611	0.0009781818371266127	0.00020940865215379745	0.0008346244576387107	0.0004111970483791083	0.0020496228244155645	0.0007207831367850304	0.0008079225081019104	0.001001523807644844	0.0005159073043614626	0.0003933365223929286	0.00016252111527137458	0.0012219044147059321	0.0002603473258204758	0.0004646745801437646	0.00037602544762194157	0.0011008096626028419	0.00029812275897711515	0.0010306768817827106	0.0002237185835838318	0.0009696957422420382
ST14	4.412533769482252e-07	3.7990585610714334e-07	1.3458925423037726e-06	9.429745841771364e-05	2.1773214029963128e-05	0.0009634949965402484	1.3824785128235817e-05	1.9242447706346866e-06	2.830560958955175e-07	1.4866811852698447e-06	1.33888249820302e-07	3.923110489267856e-05	1.268240339413751e-07	3.053197815461317e-06	8.540027192793787e-05	1.2231128494022414e-05	9.509998562862165e-06	0.00018101907335221767	1.727625021885615e-05	9.26219581742771e-06	8.274391439044848e-05	6.423367153729487e-07	2.1627308797178557e-06	0.00025308411568403244	1.6118440271384316e-06	6.641531217610464e-05	1.3763839888270013e-05	2.491975692464621e-06	1.0774462680274155e-05	2.7120324830320897e-06	0.0007532177842222154	1.6117855921038426e-06
ST3GAL3	0.0007721935398876667	0.0002669113746378571	0.0018032505176961422	4.677580363932066e-05	6.745279824826866e-05	3.3578151487745345e-05	0.00024399075482506305	0.00029170821653679013	9.400957060279325e-05	0.00019030293333344162	0.0001369718083878979	0.00010126321285497397	0.00030786829302087426	1.646918462938629e-05	0.0008183458121493459	0.0002797191555146128	0.00012738726218231022	0.00011269272363279015	8.558721310691908e-05	3.93488044210244e-05	0.00018167024245485663	0.00013950082939118147	5.985441748634912e-05	3.40027290803846e-05	4.93737097713165e-05	0.00014847813872620463	4.684529631049372e-05	0.0003068446821998805	1.3517503248294815e-05	0.00026515309582464397	0.00011815934703918174	0.00015977155999280512
ST3GAL4	0.00011728460958693177	1.5381892808363773e-05	2.9656341212103143e-05	2.0995714294258505e-05	2.215454696852248e-05	9.071511885849759e-05	7.749482756480575e-05	0.00011330383131280541	0.0001157443766715005	0.00036451444611884654	0.00019419516320340335	8.15260864328593e-05	0.0008616205886937678	1.033902390190633e-05	0.001146084163337946	5.975334352115169e-05	0.00030811596661806107	6.436945113819093e-05	0.0005001891986466944	0.0002690603141672909	0.00048681278713047504	0.00012395496014505625	6.175808812258765e-05	0.0009208850678987801	3.166926035191864e-05	0.00029390747658908367	7.395024294964969e-05	0.0009894714457914233	4.9547237722435966e-05	0.0002538713742978871	0.00017551472410559654	2.412471621937584e-05
ST3GAL6	8.720185178390238e-07	3.7777201100652746e-07	1.3157562079868512e-06	7.999040826689452e-05	0.00012691249139606953	0.0008605929906480014	6.773207860533148e-05	4.175253707217053e-06	0.000558318744879216	2.4841849153744988e-05	9.141096768416901e-08	0.005483764689415693	1.1089501867900253e-06	8.151040674420074e-05	0.00042241759365424514	1.3690483683603816e-05	7.192102657427313e-06	1.4865102002659114e-06	6.906754424562678e-05	9.087096259463578e-06	3.350931001477875e-05	2.5576471216481877e-06	3.937132987630321e-06	4.877693208982237e-05	0.0003237661730963737	1.3472907085088082e-05	2.055779259535484e-05	2.4576822397648357e-05	7.508829003199935e-05	6.54657487757504e-05	3.921670213458128e-06	2.3550954608708707e-07
ST5	1.1715795835698373e-06	8.937126381169946e-07	8.474121386825573e-06	1.2733472658510436e-06	5.3527357522398233e-05	6.101295002736151e-05	3.054958506254479e-05	2.4756800485192798e-05	0.00015016031102277339	0.0013409944949671626	6.124614060354361e-07	5.425289418781176e-05	0.00028335911338217556	1.368489938613493e-05	4.812798124476103e-06	3.933496918762103e-05	5.889887688681483e-05	2.911578178554919e-07	0.000218046348891221	0.00022572206216864288	0.0016462149797007442	0.0007578929653391242	8.420038284384646e-06	6.368074537022039e-05	0.00016181249520741403	1.7800610294216312e-05	0.00014902868133503944	0.0001364594354527071	1.6959855202003382e-05	0.00014627889322582632	7.62345953262411e-05	2.238590468550683e-07
ST6GAL1	0.0005990987410768867	0.0005554911331273615	0.0010942963417619467	0.0020472437608987093	0.0008364077657461166	0.00025936219026334584	0.0003367507888469845	3.391677455510944e-05	0.0003171828284393996	2.58813520304102e-06	0.00030874041840434074	8.368021372007206e-05	9.574077012075577e-06	0.0005919997347518802	0.00015900803555268794	0.0002134784299414605	3.1997136829886585e-05	0.000880611885804683	0.0002319287887075916	0.00019710070046130568	5.037547089159489e-05	9.288120963901747e-06	8.046222319535445e-06	1.9014272766071372e-05	0.0003501456812955439	4.767129576066509e-05	6.794321234337986e-05	8.851056009007152e-06	0.00022124478709883988	1.9120483557344414e-05	2.242644586658571e-05	0.0006375338416546583
ST6GALNAC2	4.666371296480065e-06	3.0728836009075167e-07	4.2282430513296276e-05	1.813065136957448e-05	4.643841748475097e-06	2.6238569262204692e-05	2.93715334009903e-06	3.940461283491459e-06	2.240275716758333e-05	1.6363738950531115e-06	2.0334900909801945e-06	3.521784674376249e-05	2.998692423261673e-07	3.004336576850619e-06	2.1832737218119291e-07	8.96879100764636e-06	0.00014066747098695487	8.93950436875457e-06	2.7589316232479177e-05	1.0422023478895426e-05	0.002745996695011854	7.29443513591832e-07	1.5020683576949523e-06	8.768187399255112e-05	2.8411443054210395e-05	4.099915167898871e-05	1.236745356436586e-05	7.526405624957988e-06	5.878001957171364e-06	1.0542212294240016e-06	0.0015347549924626946	1.1808861017925665e-05
ST6GALNAC3	7.066892976581585e-06	2.8827698770328425e-05	3.0463163511740277e-06	5.713708901566861e-07	8.974963748187292e-06	8.10368362635927e-07	5.434676040749764e-06	0.0014330330304801464	0.0005532789509743452	2.919429675785068e-07	0.0001383568742312491	3.343628122820519e-06	2.39599489759712e-06	3.4554921057861065e-06	2.1600732225124375e-07	1.2886532203992829e-05	0.00010720329009927809	0.00016470714763272554	0.00011727798846550286	7.676888344576582e-05	0.00017989773186855018	1.0811309039127082e-06	1.613033077774162e-06	1.7684500562609173e-05	0.0008450550376437604	2.7815979137812974e-06	1.7045585991581902e-05	6.244637188501656e-05	5.6869776017265394e-06	9.852502262219787e-05	3.868303366516557e-08	5.026084636483574e-06
ST6GALNAC4	0.00012694172619376332	0.0005926081212237477	4.481986616156064e-05	0.002649927046149969	0.0004757012357003987	0.0001502934464951977	0.00047653805813752115	0.0004730488872155547	0.00014724137145094573	6.32731753285043e-05	0.00043863500468432903	0.00014957132225390524	0.00021810262114740908	0.0004695741808973253	0.00011772176367230713	0.00016939199122134596	0.0011849675793200731	0.00041636807145550847	0.0001644815201871097	0.00014846613339614123	8.26077739475295e-05	0.00012932410754729062	0.0006758603267371655	0.0004408631066326052	0.0001988539006561041	0.00016066730313468724	8.934464858612046e-05	0.000361378159141168	0.00010799978190334514	0.00025665247812867165	0.00024185454822145402	0.00028252185438759625
ST8SIA4	0.00071819027652964	0.000689737091306597	0.000981210614554584	0.0002988633350469172	0.0002806814736686647	0.0004872444842476398	0.0005513287032954395	7.691670180065557e-05	0.000522415735758841	7.819574420864228e-06	0.0007805504137650132	0.0006360381958074868	1.293430796067696e-05	0.0002251979458378628	0.00015586332301609218	0.00022396394342649728	1.4192243042998598e-06	0.0003883922181557864	0.00013624005077872425	9.72455891314894e-05	2.4420132831437513e-06	0.0001800608733901754	3.765596920857206e-05	4.855172051065892e-07	0.00032814929727464914	3.548921085894108e-05	0.00014907204604241997	9.3345224740915e-06	5.313312431098893e-05	6.960450718906941e-06	1.2491474876696884e-07	0.00045918853720650077
STAB1	5.189247985981638e-06	2.1346465928218095e-07	3.132313167952816e-06	3.565136694305693e-06	3.1179008601611713e-06	0.0017051483737304807	1.563703153806273e-05	3.849956556223333e-06	0.000793935963883996	3.601208163672709e-06	2.4028634015849093e-07	9.69392840488581e-06	2.507981378130353e-07	4.467743110581068e-06	5.872191832168028e-05	1.4218591786629986e-05	4.2535166500101695e-08	2.801097878091241e-07	1.8655033272807486e-05	6.139595370768802e-06	4.283019279682776e-06	4.4862508730147965e-07	1.7343222680210602e-06	1.2122292503136123e-07	0.0002474379143677652	1.6186592119993293e-06	2.1344547349144705e-05	5.023093763156794e-07	6.0686920733132865e-06	5.768091341451509e-06	1.544360884508933e-06	5.685915311914869e-07
STAC2	7.34100993327047e-08	6.427922727425539e-08	2.379478019065573e-07	1.1140205202764264e-07	1.233294256053341e-06	5.759223995482898e-07	1.419680756953312e-06	4.67258087155642e-06	2.896963913201489e-08	3.85273153824528e-07	2.040132685010576e-08	3.8338341255439445e-05	8.695197806218857e-08	2.01934972210438e-06	4.9472401286720924e-08	4.531132162810536e-06	5.136203617439605e-05	3.762635714110729e-08	7.671219464100432e-06	2.636983708725893e-06	0.00040847741183824837	2.0262250473024324e-06	8.475283834741276e-07	7.148880104068667e-05	7.629965637079295e-08	1.6209685327339685e-06	7.5825741987500805e-06	3.5535860661184415e-05	3.5353082239453215e-06	4.78797801406472e-07	0.00010971392475767061	4.338279779858567e-07
STAC3	3.308907480459311e-06	9.706159471534193e-05	9.46450029459811e-07	3.3474572092018207e-07	3.139465206913883e-06	0.0010229572653770447	3.832468792097643e-06	7.015090432105353e-06	4.2171162561999154e-08	1.450166200811509e-05	5.599932137556607e-06	7.88005024787708e-07	1.9290325781184947e-06	3.1162790037342347e-06	0.0004121677775401622	4.1096442146226764e-05	1.1472375263110735e-05	0.00014783268852625042	4.1115490603260696e-05	7.430844107148005e-06	1.0909019692917354e-05	5.808015401953526e-08	1.290060936298687e-06	1.898739583339193e-06	2.057379191455766e-07	6.057462815078907e-05	1.4747887689736672e-05	1.6630840036668815e-05	5.349275397747988e-06	8.773637091508135e-06	2.6692618121160194e-05	8.079668987193145e-06
STAG3	0.00018975118291564286	9.575991134624928e-05	0.0001304749312112108	1.7292508118771366e-06	9.816010424401611e-05	3.7103003705851734e-05	0.0001960139925358817	8.273574349004775e-05	1.2374310244922526e-05	3.2007268600864336e-05	0.0002943099825643003	0.00019921250350307673	5.089572732686065e-05	7.175964128691703e-05	5.951173989160452e-06	5.908952152822167e-05	7.852144335629418e-06	0.0014507350279018283	4.357166471891105e-05	4.016884122393094e-05	0.00010024179209722206	3.0139084628899582e-05	5.059382601757534e-05	1.6125888578244485e-05	6.269789537327597e-06	5.9182802942814305e-05	2.6359266485087574e-05	6.219559509190731e-06	2.76860264420975e-05	0.00011375766189303249	8.166016050381586e-05	0.00019980751676484942
STAP1	0.00031133738229982555	3.2908326375036268e-06	1.1612312391662272e-06	0.00048374978359788656	0.0001062709343386814	1.7232105165021494e-05	9.03686031961115e-06	1.3156505701772403e-05	6.381698369750666e-08	2.6251072426930477e-08	9.365569712826982e-05	2.1807588836963987e-06	5.191010359339998e-07	0.0010676372330635786	0.0008602185407653451	1.035654258885188e-05	3.2891648515942506e-07	0.0017635815311223269	2.9267806894495152e-05	5.876927389181219e-06	7.766092835481686e-07	1.1880123196306158e-07	2.6748025447886903e-06	6.226255777619372e-08	1.0533784688959713e-07	4.820011326955864e-06	5.247172521194443e-05	2.470132471898978e-07	2.3792526917532086e-05	1.753945070959162e-06	8.251614502796656e-09	4.5977529225638136e-05
STARD10	0.00012385548325255513	3.618134360294789e-05	6.826422759331763e-05	2.3041473468765616e-05	1.7550386473885737e-05	2.9948896553833038e-05	2.7602432965068147e-05	6.462093006120995e-05	5.148061609361321e-05	0.00015570607502013445	4.5883462007623166e-05	0.0001844727376010269	5.7718898460734636e-05	8.102038918877952e-06	1.4740990081918426e-05	1.7980393749894574e-05	0.0001306188787566498	4.647896275855601e-05	2.577419400040526e-05	3.517928780638613e-05	3.996681698481552e-05	2.095716627081856e-05	8.995492862595711e-06	0.0005231231334619224	1.0582880349829793e-05	2.16230982914567e-05	2.9280192393343896e-05	7.103791722329333e-05	1.8885510144173168e-05	3.125090734101832e-05	0.00247688265517354	9.991531987907365e-05
STARD13	6.585111691492784e-07	7.583672413602471e-06	2.2845224521006458e-06	6.676396878901869e-05	8.7965396232903e-05	0.00015720081864856184	0.00039691643905825913	1.1461426765890792e-05	0.0003104813804384321	0.00047903411905281246	5.62075740617729e-07	9.729015800985508e-06	0.00029040465597063303	3.4163309464929625e-05	4.993837865185924e-05	2.3143151338445023e-05	2.7812367989099585e-05	8.353763405466452e-07	6.731510075042024e-05	1.8440894564264454e-05	0.00011675477435346693	0.0006468608626164496	4.702168553194497e-06	7.39889264878002e-06	0.0007413321291096509	5.3667799875256605e-06	3.446938353590667e-05	1.0756334631878417e-05	4.7574882046319544e-05	5.23864509887062e-05	9.430454520042986e-05	3.8580239447583153e-07
STARD8	3.048841676900338e-07	1.6950168912899244e-07	2.348716179767507e-06	5.351240179152228e-05	9.675841283751652e-06	0.00028494460275396705	6.224323897185968e-06	7.3691035140655e-06	0.001047658734023571	0.00015418294060509652	6.492435034033406e-08	5.019612581236288e-05	0.00012992876872885972	1.4889656085870229e-05	7.114474283298478e-05	0.00010816616122610867	8.088520075943961e-07	1.9917219162834954e-07	4.845214789384045e-05	1.3875494914827868e-05	5.649433205690002e-06	0.0002506445161998272	2.287657935085008e-06	9.010575041656921e-08	0.00036847652518190444	1.0187260159000289e-05	1.9490518752718344e-05	5.57845487492159e-05	1.8873834051191807e-05	4.285389150027186e-05	1.222932581868008e-07	4.4297007661953103e-07
STARD9	0.0001769655937096104	0.0001524156832601875	0.0008241168688982725	1.4681451148135238e-06	2.7011163183487952e-05	3.216714321752079e-05	0.00017026058048941195	2.3647873604204506e-05	0.00032315170392394066	0.0003121588670182973	0.00023005090770311654	1.1255087883910164e-05	0.00012044836330460384	7.3186556619475596e-06	1.8168800579587696e-06	2.6553669158602133e-05	9.664524895924842e-07	5.4895979701541364e-05	6.211789877852425e-05	1.9539689674274996e-05	5.728407995775342e-05	0.00019266462186351418	7.549676229245961e-05	2.5611430487515463e-07	0.0008712128619663417	1.4843068129266612e-05	3.312830449431203e-05	4.31446233051247e-06	0.0002675668802112341	4.5973753003636375e-05	6.481277523562312e-07	3.2656487746862695e-05
STAT1	6.226258119568229e-05	0.001470373128540814	0.0007125959964469075	0.0005135164246894419	0.0004717828705906868	0.0005429564043879509	0.0007137650391086936	7.604416168760508e-05	9.081354073714465e-05	0.00035667026531882584	0.0012079227017238736	0.00039411388570442796	0.00018436605751048774	0.0002463324344716966	0.0011272220872342587	0.00019699799304362386	4.205219374853186e-05	0.000462731986772269	0.00019075212185271084	0.00022279270342551172	0.00018360913963988423	0.00020105157454963773	0.00013575245975516737	0.00017734637367539108	0.00010767219646368176	0.0004289100761525333	9.83825302682817e-05	5.89529809076339e-05	9.340747783426195e-05	2.787997800623998e-05	8.542573050362989e-05	0.0007323718746192753
STAT2	0.00012547611549962312	0.0003747361188288778	0.0012436243705451488	0.0001745210465742275	0.000838615873362869	0.00041153247002512217	0.0008393245516344905	9.928373037837446e-05	0.00012543956108856946	0.0008931511547416449	0.00038386110099963844	0.0003453628742136061	0.00018905587785411626	8.87436544871889e-05	0.00013141286035533994	0.00014136784011498094	5.655918357660994e-06	0.00020720575412269682	0.00021824392024427652	0.00012464348401408643	0.0003282511024735868	0.000286183349089697	5.255333235254511e-05	2.4119461158988997e-05	0.0002308539696969092	9.537884034216404e-05	7.770742377033457e-05	9.356427653983701e-06	9.589050750946626e-05	6.215848407009616e-05	0.00015753098705317825	0.00016766983026172966
STAT6	0.001489942311309278	0.00042714859591796994	0.0008774755406193435	2.808890894812066e-05	6.173242582008243e-05	0.0004201102419756353	0.00025828296202234924	0.0006015697144903243	0.0002572941593825817	0.0003005050530191511	0.0003912461979780346	0.00048261796473525465	0.0005153472302481532	0.00011244642519159243	0.00028596766060218215	0.00019346129556652158	0.00019391188106965274	0.000761107774451375	0.0002421997778583318	0.00022338128474075347	0.0005414662300609052	0.0003434482787270099	0.0001564994890941307	6.195744936121628e-05	0.0003635503235273063	4.4092797907069325e-05	0.00042622670298442245	7.974927575560287e-05	0.00015283456014003605	0.0003028519276995212	0.0004544546827673912	0.0004501955409068614
