Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25
PSME2	0.0006687535205855966	0.0010456324089318514	0.00031484776991419494	0.0003843457088805735	0.001854928326793015	0.0018155700527131557	0.0010472337016835809	0.00044038804480805993	0.0006822600844316185	0.0005534411175176501	0.0008122258586809039	0.0008162290323525667	0.00016071133723016828	0.0011434374609962106	0.0015773320337757468	0.00030993344262242317	0.00066696124849841	0.0002936228411272168	0.0004476085305213928	0.000280878011835739	0.00010217612725682557	0.00021210704289842397	0.0008553675725124776	0.0008671296527609229	0.0010001511545851827
PSRC1	6.933983058843296e-06	2.3548891476821154e-05	7.276758697116747e-05	2.2798314603278413e-05	2.9515022106352262e-05	5.637640242639463e-06	0.0003458620049059391	4.212057774566347e-06	2.2829332010587677e-05	6.339764695439953e-07	3.729838454091805e-06	2.6424871975905262e-05	1.77774163603317e-05	1.604393582965713e-05	5.757401595474221e-07	0.000300437503028661	2.721214400480676e-07	0.00029499721131287515	1.6194746422115713e-05	4.4929112164027174e-07	0.0001294450048590079	3.719742380781099e-06	8.360299398191273e-05	1.3599523072116426e-06	0.0015390533953905106
PSTPIP2	8.032927325984929e-06	4.716484181699343e-05	6.0548776673385873e-05	3.1469906389247626e-05	0.00012064646580256522	5.543565930565819e-05	1.6208356100833043e-05	0.0003784828877542168	2.5627405193517916e-05	0.0005124837625771761	9.632983710616827e-05	0.00012894003884866834	2.749554732872639e-05	0.000634776137303561	7.239019055305107e-07	2.1211482817307115e-05	2.44998705056787e-06	1.7453943655709736e-05	5.487232192535885e-05	7.365134024439612e-06	0.00020759348990395665	2.413248148513958e-05	0.0003237477212678641	0.00017795641906559467	1.942727976711467e-05
PTAFR	5.485666770255193e-05	1.3221104381955229e-05	1.0600880386846256e-06	1.274698888664716e-06	1.4698232462251326e-06	1.5351793081208598e-06	4.573925707518356e-06	6.681624199700309e-06	1.4862402167636901e-05	0.0012576786102727056	1.1223300333540465e-07	6.651888725173194e-06	1.881113149693192e-07	0.0010315751424059272	3.0486975447274745e-05	8.791632808424765e-07	0.0001473010197514668	1.3981812116981018e-06	8.519395123585127e-06	0.00017570935597177595	1.6489125300722662e-06	1.3019426660321187e-05	0.001706664334051311	6.621102670578694e-07	1.1416373126849066e-06
PTGDS	1.0763098543975502e-05	3.3550557418493554e-05	6.402909207281482e-07	0.002818777458742261	2.1534267489187187e-06	1.3737557083004504e-06	1.834341856010724e-05	4.8730285016063135e-06	3.1169827707344666e-05	1.5209367347779335e-06	1.8121234006684972e-06	2.191956082242541e-05	8.764029189478606e-05	0.0004453575238585472	2.589444875411573e-06	1.6832694882396027e-06	2.280311491631437e-05	0.0005391563754528761	1.891467400128022e-05	2.3260528905666433e-05	6.374042186507722e-06	7.742377420072444e-06	5.192648131924216e-06	1.8741591247817269e-06	9.823321533986018e-07
PTGER2	1.7250615201191977e-05	6.228862912394106e-05	4.410342739902262e-07	2.444099482090678e-05	0.00047997190267778933	8.435906056547537e-05	2.5317449399153702e-05	4.444703154149465e-05	2.170820880564861e-05	0.00014994919183664024	0.00013226334704086185	5.009391679777764e-05	4.3085809011245146e-05	0.00014548868057318032	9.84787675406551e-07	1.0645124348229729e-05	5.3511676014750265e-06	1.1801829487012583e-06	5.551967478822917e-05	1.7501482716397732e-06	1.4145156455924734e-05	2.1580076463578735e-06	4.880332562606782e-05	0.0011077446397393942	1.2002392395515926e-05
PTGFRN	1.3484082955983467e-05	0.00019660709949675947	0.00011600258585531265	0.00017121699056588113	1.210818845720496e-05	1.934341162268538e-05	0.00033486229949630797	1.6527379557373933e-05	5.777393016614951e-05	8.797881037025945e-07	4.57502028439194e-06	0.00029677970451302826	0.0013921537902206182	1.3936494724475779e-05	2.553874310251558e-06	3.52149254467804e-05	4.5804955561834504e-07	5.718385727959685e-05	0.0002744198718573898	1.5732020983705297e-05	0.00026976276421919465	0.00025380763690918684	9.181289351545274e-05	5.8202622312819585e-06	4.815854845219292e-05
PTGIR	7.743105925328564e-06	5.295460869092494e-05	2.395096565521726e-08	0.0001547407009638846	7.183233492469299e-07	0.00041814660653471947	0.00013917734031565487	0.0016549250576645136	4.091059963684529e-05	1.3049836979917018e-06	3.051004796361667e-06	2.74672365776496e-05	0.0002286324743181467	0.00019674877694342285	5.751537059950351e-07	0.0011518383398652077	8.772835826675873e-06	3.2870045743038645e-06	5.117380351293832e-05	1.452251439104657e-07	1.9417551300193736e-07	7.396877208520891e-06	1.2105465430067852e-05	7.574233222840121e-06	1.9379569948796416e-06
PTGS1	5.952643277851166e-06	7.847706910979468e-06	1.8837824882211862e-06	3.4200034860987216e-05	3.220705366402399e-06	1.2077182418579469e-06	2.210865886809188e-06	2.4280841444124235e-06	2.422528268652968e-05	0.0049821436405181885	1.477162072660576e-07	1.3914555893279612e-05	7.983910109032877e-06	0.00045761841465719044	4.383646592032164e-05	1.9442252323642606e-06	0.00016930053243413568	0.00012498878641054034	4.438987161847763e-06	8.332100151164923e-06	2.2989470380707644e-06	4.730429282062687e-05	0.000930122216232121	8.46231316131707e-08	6.008541276969481e-06
PTGS2	4.1779899220273364e-06	3.7547829379036557e-06	1.0939132266685192e-07	0.00016601404058746994	1.0626040136685333e-07	9.53104333234478e-08	1.3717434512727777e-06	2.618284725031117e-06	6.9911579885229e-06	0.0006626169197261333	2.4224354078228316e-08	3.0570731723855715e-06	1.7749522157828324e-05	0.0012386415619403124	1.5089372595866735e-07	1.893640444450284e-07	1.0103892833512873e-07	2.553895228629699e-06	3.888303581334185e-06	1.1719704161805566e-05	5.682658866135171e-06	3.886181730194949e-06	0.00013072282308712602	3.627022948649028e-08	7.523056666514094e-08
PTK2	2.980480894620996e-05	0.00016008371312636882	0.0005373688763938844	0.00011763154907384887	3.1075421702553285e-06	7.722688678768463e-06	8.93437463673763e-05	0.0002657623845152557	0.00022770131181459874	0.0003675214829854667	2.6908403015113436e-05	7.110543083399534e-05	0.0003240843361709267	5.4817548516439274e-05	5.214965767663671e-06	0.0019047892419621348	0.0002569066418800503	0.0009658993221819401	6.241924711503088e-05	0.0005433604819700122	0.0005073074717074633	0.0008592837839387357	5.5219723435584456e-05	5.230075475992635e-05	6.533230043714866e-05
PTK7	1.3975663023302332e-05	0.00011850829469040036	8.642089233035222e-05	6.053242032066919e-05	1.3886710803490132e-05	8.443975275440607e-06	0.0001009948318824172	0.00017989029583986849	4.0217881178250536e-05	1.6992571545415558e-06	2.8828138965764083e-05	0.00010373895929660648	0.0015544058987870812	1.1760635061364155e-05	9.026031762005005e-07	0.00010162292892346159	1.3320254765858408e-05	0.0004216342931613326	0.0004241518909111619	5.285040970193222e-05	0.00013659601972904056	0.0003802704159170389	1.3917205023972201e-06	1.8252190784551203e-05	1.8519202058087103e-05
PTMA	0.0007742835441604257	0.0018223375082015991	0.001556738163344562	0.0010122474050149322	0.001629168400540948	0.001967773772776127	0.0019891918636858463	0.00039071188075467944	0.000892654643394053	0.0019760173745453358	0.0025760410353541374	0.0009969208622351289	0.0003256244526710361	0.0011959978146478534	0.0005376139306463301	0.0012911992380395532	0.001864245510660112	0.002470065141096711	0.0012162397615611553	0.0014389369171112776	0.0005111533682793379	0.0008306098752655089	0.00069509691093117	0.002149451756849885	0.003149991389364004
PTMS	5.0516675401013345e-05	0.0002981266879942268	0.0007791645475663245	0.0005936622619628906	0.0009708902216516435	0.0004771258682012558	0.00034506231895647943	7.910050771897659e-05	0.00014791743888054043	0.00017384903912898153	0.00010663360444596037	0.0011496467050164938	0.0009647923288866878	0.00019028694077860564	7.932977314339951e-05	0.000666509207803756	2.2327871192828752e-05	0.0019333834061399102	6.942075560800731e-05	0.00044659944251179695	0.00011350474233040586	0.0004000296466983855	0.0003417922998778522	8.565348252886906e-06	0.0013653752394020557
PTN	5.383404186432017e-06	3.7025933124823496e-05	6.553616458404576e-06	0.0004564035916700959	1.4516984947476885e-07	2.809971988426696e-07	7.045215170364827e-05	1.0933515568467556e-06	2.203998519689776e-05	2.2311479597192374e-07	1.8398646943751373e-06	4.163177072769031e-05	0.00045558286365121603	1.642730182993546e-07	7.266378361237003e-07	0.0005168337957002223	4.326235796270339e-07	0.0004053277079947293	1.5309085938497446e-05	2.1840314445853437e-07	7.988158176885918e-05	2.8750688215950504e-05	1.9001547002517327e-07	2.412081983038661e-07	2.3387372038996546e-07
PTP4A1	0.00021175111760385334	0.000605966430157423	0.0014194033574312925	0.00017706592916511	0.00047715543769299984	0.00046993442811071873	0.0003760916297324002	0.00015647754480596632	0.00041348664672113955	0.0002192787651438266	0.0005598415737040341	0.00028042311896570027	0.0002228660450782627	0.000251629448030144	0.0003691545280162245	0.0001374983403366059	0.0003775775549001992	0.0004912956501357257	0.0002201092429459095	9.350950858788565e-05	0.0007841885671950877	0.00015035929391160607	0.0003496173885650933	0.0004408402310218662	0.00038509443402290344
PTP4A2	0.00022812280803918839	0.0001800297322915867	0.001262825564481318	0.00021145098435226828	0.0007840933976694942	0.0005304717924445868	0.0002967996406368911	0.0002540338318794966	0.00020401400979608297	0.00023678103752899915	0.0008285184158012271	0.00036528261261992157	0.0002718792238738388	0.00039620400639250875	0.0002948367327917367	0.00011324122169753537	0.0002840975939761847	3.854214446619153e-05	0.00030930727371014655	0.00011639126751106232	0.0021825090516358614	0.00016254516958724707	0.00029374397126957774	0.000714010326191783	0.000366150721674785
PTP4A3	0.00017842034867499024	0.00011305810767225921	0.0002493200881872326	1.7120182747021317e-05	9.984765711124055e-06	0.000456228997791186	0.00013088593550492078	6.499145092675462e-05	0.0005714038270525634	1.5504067505389685e-06	0.00012418086407706141	3.369481783010997e-05	1.6710660929675214e-05	1.965669434866868e-05	0.000678095908369869	0.001680763904005289	7.880844350438565e-05	0.0008414137992076576	4.9751648475648835e-05	0.0003730003081727773	2.064623186015524e-05	0.001022531185299158	2.1282824036461534e-06	0.00012237158080097288	0.00010283187293680385
PTPN1	0.00015386809536721557	0.0002538675907999277	0.00018680714129004627	0.00013620151730719954	0.0006159032345749438	0.0008544375305064023	0.00018592420383356512	0.0012608172837644815	0.000239368382608518	0.00036697727045975626	0.00038010242860764265	0.0001883817749330774	0.00017516271327622235	0.0005703488714061677	0.0005915127694606781	0.00021814568026456982	0.0008230456151068211	8.026754221646115e-05	0.0003741271502804011	0.00014627071504946798	0.00037859351141378284	0.00011621080921031535	0.0003032199165318161	0.0006060984451323748	0.00022011398687027395
PTPN14	2.7569991289055906e-05	9.837236575549468e-05	4.784957491210662e-05	7.0764426709502e-06	2.4727503387111938e-06	1.0539784852880985e-05	7.99443805590272e-05	2.0907407815684564e-05	0.000177000169060193	9.926059192366665e-07	2.359703785259626e-06	0.0006181442295201123	0.0006922471802681684	1.1867597322634538e-06	5.596407845587237e-06	0.00014290600665844977	1.7063440509446082e-06	0.0004645389853976667	3.829312845482491e-05	0.00044772494584321976	0.00010385463247075677	0.0017304174834862351	1.7747076981322607e-06	7.186445145634934e-06	1.2784220416506287e-05
PTPN6	0.00020608457271009684	0.0001213653085869737	6.196131289470941e-05	3.7892045838816557e-06	0.0014553944347426295	0.0007941887015476823	0.00019574783800635487	0.00022270451881922781	0.00017831669538281858	0.0006783436983823776	0.0004093702300451696	5.4401385568780825e-05	5.21820368248882e-07	0.000755030254367739	0.00013653507630806416	2.949934469143045e-06	0.002035470912232995	3.385567652003374e-06	0.0003282480756752193	1.3746962395089213e-05	7.57990637794137e-05	2.1704332539229654e-05	0.0005116834654472768	0.0008779136696830392	0.0001392172125633806
PTPRB	1.2418992810125928e-05	1.6177265933947638e-05	1.521854926522792e-07	7.527725642830774e-07	1.6406573877247865e-07	2.3422202843903506e-07	4.6626441871922e-06	1.1061644045184948e-06	1.065354808815755e-05	6.737106014043093e-05	4.582886390380736e-07	2.221282738901209e-05	5.348912281988305e-07	3.0057702815611265e-07	3.793335565660527e-07	1.076065814231697e-06	1.253106120202574e-06	2.2249025732890004e-06	9.100011084228754e-06	0.0017537912353873253	3.2326205712251976e-08	0.00200297380797565	1.424378552883354e-07	7.794275802552875e-07	2.663068130459578e-07
PTPRE	4.860616536461748e-05	0.00034638799843378365	9.626842256693635e-06	5.447666626423597e-05	0.000486452947370708	0.0003155538288410753	0.0009223520755767822	0.0007823494961485267	6.698084325762466e-05	2.0573494111886248e-05	0.0002443872799631208	0.00010467031825101003	0.00012827909085899591	0.0022724701557308435	5.6734279496595263e-05	0.00014926851144991815	0.0001006287639029324	0.00014909380115568638	0.0001091195154003799	0.00021405486040748656	3.941529575968161e-05	0.0007577750948257744	0.0006218600901775062	0.0005251301918178797	2.7104561013402417e-05
PTPRF	1.2025410796923097e-05	1.4051333891984541e-05	0.001019640825688839	2.938774287031265e-06	1.401806093781488e-05	1.0700701750465669e-05	1.1037995136575773e-05	6.340532854665071e-05	1.6414804122177884e-05	4.0006739254749846e-07	1.6870822946657427e-05	3.266440762672573e-05	0.00031493467395193875	1.562392526466283e-06	5.898575636820169e-06	3.5233217204222456e-05	6.5010945036192425e-06	0.0001665020827203989	1.731661359372083e-05	3.734586698556086e-06	0.0017323197098448873	9.45679857977666e-05	9.88502779364353e-06	2.927874220404192e-06	3.68825021723751e-05
PTPRG	2.3898095605545677e-05	7.930579158710316e-05	2.632502855703933e-06	0.00034831996890716255	1.7724066481150658e-07	4.3929014736932004e-07	8.748931577429175e-05	9.40524842008017e-05	4.764692857861519e-05	8.190711469069356e-07	5.597572112492344e-07	5.145268369233236e-05	0.0005144159658811986	6.36519587260409e-07	1.644414282964135e-06	0.0006753304623998702	1.41061639169493e-06	5.102874638396315e-05	7.017057214397937e-05	0.0005606833728961647	4.2919004044961184e-05	0.002958182943984866	3.296473096270347e-06	5.480460458784364e-07	1.0998616062352085e-06
PTPRJ	2.1504001779248938e-05	4.5184609916759655e-05	0.00017163583834189922	4.668231213145191e-06	0.0008018061053007841	0.0008401705999858677	6.741440301993862e-05	0.0017347921384498477	2.7804335331893526e-05	3.586119191822945e-06	0.00014135142555460334	1.045851968228817e-05	1.7517666492494754e-05	0.00031163933454081416	4.391914626467042e-05	5.058579699834809e-05	7.740770524833351e-05	1.4660237866337411e-05	0.00015707674901932478	1.0874127838178538e-05	7.28955419617705e-05	6.7629232944455e-05	0.0006255283369682729	0.0002180125447921455	8.7940257799346e-05
PTPRK	3.262028985773213e-05	4.5117649278836325e-05	0.00011737504246411845	0.0001812092523323372	4.855705628870055e-05	1.020216859615175e-05	0.00015747472934890538	0.00025719430414028466	0.00014395367179531604	2.003946292461478e-06	8.534681001037825e-06	1.8649763660505414e-05	0.00039982490125112236	2.7075518573838053e-06	4.625141627911944e-06	0.0008760314667597413	0.00033084521419368684	7.996045314939693e-05	0.00013254999066703022	0.0005509626935236156	0.00018138923041988164	0.001043067779392004	3.4677736948651727e-06	9.300749297835864e-06	1.4944036593078636e-05
PTPRM	3.2491592719452456e-05	0.00022777247068006545	3.827042019111104e-05	9.49841269175522e-05	6.968683010200039e-05	4.0209626604337245e-05	0.00016919607878662646	0.000341440289048478	4.177379742031917e-05	5.833112936670659e-06	6.316913641057909e-05	0.0001518780190963298	0.0003358329995535314	9.841980499913916e-06	2.9703351174248382e-06	0.0001326115452684462	2.941952743640286e-06	9.31475660763681e-05	4.95559761475306e-05	0.001141744782216847	0.00011510343028930947	0.002157007809728384	6.706292333547026e-05	0.00019011113909073174	2.1953894247417338e-05
PTPRT	2.8147012471890775e-06	3.058335778405308e-06	0.0002667388180270791	9.769813402726868e-08	2.9369999765549437e-08	3.987945618177946e-08	1.0848154943232657e-06	1.6101802202683757e-07	7.219428880489431e-06	5.99721801108899e-08	1.487905265662448e-08	2.0031122858199524e-06	2.5924282454070635e-06	7.491401277093246e-08	1.2453305942017323e-07	3.2811598771331774e-07	4.6169539302809426e-08	3.088842277065851e-05	2.56141629506601e-06	3.687633309823468e-08	0.004251361824572086	2.1751598922037374e-07	3.178161023242865e-08	1.9403437079290597e-08	4.995079905256716e-08
