Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11
CADM3-AS1	7.335572718147887e-07	8.513612215210742e-07	9.438024790142663e-06	0.00044126383727416396	2.3225435086260404e-07	2.120763120672109e-08	8.142136209698947e-08	9.542028323039631e-08	1.696784295290854e-07	1.88159526715026e-06	3.498820717595663e-07
CADPS	2.2579868073080434e-06	2.045869223366026e-05	2.239259447378572e-05	1.3922534947141685e-07	1.1678062037390191e-06	4.264963536115829e-06	1.542309320257118e-07	1.713194706098875e-06	0.0015046996995806694	6.969583046156913e-05	0.0002275900769745931
CADPS2	8.951542258728296e-05	0.00039705357630737126	0.0003204554377589375	0.000638369529042393	1.3064910717730527e-06	0.00019964599050581455	1.1971187632298097e-06	1.0229247209281311e-06	2.5819724669418065e-06	0.00026104756398126483	2.226774813607335e-05
CALB2	4.448447270988254e-06	8.412179681727139e-07	1.0578979527053889e-05	2.2762449702895537e-07	4.885109228780493e-05	0.00012964350753463805	4.799796897714259e-07	3.5907000892621e-06	0.0010610956232994795	4.372197145130485e-05	2.575650569269783e-06
CALCRL	0.00020832697919104248	7.217820439109346e-06	2.1707361156586558e-05	0.0024487082846462727	7.542320759057475e-07	2.7346086994839425e-07	9.175877835332358e-07	3.789409902310581e-06	1.304824309045216e-06	4.0117298340192065e-05	4.8292360588675365e-05
CALD1	0.002210477367043495	9.19201920623891e-06	5.356245310395025e-05	0.00022885992075316608	2.6986868761014193e-05	2.7277754270471632e-05	5.084965323476354e-06	3.350027100168518e-06	4.574690137815196e-06	0.0014496821677312255	2.4559518351452425e-05
CALM2	0.0011786773102357984	0.00020941661205142736	0.0003291843459010124	0.0003296292561572045	0.0017315903678536415	0.0009362571290694177	0.000754046777728945	0.0006528491503559053	0.0005085759330540895	0.0006208071135915816	0.0004983543185517192
CALM3	0.00038369587855413556	0.0003301610122434795	0.0005043228156864643	0.00022518690093420446	0.001784794614650309	0.0005873926565982401	0.0011995607055723667	0.0006904984475113451	0.00039325020043179393	0.00037511636037379503	0.0005386811681091785
CALU	0.0004346449568402022	0.00044444421655498445	0.00046929498785175383	0.00033435571822337806	0.00019026690279133618	0.00019625008280854672	0.00011875204654643312	0.00015453090600203723	0.00011487895244499668	0.0014951428165659308	0.00010652140190359205
CAMK1	0.00036319292848929763	3.717582512763329e-05	9.229347051586956e-05	0.0001635851222090423	0.0006382959545589983	0.00016229851462412626	0.00020569948537740856	0.0008133362862281501	1.860695192590356e-05	7.964367978274822e-05	0.00014749127149116248
CAMK1D	5.794285607407801e-05	0.00018858526891563088	0.0001912695588544011	0.00019288217299617827	6.05743371124845e-05	1.544404585729353e-05	0.00039027316961437464	0.0003170336422044784	0.0007267495966516435	0.00021475661196745932	5.104060983285308e-05
CAMLG	0.0004125013074371964	0.00016482931096106768	0.00017364077211823314	0.0002634995325934142	0.00018324128177482635	0.0008672619587741792	0.0006226772675290704	0.00019524421077221632	0.000669351196847856	0.0004108996072318405	0.0014463842380791903
CAP1	0.0004683828738052398	0.000235177663853392	0.00040326599264517426	0.0003439011052250862	0.0005979111883789301	0.00031610517180524766	0.0011633452959358692	0.00092744902940467	0.0007054448360577226	0.00041808333480730653	0.0004125117266084999
CAPG	1.7496373402536847e-05	0.00011271420953562483	5.2566574595402926e-05	1.9455334040685557e-05	0.0003494600241538137	0.0003513676056172699	0.00032026690314523876	0.0018221251666545868	0.0009537021978758276	0.00012194436567369848	0.00017189251957461238
CAPZB	0.0005595813854597509	0.00020905396377202123	0.000387033709557727	0.0003297551884315908	0.0009675412438809872	0.00047666768659837544	0.0014337250031530857	0.0009290484595112503	0.0005867996369488537	0.0007467948016710579	0.0004780885064974427
CARD10	2.2178539893502602e-06	5.905355919821886e-06	1.1121783245471306e-05	0.0010327671188861132	9.099976523430087e-07	6.433385715354234e-05	1.3323607106485724e-07	1.1830536550405668e-07	2.7507434197104885e-07	1.900665847642813e-05	5.915461770200636e-06
CARD9	4.288923719286686e-06	6.995972944423556e-05	1.647361568757333e-05	2.0763484371855156e-06	7.235938392113894e-05	7.278154953382909e-05	1.2367671843094286e-05	0.0011629040818661451	6.314265192486346e-06	1.3186817341193091e-05	6.415804818971083e-05
CARHSP1	0.00019885080109816045	0.00018911492952611297	0.00026162207359448075	0.00060322938952595	0.001477602170780301	0.0003645822580438107	0.000387990236049518	0.0001100216104532592	0.00020383828086778522	0.0006128298118710518	0.0001543969556223601
CARMN	0.0012991690309718251	4.278725555195706e-06	2.1761105017503724e-05	8.724002213966742e-07	1.1438122555773589e-06	1.795009438865236e-07	9.128412159498112e-08	3.52267761627445e-07	6.941538117644086e-07	0.0003159053158015013	1.292791353080247e-06
CASC4	0.0002639319864101708	0.00031090472475625575	0.0003455560654401779	0.00022048602113500237	0.00015257995983120054	0.0003546950174495578	0.00031879855669103563	0.00016893279098439962	0.0002059261460090056	0.0009963148040696979	0.00045292172580957413
CASC5	1.5631378857960954e-07	2.3562743081129156e-05	8.761679964663927e-06	3.689864797706832e-06	0.0023093961644917727	1.4728312862644088e-06	8.767105100560002e-06	1.8154855752072763e-06	3.757962258532643e-05	1.7690696267891326e-06	4.814862109014939e-07
CASKIN2	7.708516932325438e-05	1.4393566743819974e-05	4.572368925437331e-05	0.0013554528122767806	3.0034723749849945e-05	0.00014161936996970326	4.913821612717584e-06	1.8423448636895046e-05	1.2798415127690532e-06	0.00012436172983143479	2.8393817501637386e-06
CASP1	4.875717422692105e-05	0.000121179451525677	0.0001808484084904194	9.68609019764699e-05	0.00015896152763161808	6.582577498193132e-06	0.0007035430753603578	0.0007063177181407809	0.0005901028634980321	2.6927300496026874e-05	0.0001516354677733034
CASP10	6.754473361070268e-06	0.0008773906738497317	0.000268423231318593	0.0005416555795818567	3.5435474273981526e-05	3.4125660022255033e-06	0.00014795221795793623	0.00023828077246434987	0.00016602399409748614	1.3358753676584456e-05	0.00011589075438678265
CASP3	8.350741700269282e-05	0.0007388094672933221	0.0004355566925369203	0.00019509528647176921	0.00041163997957482934	0.00012443722516763955	0.0004118920478504151	9.583641804056242e-05	0.00020132822101004422	9.557281009620056e-05	7.692418148508295e-05
CASQ2	0.000833063677418977	9.066878305930004e-07	1.4205284060153645e-05	1.3776278251498297e-07	1.5998674030015536e-07	1.5978645961922666e-08	5.91955071627126e-08	9.281845336772676e-08	3.412502849187149e-07	2.890259338528267e-07	1.9198731138203584e-07
CASZ1	1.1866158274642657e-05	2.043003223661799e-05	2.2928086764295585e-05	8.487611194141209e-05	0.0001276700641028583	0.001143279136158526	0.00010996063065249473	2.200734888901934e-05	6.684991240035743e-05	5.426181814982556e-06	8.546145545551553e-05
CATSPER1	1.9634238412891136e-07	1.6593185137026012e-06	6.97660925652599e-06	1.0206463940676258e-07	7.174965617195994e-07	2.1287521079216276e-08	1.0228042810922489e-05	0.0010635426733642817	0.0005784716922789812	1.282781312283987e-07	0.00012495656847022474
CAV1	0.0014710606774315238	0.00022165275004226714	0.00033791744499467313	0.001438434119336307	1.1535968951648101e-05	2.0308236798882717e-06	5.418964974523988e-06	1.1661857115541352e-06	1.6705411098882905e-06	0.0003149593831039965	1.5333696865127422e-05
CAV2	0.0012720676604658365	6.924536864971742e-05	0.00011250700481468812	0.0012360448017716408	1.3327080523595214e-05	1.4232556168281008e-05	2.505914153516642e-06	7.449563668160408e-07	1.0697820016503101e-06	0.0003645971301011741	9.391866115038283e-06
CBFA2T3	0.00028647860744968057	0.0004553251783363521	7.837133307475597e-05	0.0001357327855657786	2.8211321478011087e-05	0.00011275884753558785	5.390115234149562e-07	5.562473597819917e-05	0.000906357541680336	9.227775080944411e-06	0.001462224405258894
CBFB	0.0001095356565201655	9.518517617834732e-05	0.00015243726375047117	0.0001656635431572795	0.0003912918036803603	7.336550334002823e-05	0.0004731358785647899	0.00018988389638252556	0.0002755679015535861	0.0002190139057347551	0.00011971283674938604
CBX3	0.00025355626712553203	0.0002731038839556277	0.0003275099443271756	0.0003346128505654633	0.0011095163645222783	0.0005380899528972805	0.0009499898296780884	0.00026903595426119864	0.0005645937053486705	0.0002963680890388787	0.0003572776622604579
CCDC102B	0.001433463068678975	2.063427382381633e-05	7.780746091157198e-05	3.390283745829947e-05	1.2108651390008163e-05	1.8267415725858882e-05	3.4208442230010405e-05	1.6000283721950836e-05	3.751223630388267e-05	5.5358948884531856e-05	0.00014349659613799304
CCDC107	0.0003996158775407821	0.00033533829264342785	0.0005680383765138686	0.00012547591177280992	0.0003370140912011266	0.00022202538093551993	0.001022984622977674	0.00023556975065730512	0.0002846272545866668	0.0002474502252880484	0.00031806479091756046
CCDC109B	3.695580016938038e-05	9.077769936993718e-05	0.00020028941798955202	8.531424828106537e-05	0.00029250161605887115	2.8842585379607044e-05	0.0012348074233159423	0.0003442243905737996	0.0003784323635045439	0.00014204355829861015	0.0002748103579506278
CCDC167	8.120229904307052e-05	0.0005237429868429899	0.00042906153248623013	8.071570482570678e-05	0.0008700297912582755	0.0003411688667256385	0.0007593596819788218	0.00014119828119874	8.09004923212342e-05	0.00012147199595347047	8.65098845679313e-05
CCDC178	3.9098483739508083e-07	1.0942063681795844e-06	8.322945177496877e-06	0.0007507317350246012	1.4013585314387456e-07	2.0091656338649955e-08	4.558001265309031e-08	9.161048808437044e-08	6.478305749624269e-07	2.7654880341287935e-06	4.18892739162402e-07
CCDC18	3.402973379706964e-05	0.00013390608364716172	9.93699868558906e-05	8.883046393748373e-05	0.0006301575340330601	2.886498623411171e-05	0.0003211009898222983	0.00013122741074766964	0.0003087666118517518	5.5626856919843704e-05	0.00022778118727728724
CCDC3	0.0006473823450505733	2.9424086278595496e-06	2.2117957996670157e-05	0.0003794873773586005	1.3033508139415062e-06	4.354332361344859e-07	7.048480256344192e-06	2.5909838541338104e-07	1.0884261882893043e-06	0.00031515792943537235	1.1830428547909833e-06
CCDC34	0.00011925034777959809	4.681371137849055e-05	4.2144944018218666e-05	8.986061584437266e-05	0.0010086038382723927	0.00036653311690315604	0.000147714585182257	3.117222877335735e-05	3.2841559004737064e-05	0.00023049584706313908	0.00039915525121614337
CCDC50	0.000344249012414366	0.0006478484137915075	0.00016686526942066848	0.0006086946232244372	0.0003469359944574535	0.00011110679770354182	0.00017526288866065443	0.0002284483052790165	0.0007685493328608572	0.0002641009632498026	0.0009864368475973606
CCDC69	1.020553827402182e-05	0.0009117006557062268	0.0004272487130947411	0.00034439831506460905	0.00015427402104251087	2.3398904431815026e-06	0.0007836389704607427	0.00011520462430780753	0.0004621580010280013	4.6931977522035595e-06	0.000257594307186082
CCDC80	0.00011451866157585755	2.8452980131987715e-06	8.626104681752622e-05	2.0827226762776263e-05	2.897866352213896e-06	9.802829481486697e-07	1.4230294027584023e-06	1.4623250308432034e-06	3.0387059268832672e-06	0.0011831274023279548	3.5410521377343684e-05
CCDC85B	0.0004325578920543194	0.0002685295476112515	0.0005154552636668086	0.0017519255634397268	0.00046913730329833925	0.0002669980167411268	0.0010116673074662685	0.0002799890353344381	0.0006118102464824915	0.000463613512692973	0.0006574925500899553
CCDC88A	0.00022450857795774937	0.0006689914152957499	9.275490447180346e-05	0.0003013756067957729	0.0001319523435086012	2.2616946807829663e-05	5.503213105839677e-05	0.0011639897711575031	0.00018448643095325679	0.0002985806786455214	0.0004091402515769005
CCL14	9.765366257852293e-07	1.8944404018839123e-06	1.2306533790251706e-05	0.0008692378178238869	2.3924977199385467e-07	2.6315182921621272e-08	1.751775897673724e-07	2.3602719068094302e-07	5.801623501611175e-07	3.10084328702942e-06	2.1017012841184624e-06
CCL19	0.00040815171087160707	3.4348186090937816e-06	1.6230214896495454e-05	3.231009202409041e-07	4.757155807055824e-07	1.753192861997377e-07	1.0759599717857782e-06	5.184737347008195e-06	3.1226568353304174e-06	5.949018941464601e-06	3.805069354712032e-05
CCL2	0.0003836053656414151	1.9498829715303145e-05	6.522184776258655e-06	3.855093746096827e-05	2.001507027671323e-06	6.046647058610688e-07	9.716975455376087e-07	0.0010509977582842112	6.859302743578155e-07	9.465886978432536e-05	9.398710972163826e-06
CCL21	0.00026366664678789675	3.472630112355546e-07	4.435412392922444e-06	6.092507464927621e-05	1.2502383128776273e-07	1.9110290239154892e-08	8.58370157175159e-08	6.853851175492309e-08	2.6913983219856163e-07	9.458414069740684e-07	2.6799593797477428e-06
CCL23	3.9303975540860847e-07	2.2763504148315405e-06	2.0946410586475395e-05	0.00023613485973328352	4.050887218909338e-05	2.7009061653870958e-08	8.677824553160463e-06	0.0001377486187266186	1.2255874253241927e-06	4.840096607949818e-07	4.986657131667016e-07
CCL3	3.6476723153100465e-07	1.4817404917266686e-05	7.894211194070522e-06	3.685654803575744e-07	0.00020481862884480506	4.0116507449283745e-08	0.0002094450464937836	0.0010842923074960709	1.1919173630303703e-06	1.4563717343207827e-07	2.867103376047453e-06
CCL3L3	1.6133574831656006e-07	1.4111783457337879e-05	6.696803211525548e-06	1.401399174483231e-07	1.857199276855681e-05	5.820863080430172e-08	0.00028324025333859026	0.0008317396859638393	2.0261377642327716e-07	1.762328878385233e-07	8.377589892916149e-07
CCL4	4.772904276251211e-07	6.586593826796161e-06	2.1977817596052773e-05	3.2503882607670675e-07	0.0001084208270185627	4.27966817539982e-08	0.0004631156334653497	0.00019352984963916242	1.0796057949846727e-06	2.036388195847394e-07	4.96390794069157e-06
CCL4L2	1.5162409283675515e-07	3.3976473332586465e-06	1.0470033885212615e-05	1.786071806009204e-07	6.294488412095234e-05	2.7126031199031786e-08	0.00032236153492704034	0.00019521298236213624	2.683282787074859e-07	1.2609550026354555e-07	1.3412455928119016e-06
CCL7	8.216078128953086e-08	2.5063900466193445e-07	3.1007764391688397e-06	4.81444963895683e-08	7.56364144649524e-08	5.311043604905308e-09	1.5652672047394844e-08	0.00037954517756588757	6.395599427833076e-08	3.4411897331665386e-08	8.333886825084846e-08
CCL8	7.930280116852373e-05	6.4969808590831235e-06	4.905053629045142e-06	3.1951526580087375e-06	2.9562548320427595e-07	4.184850865840417e-08	3.2207071853918023e-07	0.000632875191513449	2.2036481084342086e-07	6.255751486605732e-06	3.729767740878742e-06
CCM2L	3.0015038987585285e-07	8.227659122894693e-07	6.604850113944849e-06	0.0011518849059939384	3.058027004954056e-07	3.3300885604603536e-08	5.6554139149511684e-08	2.793459998429171e-06	1.0632020774892226e-07	1.950419755303301e-05	1.9423869446200115e-07
CCNA2	4.945362661601393e-07	2.7880169000127353e-05	7.384293894574512e-06	2.9323427952476777e-06	0.0024502789601683617	6.548367537106969e-07	1.3128546925145201e-06	1.033663124871964e-06	1.3638333484777831e-07	8.146212167048361e-06	2.281698954220701e-07
CCNB1	2.5859872039291076e-05	1.9141147276968695e-05	1.0065607057185844e-05	1.759318729455117e-05	0.0023206104524433613	9.969657548936084e-05	1.2855776731157675e-05	1.083242841559695e-05	2.2392923710867763e-05	1.555886774440296e-05	2.4919881980167702e-05
CCNB2	2.2455142811850237e-07	2.173720349674113e-05	6.298720109043643e-06	2.7932853186030115e-07	0.002456263406202197	4.8549286475463305e-06	2.9514987431866757e-07	3.0128671824058983e-06	8.392420625114028e-08	1.5803783526280313e-06	1.4452140817411419e-07
CCND1	0.0003828236658591777	2.8366752303554676e-05	4.650130358641036e-05	0.0005418075015768409	8.307501411763951e-05	0.000427641294663772	2.0241377569618635e-05	0.0002582946326583624	7.601930701639503e-05	0.000214015381061472	1.419588897988433e-05
CCND2	0.000278380757663399	0.0006781972479075193	0.0006897622370161116	7.551936141680926e-05	0.00022640448878519237	5.190955789657892e-07	0.0007740412256680429	7.239892147481441e-05	8.349877316504717e-05	0.0003633800079114735	8.65170659380965e-05
CCNE2	1.8565003756521037e-07	9.351772314403206e-05	1.1309705769235734e-05	7.84874428063631e-05	0.0015696682967245579	0.00011301299673505127	6.412353741325205e-06	1.9715917005669326e-06	3.485368722522253e-07	1.6609715203230735e-07	1.2299457807785075e-07
CCNF	4.285577233531512e-05	1.6211357433348894e-05	2.1601197659038007e-05	1.991457975236699e-05	0.0012668762356042862	0.00021744727564509958	0.00010827700316440314	1.2629027878574561e-05	3.657124761957675e-05	3.4229320590384305e-05	4.221701601636596e-05
CCNI	0.0007629176252521574	0.0005659980815835297	0.0009274598560295999	0.0005162802408449352	0.000642360479105264	0.0015191570855677128	0.001729005598463118	0.000538207939825952	0.0015931653324514627	0.0006485841586254537	0.0030879792757332325
CCR1	8.798003818810685e-07	0.00011851133604068309	1.4661040950159077e-05	2.1487666401753813e-07	0.00013581753592006862	4.703538536432461e-08	0.0001814116258174181	0.0008032851619645953	4.8326859541703016e-05	1.543339067211491e-06	3.529892410369939e-06
