Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25	Topic26	Topic27	Topic28	Topic29	Topic30	Topic31	Topic32	Topic33
ANO1	8.462399819109123e-06	1.2811217402486363e-06	9.945907368091866e-05	0.0001337441790383309	1.5122615195650724e-06	1.1263573469477706e-06	4.829709041587193e-07	4.3843079765792936e-05	7.564565152051728e-08	1.5698085462645395e-06	0.0005967997713014483	6.032068085914943e-06	0.0018574032001197338	6.251505965337856e-06	4.4835607695858926e-05	8.402507955906913e-05	1.1369687626938685e-06	5.565676133301167e-07	1.8948590877698734e-05	3.758053935598582e-05	3.9892593122203834e-06	5.758438987868431e-07	1.760517136517592e-07	5.953166919425712e-07	1.1386545338609722e-05	4.115302363061346e-05	1.6183659568014264e-07	0.0014475499046966434	5.733984835387673e-06	2.3248053366842214e-06	1.603280708195598e-07	5.9906988099101e-06	9.233690434484743e-06
ANP32B	0.001397836720570922	0.0006643986562266946	0.0006242711097002029	0.0002904676366597414	0.0009619200136512518	0.0017624592874199152	0.0004796840075869113	0.00030330437584780157	0.0003108502714894712	0.00031897114240564406	0.00010512256994843483	0.0006150795961730182	0.0002897133817896247	0.0009606307721696794	0.00108796963468194	0.00020450995361898094	0.0003364497679285705	0.001348289311863482	0.0005818771314807236	0.0003542549966368824	0.00028069797554053366	0.0007667507161386311	0.00047578662633895874	0.0008091444033198059	0.0006838542176410556	0.0006612428114749491	0.0009463546448387206	0.00039431589539162815	0.00030472694197669625	0.00040435546543449163	0.0015543546760454774	9.706000855658203e-05	0.0003400709538254887
ANP32E	0.0012773494236171246	0.00011310718400636688	0.00022910829284228384	0.000150460415170528	0.0002147151535609737	0.0017502986593171954	0.00018383846327196807	6.337157537927851e-05	0.00012443128798622638	0.000198163470486179	8.14044033177197e-05	0.00029068533331155777	0.00016180364764295518	0.00030508197960443795	0.0003749535244423896	4.397990051074885e-05	8.945891022449359e-05	0.0006665626424364746	0.0002318691258551553	0.00015980556781869382	0.0003295040805824101	0.00014921886031515896	0.0003903438919223845	0.00031934541766531765	0.00013617915101349354	0.0002608625218272209	0.0004917181795462966	0.0003618359623942524	0.00013485102681443095	0.00012135250290157273	0.0005603961762972176	8.073868957580999e-05	0.00011658934090519324
ANPEP	5.797025096399011e-06	5.116336251376197e-05	0.0002491998311597854	4.2593594116624445e-05	2.063591091427952e-05	8.515336844538979e-07	2.0553948161250446e-06	0.00035790549009107053	0.000960032339207828	3.2489870136487298e-06	0.00025441095931455493	7.594748694828013e-06	6.234576721908525e-05	0.00036649362300522625	9.464020877203438e-06	0.00017613543604966253	5.620138949780085e-07	3.114143964921823e-07	1.4569501217920333e-05	6.824634965596488e-06	0.0006915995036251843	2.3910802156024147e-06	1.1739152796508279e-06	3.9234575410773687e-07	0.00013049779227003455	8.998320481623523e-06	6.638109653067659e-07	2.5691758764878614e-06	1.7311711417278275e-05	5.19118339070701e-06	5.908751177230442e-07	8.63882542034844e-06	3.917874437320279e-06
ANTXR1	5.8108817029278725e-06	7.683554031245876e-06	0.00013867855886928737	0.002048225374892354	2.9563832868007012e-05	6.883051923978201e-07	6.407890396076255e-07	2.9058512154733762e-05	1.526873529655859e-05	1.166704009847308e-06	0.0019269875483587384	7.60222656026599e-06	0.00020620771101675928	9.860609679890331e-06	8.622067070973571e-06	5.20343837706605e-06	6.45791487841052e-07	4.671037459047511e-06	1.5689118299633265e-05	3.5164066503057256e-05	1.9059274563915096e-05	1.156877942776191e-06	2.1544412902585464e-06	2.4064945591817377e-06	4.9819855121313594e-06	1.0671727977751289e-05	1.672827806942223e-06	0.000371110305422917	1.1858982361445669e-05	8.393474672629964e-06	1.974281076400075e-06	6.872425274195848e-06	1.9897232050425373e-05
ANTXR2	0.00011017157521564513	0.0006210103747434914	0.0003921469033230096	0.00024346802092622966	6.739781383657828e-05	1.6916919776122086e-05	0.0005913582281209528	5.2435319958021864e-05	0.00012935108679812402	7.108074350981042e-05	0.0007532452000305057	0.00010913664300460368	0.0001580730895511806	3.8495818444062024e-06	5.895828508073464e-06	8.855903615767602e-06	3.831911271845456e-06	0.00021735487098339945	9.979074820876122e-05	9.694161417428404e-05	0.0009562421473674476	1.4045537682250142e-05	0.00014033216575626284	0.0002820202789735049	1.4469984535026015e-06	9.011069778352976e-05	0.0001757498102961108	1.801665530365426e-05	6.954154378036037e-05	0.0001859541516751051	0.0005581724690273404	0.00011905579594895244	7.369543163804337e-05
ANXA1	0.0005458152154460549	0.00016018129826989025	0.0004436158633325249	0.0007842222694307566	0.0012188941473141313	6.199617928359658e-05	0.0015173271531239152	2.6428377168485895e-05	0.00059801823226735	8.511081432516221e-06	0.00026517006335780025	0.0002249187236884609	0.0002439178788335994	0.00011523575813043863	0.00015313283074647188	8.390290986426407e-07	0.00023951948969624937	1.6954727470874786e-05	0.00012052027886966243	0.00023143556609284133	0.00018146575894206762	0.00047018620534799993	0.00028574580210261047	1.7089734683395363e-05	5.0835304136853665e-05	0.0001282298908336088	0.0010760962031781673	0.0016180883394554257	7.08732331986539e-05	1.2590202459250577e-05	0.0008939008694142103	0.00016094339662231505	0.0002309277915628627
ANXA11	0.0006581441848538816	0.0008444334380328655	0.0005459926323965192	0.0006025023176334798	0.0006251708255149424	0.0002529352204874158	0.0012312398757785559	0.0005857645301148295	0.0004506711266003549	0.0003051380626857281	0.00044531773892231286	0.0004254146770108491	0.0006333485362119973	0.00033404474379494786	0.00022265502775553614	0.0006463984027504921	0.0004139445663895458	0.0015086226630955935	0.00042620018939487636	0.0004537943168543279	0.00036148264189250767	0.0004956408520229161	0.000770407437812537	0.0005956613458693027	0.0003327771264594048	0.0003139129257760942	0.001706723473034799	0.0003772089839912951	0.0003035645349882543	0.00026652502128854394	0.001148747280240059	0.00018785742577165365	0.000577719823922962
ANXA2	0.0007490303250961006	0.00026873272145166993	0.0007183576817624271	0.0012805972946807742	0.000517275941092521	0.00047962856478989124	1.5469440768356435e-05	0.00023957688244991004	0.001180874416604638	0.00010468994150869548	0.0004681643913500011	0.0002664803178049624	0.00031107169343158603	0.00020184321328997612	0.0009414117084816098	6.871916411910206e-05	0.0007667388417758048	0.00030639994656667113	0.0001632637286093086	0.0003861699951812625	0.0003428059280849993	0.0018546649953350425	0.0003477040445432067	9.394852531841025e-05	0.0010643042623996735	0.00039001533878035843	0.0005709392135031521	0.0011110627092421055	0.0002188608777942136	0.00012732308823615313	0.00017403112724423409	0.0005828571738675237	0.00025466596707701683
ANXA2R	0.00010312427912140265	1.835245348047465e-05	0.0001259143027709797	1.4195889889379032e-05	0.00013569345173891634	5.7179735449608415e-05	0.0002744839002843946	0.00010976487828884274	2.267122545163147e-05	4.5130735088605434e-05	3.872222805512138e-05	0.00018389205797575414	1.1171794540132396e-05	5.668749508913606e-06	1.845749579842959e-06	1.4180754988046829e-05	0.00016986890113912523	3.0156983484630473e-05	0.0002494409854989499	0.0004130883899051696	8.560776768717915e-05	0.00018841054406948388	0.0008908528834581375	0.0003802210558205843	7.511332569265505e-06	0.00011128463665954769	0.0010620009852573276	1.5587873349431902e-05	9.391987987328321e-05	3.911368185072206e-05	0.000871821481268853	7.169716991484165e-05	0.00035323426709510386
ANXA4	0.0004727778141386807	0.0003650609578471631	0.00046645570546388626	0.0008219226729124784	0.0007117337081581354	0.00017637050768826157	0.0011842226376757026	0.00025077341706492007	0.00047592679038643837	3.5355344152776524e-05	0.00039980298606678843	0.00012113961565773934	0.00031986384419724345	0.0002877477090805769	0.0005597479757852852	0.00018443173030391335	0.0003733730409294367	0.0002956712560262531	6.88864165567793e-05	6.526160723296925e-05	0.00018135587743017823	0.0007174688507802784	0.0002016447251662612	0.00025584964896552265	0.0006626429385505617	0.0002573070232756436	0.0003027531201951206	0.0003399899578653276	0.0002443568082526326	0.0001622909476282075	0.00011742487549781799	5.418696309789084e-05	0.0001586487633176148
ANXA5	0.0011876930948346853	0.00026819496997632086	0.0009664944373071194	0.0014016275526955724	0.0006333385827019811	0.0006674923351965845	0.00011919250391656533	0.0002554071834310889	0.001335655339062214	0.0002484818687662482	0.00047974803601391613	0.0003168601542711258	0.0006851901998743415	0.00024714411119930446	0.0009402812574990094	8.91482486622408e-05	0.0004060745413880795	0.000727467646356672	0.0003649199497886002	0.0004350684175733477	0.00043762600398622453	0.0008218890870921314	0.000659264565911144	0.00014255952555686235	0.0004351056704763323	0.0005803859676234424	0.0005772775621153414	0.000802172813564539	0.00022662461560685188	0.00023468474682886153	0.00024889750056900084	0.00038604039582423866	0.0002845157287083566
AOC3	7.755217552585236e-07	2.311125172127504e-06	3.929666036128765e-06	9.753143785928842e-06	1.6554819239900098e-06	1.7468555313371326e-07	5.867189543096174e-07	1.252914807992056e-05	6.445047233682999e-07	2.185373432439519e-06	5.013175177737139e-05	3.7309748677216703e-06	0.0011010975576937199	1.8590749562008568e-07	1.254470930689422e-06	3.223486373826745e-06	0.001957580214366317	4.781960001309926e-07	1.7895246855914593e-05	4.582445399137214e-05	3.6074320632906165e-06	0.00040445654303766787	1.8757430098048644e-07	1.8223857978227898e-07	2.6257126251039153e-07	2.2028491002856754e-05	1.2922008352234116e-07	7.169048330979422e-06	3.1047227821545675e-05	3.3840510695881676e-06	3.1034662129059143e-07	0.0010356111451983452	7.230407845781883e-06
AP1B1	0.0001141520551755093	0.00035192060749977827	5.512049392564222e-05	0.000115513066702988	0.0004718732088804245	0.00027214715373702347	3.253182876505889e-05	0.0001719728606985882	0.00120759557466954	0.00015475880354642868	0.00014153822849038988	0.00015972381515894085	0.00011668353545246646	4.85001401102636e-05	6.936622958164662e-05	0.00010346650378778577	0.00020757626043632627	0.000377024756744504	0.00015706502017565072	2.552639489294961e-05	8.28022020868957e-05	0.00014537107199430466	0.00019364686158951372	0.0005683629424311221	0.00023650392540730536	0.00023695125128142536	0.0003033845860045403	9.723378752823919e-05	5.239093297859654e-05	0.00012180620979052037	0.00019978989439550787	0.00021935685072094202	0.00024217121244873852
AP1M2	0.00010382342588854954	5.678682555299019e-07	4.564594462408422e-07	1.0109270078828558e-06	2.846039024007041e-06	0.00011771655408665538	2.706709437916288e-06	1.2483403224905487e-05	8.809201403892075e-07	3.3334868021484e-06	2.2489214188681217e-06	2.461643634887878e-05	3.613952515024721e-07	3.328338061692193e-05	0.000450496154371649	0.0005684525240212679	2.226863387022604e-07	1.407623699378746e-06	8.773297849984374e-06	4.492153038881952e-06	1.5038756373542128e-07	1.2962533446625457e-07	1.265651576431992e-06	5.385261829360388e-06	0.0021995643619447947	2.535059320507571e-05	1.2716048331640195e-05	5.500970019056695e-06	2.39831865656015e-06	5.478267212311039e-06	1.338744937129377e-06	2.877742872442468e-06	3.071035507673514e-06
AP1S2	0.00011732096027117223	0.0014239158481359482	0.00015196128515526652	0.000144693796755746	0.00109609414357692	0.0002015704521909356	0.0005716136656701565	0.00018038753478322178	0.0009453100501559675	9.812063217395917e-05	9.603459329809994e-05	0.0001421337656211108	7.872869173297659e-05	6.842146103736013e-05	0.000114201866381336	2.1717321942560375e-05	0.0005537124234251678	0.0005041414406150579	0.00011523605644470081	0.0002913095522671938	6.141426274552941e-05	0.00047488175914622843	0.0001824667997425422	0.00045687155216000974	2.270557888550684e-05	0.00018071607337333262	0.00032043535611592233	0.0001294793764827773	0.00012011506623821333	9.262301318813115e-05	0.00045250359107740223	0.0002919808612205088	0.00010067136463476345
AP2M1	0.0006438095006160438	0.0004689289489760995	0.000790974183473736	0.0009812554344534874	0.0007916552131064236	0.0008551653590984643	0.0011344460071995854	0.0005069194012321532	0.0007346269558183849	0.0003474751429166645	0.0006808422622270882	0.0006011025398038328	0.000773268286138773	0.0009617459727451205	0.0007968602585606277	0.00022694290964864194	0.0006522339535877109	0.0009999690810218453	0.0007559523801319301	0.0006270408048294485	0.0004038209735881537	0.0008064534049481153	0.0006173222209326923	0.00040028608054853976	0.0011475497158244252	0.000646218890324235	0.0008352974546141922	0.0017275342252105474	0.0005152253434062004	0.0003048911748919636	0.0005907931481488049	0.0006256876513361931	0.0002975557872559875
AP2S1	0.000494058767799288	0.000986122409813106	0.0005077713285572827	0.0007593386108055711	0.000976904178969562	0.0015531113604083657	0.00022463055211119354	0.00033610599348321557	0.0014163102023303509	0.00029468495631590486	0.0003009604988619685	0.0003061872848775238	0.0003276020288467407	0.0011355577735230327	0.000805443327408284	0.00020282817422412336	0.000250892189797014	0.0008917139493860304	0.0003808045294135809	0.00097474834183231	0.00017136555106844753	0.0007645353325642645	0.0005204232293181121	0.0002665895444806665	0.0014150191564112902	0.000709722051396966	0.0006515787681564689	0.0006219551432877779	0.0001878514449344948	0.0002632166724652052	0.00037689003511331975	0.00046660646330565214	0.00023482527467422187
APBB2	4.6523309720214456e-05	4.647785772249335e-06	0.00013759972353000194	0.00024174604914151132	6.163059879327193e-06	1.760416489560157e-05	1.1437405191827565e-06	0.00019760224677156657	1.029989834933076e-05	4.078062374901492e-06	0.0009948672959581017	1.9751467334572226e-05	0.00045026905718259513	2.9979075407027267e-05	4.352608084445819e-05	0.00203976733610034	0.0005579579155892134	7.711581702096737e-07	3.708499571075663e-05	0.00021218786423560232	0.0001937645865837112	0.00018563636695034802	7.945045013002527e-07	1.9616047211457044e-05	9.789157775230706e-05	0.00018524609913583845	6.127764891061815e-07	6.174979353090748e-05	1.3758432032773271e-05	1.7844348576545599e-06	8.830409115034854e-07	0.0008045939612202346	2.7384863642510027e-05
APLNR	1.032424506774987e-06	4.877277888226672e-07	6.206471425684867e-07	3.1307129120250465e-06	2.4598023173894035e-06	5.56035388399323e-07	1.8880153618283657e-07	5.587465693679405e-06	5.270609904073353e-07	4.984966039955907e-07	4.161875040153973e-06	2.231147391285049e-06	0.00010087616828968748	7.077464658777899e-08	1.9108242668153252e-06	1.9915749049914666e-08	0.0011300923069939017	2.1225902457899792e-07	1.0456404197611846e-05	1.046400848281337e-05	1.450897912036453e-06	0.0007837985176593065	3.5637091855278413e-07	2.2038720715045201e-07	2.012428268471922e-08	4.9604404921410605e-06	1.098449118330791e-07	1.3541907719627488e-06	2.6673473257687874e-05	1.4251463653636165e-06	1.8489535591470485e-07	0.003343289252370596	2.5484628167760093e-06
APLP2	0.00022159141371957958	7.73643987486139e-05	0.0004729781940113753	0.00026940761017613113	0.0004813128034584224	8.910979522624984e-05	3.789964102907106e-05	0.0005463056731969118	0.0012638235930353403	5.1899107347708195e-05	0.0003631522413343191	0.00019264669390395284	0.00027691913419403136	9.457529813516885e-05	6.981386832194403e-05	0.0009782075649127364	0.0006362527492456138	0.00028465178911574185	6.316477083601058e-05	0.00010799167648656294	0.0005381187656894326	0.00047376941074617207	0.00010992430907208472	0.0001664313458604738	0.0005945180309936404	9.119710011873394e-05	0.00010886924428632483	0.0008718553581275046	0.00017060372920241207	0.00011275860015302896	0.0001201141785713844	0.0013982963282614946	0.00011837935744551942
APOA1BP	0.0007050902349874377	0.00033566317870281637	0.0004406415100675076	0.00027325135306455195	0.0002164415636798367	0.0004942969535477459	0.00023006445553619415	0.0001674677332630381	0.0002128293999703601	0.0009842438157647848	0.00012215963215567172	0.00034643293474800885	0.0002925100561697036	0.001121987123042345	0.002669194946065545	0.0008667926886118948	9.892479283735156e-05	0.000576741702388972	0.0005288125248625875	0.0001274218229809776	0.000267946656094864	0.00019844881899189204	0.0003838523116428405	0.00027481396682560444	0.003106652991846204	0.0006354415672831237	0.0006381109706126153	0.0001747733331285417	0.0004538983339443803	0.0006269095465540886	0.00038824276998639107	8.463897393085063e-05	0.00043891859240829945
APOBEC3A	4.2582763626342057e-07	9.829607705569288e-08	9.158085845228925e-08	3.61567877860125e-08	4.335664129939687e-07	3.16548565137964e-08	4.675078457694326e-08	6.011383675286197e-07	0.0007978662615641952	1.27540275229876e-07	1.9868178213755527e-08	5.283811788103776e-07	3.915745949711891e-08	1.2761830703311716e-08	7.835282644919062e-08	3.463598297059889e-09	6.120822604316345e-08	4.234064832076001e-08	3.6223780170985265e-06	1.8458779322827468e-06	1.0545688411411902e-07	1.1183414017068571e-07	4.843073853066926e-08	3.667448567057363e-08	5.686787929448656e-09	1.7991166032516048e-06	3.45093624787296e-08	1.9301495512991096e-07	2.091095439027413e-06	6.211049026205728e-07	9.766216280127082e-09	2.8884953096053323e-08	1.0709330808822415e-06
