Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23
SPHK1	1.5281249943654984e-05	5.898521067138063e-06	2.66121332970215e-05	4.231239472574089e-06	5.986000905977562e-05	0.00027237797621637583	3.4781605791067705e-05	1.9846545455948217e-06	8.344602247234434e-05	8.384135435335338e-05	5.993265949655324e-05	3.7571488064713776e-05	1.6777837572590215e-06	0.00018010959320235997	0.0005725020309910178	0.0003271283640060574	6.708227374474518e-06	9.170551493298262e-05	1.8918928617495112e-05	6.66090490994975e-05	0.0011876689968630672	0.0006719511584378779	4.89030435346649e-06
SPI1	9.525047789793462e-05	0.00014979791012592614	1.441051881556632e-05	0.000738558592274785	1.5146175655900151e-06	1.378179035782523e-06	2.3371162569674198e-06	5.725735263695242e-06	3.643117815954611e-05	0.0005374831380322576	2.1683437807951123e-05	6.857365951873362e-05	5.619382932309236e-07	5.225230097494205e-07	1.0278291483700741e-05	0.002660005120560527	3.3361270652676467e-06	1.265687956220063e-06	1.7361237041768618e-05	2.811526655932539e-06	4.849091965297703e-06	1.1285565051366575e-06	1.1900660865649115e-05
SPIB	6.768619186914293e-06	2.7214628062210977e-07	7.077483132889029e-07	0.0012907660566270351	1.6468250407797314e-07	8.436192189265057e-08	2.858730340449256e-06	7.603572953485127e-07	9.212269105773885e-06	0.00027585585485212505	1.9856788640026934e-06	7.598715455969796e-06	8.635916515231656e-08	6.593569423785084e-08	2.2290014385362156e-05	1.0848213605640922e-05	4.72448476784848e-07	9.743917672722091e-08	5.41765302841668e-07	3.965950327255996e-06	3.547234683765055e-08	3.0420471830439055e-07	1.425589033487995e-07
SPINT1	1.3470907106238883e-05	2.119499731634278e-05	1.4205666957423091e-05	0.00017767662939149886	1.0605610441416502e-05	6.937881153135095e-06	0.0012244528625160456	4.927395275444724e-05	0.0009842267027124763	9.763363050296903e-05	1.6843670891830698e-05	8.970208000391722e-06	7.253805961227044e-05	2.161312522730441e-06	0.00012739922385662794	0.00023063166008796543	2.8791184377041645e-05	4.664775588025805e-06	1.9708519175765105e-05	1.1821793123090174e-05	1.027985581458779e-05	4.867657025897643e-06	0.0001041828072629869
SPINT2	8.587660704506561e-05	0.0002907506423071027	1.2836312635045033e-05	0.00025859836023300886	1.0311671758245211e-05	1.0266996468999423e-05	0.001909096958115697	6.220849172677845e-05	0.001724094501696527	0.0004104310355614871	3.6815781641053036e-05	0.00020279247837606817	0.0002279125474160537	3.43863439411507e-06	0.00020197208505123854	0.00030363883706741035	5.0080823712050915e-05	5.506428351509385e-06	6.619872874580324e-05	2.3367787434835918e-05	6.847184522484895e-06	9.492341632721946e-06	4.212460044072941e-05
SPNS1	0.00016303210577461869	0.0001264562306459993	0.000347009307006374	0.00023865551338531077	0.00017212412785738707	0.0003084727795794606	0.00022963335504755378	0.0004521567898336798	0.00018208552501164377	0.0006520712049677968	0.0005160027649253607	0.00034086982486769557	0.0005096157547086477	0.00025220258976332843	0.00021004435257054865	0.00036756356712430716	0.0005328821716830134	0.00024098869471345097	0.0006620069616474211	8.903536945581436e-05	0.00027776460046879947	0.00024139964079950005	0.00043554010335355997
SPNS2	4.2039118852699175e-05	4.132887170271715e-06	4.576105311571155e-06	4.2713233483482327e-07	0.00010954131721518934	3.698308137245476e-05	4.650892151403241e-05	5.56003351448453e-06	1.8631615603226237e-05	8.657499961373105e-07	9.40007703320589e-06	3.1327894248533994e-05	1.0764740636659553e-06	0.0010148797882720828	1.0576127351669129e-05	5.0668299991230015e-06	7.047732992759848e-07	8.123237421386875e-06	1.8558440615379368e-06	1.182884443551302e-05	1.827132336984505e-06	0.0005595271359197795	9.998231007557479e-07
SPOCK1	5.5085802159737796e-06	1.57198905981204e-06	6.666809326816292e-07	2.899146238632966e-07	2.21853110815573e-06	6.669281719950959e-05	1.3645997114508646e-06	4.474568129353429e-07	5.773771590611432e-06	1.2970870102435583e-06	1.5745639757369645e-05	2.2758455088478513e-05	4.282822771983774e-07	4.458782143501594e-07	2.4771947209956124e-05	5.654848791891709e-06	5.128837301526801e-07	0.0002646049251779914	1.618296664673835e-05	3.717385368418036e-07	0.0016628169687464833	1.3312624105310533e-05	4.510653184297553e-07
SPON1	7.967707460920792e-06	1.4742636267328635e-06	2.159622226827196e-06	8.64314358750562e-07	7.544441814388847e-06	4.5589251385536045e-05	9.79874812401249e-07	9.702774150355253e-06	2.1756929982075235e-06	1.1338192962284666e-06	5.925465302425437e-05	3.5076318454230204e-05	7.397496665362269e-05	3.5062694792031834e-07	1.4106836943028611e-06	5.364001367524907e-07	2.068750291073229e-06	0.0007673415821045637	2.584717776699108e-06	4.305596235099074e-07	0.0014646229101344943	4.091817118023755e-06	1.6148723034348222e-06
SPON2	0.0001597231748746708	1.1201975212316029e-05	3.7559031625278294e-05	1.2666532711591572e-05	9.920980119204614e-06	0.0008076641825027764	2.7678472179104574e-05	5.7261644542450085e-05	0.00011290123802609742	1.9416936993366107e-05	0.00035596187808550894	9.083763870876282e-05	5.8173798606731e-05	7.75223895743693e-07	0.0001009281404549256	6.304852377070347e-06	0.00026533889467827976	0.0016008163802325726	0.0016437326557934284	2.2387621356756426e-05	0.0010211681947112083	5.76579350308748e-06	5.234572381596081e-05
SPP1	2.1543341972574126e-06	1.7683174746707664e-06	3.7855488699278794e-06	1.1094258525190526e-06	9.840850907494314e-07	5.297211487231834e-07	4.6758231064814026e-08	2.8188078431412578e-06	3.209217538824305e-06	4.678908680944005e-06	1.9872829852829454e-06	5.481697371578775e-06	6.592403565264249e-07	1.2768773558491375e-05	7.768746854708297e-07	0.000866033136844635	1.6227229480136884e-06	3.4271215554326773e-07	2.182407342843362e-06	1.676157808105927e-06	2.3286411305889487e-06	3.39412235916825e-06	1.9108658761979314e-06
SPRED1	1.0229350664303638e-05	1.7710495967548923e-06	4.581979283102555e-06	5.107493052491918e-06	0.00012363762652967125	0.0007221208652481437	4.115542833460495e-05	1.429468011338031e-05	2.883698107325472e-05	0.0005489615141414106	6.741925608366728e-05	0.00023735272407066077	9.266900633519981e-06	0.0004905717214569449	4.050684947287664e-05	0.0009509465890005231	8.920191248762421e-06	0.00036334124160930514	1.2649212294491008e-05	9.058694558916613e-06	0.00042888071038760245	6.653591117355973e-05	6.007716820022324e-06
SPRY1	5.385091571952216e-05	3.810178441199241e-06	0.000317686062771827	7.64918077038601e-05	0.0001395932922605425	0.0005316402530297637	2.523018338251859e-05	3.6199588066665456e-05	4.149590040469775e-06	4.522763629211113e-05	0.0009321740944869816	6.539185415022075e-05	5.454082565847784e-05	0.0009086609934456646	7.221861324069323e-06	1.8567678807812626e-06	7.126846321625635e-05	0.0024820170365273952	0.0002734337467700243	1.1993787666142453e-05	0.00023351199342869222	0.00048592075472697616	7.813703996362165e-05
SPRY4	1.0802200449688826e-05	4.172430635662749e-06	6.225483275557053e-07	2.8536695140246593e-07	5.3851537813898176e-05	0.0010105350520461798	3.179708755851607e-06	2.9271470225467056e-07	2.349984697502805e-06	5.679261221303022e-07	4.385796273709275e-05	1.3249012226879131e-05	9.03958081721612e-08	0.001463702181354165	2.010391472140327e-05	2.3216114186652703e-07	1.8447995842052478e-07	0.0002736432943493128	2.320072326256195e-06	4.5962210606376175e-06	8.869369048625231e-05	5.01049253216479e-05	4.897734129372111e-07
SPTBN1	0.00024172622943297029	7.586085848743096e-05	6.293187470873818e-05	0.00018069088400807232	0.0004741333541460335	0.0008711794507689774	0.00039008501335047185	0.0002138277777703479	8.869208249961957e-05	9.947112266672775e-05	0.00035637838300317526	0.00019028909446205944	0.0003056706627830863	0.002238327171653509	7.226628804346547e-05	9.330978173238691e-06	0.0001610613107914105	0.000943202874623239	0.0004837282467633486	0.0002608408685773611	0.00024477156694047153	0.00103029515594244	0.0001441368367522955
SPTSSA	0.0002172470121877268	0.00036261012428440154	0.00023491651518270373	0.00017023143300320953	0.0004974921466782689	0.00028216931968927383	0.00044817067100666463	0.00011083863500971347	0.0012749257730320096	0.00022459920728579164	0.0001519052020739764	0.00021554074191953987	0.00010146861313842237	0.00027325033443048596	0.0007473735604435205	0.00023544311989098787	0.00015593692660331726	0.0003005421021953225	0.0002785071264952421	0.00030357736977748573	0.00022819568403065205	0.0004750186635646969	0.00019511059508658946
SQRDL	0.00028676720103248954	0.0001546567218611017	0.0005598949501290917	0.00015890503709670156	5.9326444898033515e-05	9.360949479741976e-05	0.0002442478435114026	0.0006618357147090137	0.00011364603415131569	0.00014044236741028726	5.102991053718142e-05	0.00018390401965007186	0.00024618368479423225	5.3347575885709375e-05	4.462801734916866e-05	0.0004571323224809021	0.0004752997192554176	9.050199150806293e-05	0.0002400679950369522	0.00012550402607303113	9.485447662882507e-05	7.28447557776235e-05	0.00036943433224223554
SQSTM1	0.00036588095827028155	0.001053084502927959	0.0005119089037179947	0.0005183278699405491	0.0005525738815777004	0.00035722245229408145	0.0006734627531841397	0.0006053335964679718	0.0009042720776051283	0.0007926791440695524	0.0006562544731423259	0.0004274836683180183	0.0005956887034699321	0.00030564842745661736	0.0005574378883466125	0.0006601984496228397	0.0007416462176479399	0.0010876950109377503	0.0006893271347507834	0.00010309502977179363	0.0004033407021779567	0.0006377326790243387	0.0012890867656096816
SREBF1	4.130212983000092e-05	3.0188728487701155e-05	0.00016615082859061658	9.0786226792261e-05	1.8601225747261196e-05	0.00016988831339403987	0.0010187997249886394	0.0001895762252388522	0.00040291890036314726	0.00013881224731449038	5.962336581433192e-05	5.1113805966451764e-05	0.0002779813657980412	0.0001050660212058574	2.091773239953909e-05	0.00021035404643043876	0.00022754188103135675	0.00023012880410533398	0.00010086062684422359	8.914631325751543e-05	0.00017762706556823105	1.5564359273412265e-05	0.00015633853035978973
SRGAP3	0.00025056226877495646	3.1541447242489085e-05	0.0016758455894887447	2.7572561521083117e-05	2.369181311223656e-05	1.2542305739771109e-05	0.000230551726417616	0.00026377843460068107	2.723440593399573e-05	0.000155899761011824	9.315604984294623e-05	0.0002737476897891611	1.988321491808165e-05	1.4635674006058252e-07	2.471949665050488e-05	9.600719931768253e-05	0.00011239161540288478	7.002572965575382e-05	0.0014680573949590325	0.00011944433936150745	3.4066779335262254e-05	1.4566177014785353e-05	0.00035325330100022256
SRI	0.0004215672379359603	0.00014917930820956826	0.0010506217367947102	0.00031163563835434616	0.0004149243759457022	0.00028794119134545326	0.001241773134097457	0.0006850173813290894	0.001936556538566947	0.0005604830803349614	0.0012778736418113112	0.0004008951364085078	0.0006291884346865118	0.00028887743246741593	0.0005568587803281844	0.00024472561199218035	0.0007521311636082828	0.00046939123421907425	0.0004932537558488548	0.00038550831959582865	0.0002126713516190648	0.000807659060228616	0.0005749104311689734
SRP9	0.0006336531369015574	0.00038707879139110446	0.0009388584876433015	0.0005958987749181688	0.000597451173234731	0.0002620018203742802	0.0012106960639357567	0.0010207922896370292	0.0031401696614921093	0.00035709436633624136	0.00048472589696757495	0.0005107634351588786	0.0009369008475914598	0.00029643543530255556	0.0018415820086374879	0.00026558616082184017	0.0009425983880646527	0.00042635994032025337	0.0005592764355242252	0.00115322251804173	0.00028513307916000485	0.0007790845120325685	0.0009679243084974587
SRPX	2.0861432858509943e-05	8.652226597405388e-07	2.8694717002508696e-07	2.0201634924887912e-06	0.0002664811327122152	0.00012251638690941036	3.374231710040476e-06	6.082624963710259e-07	8.439149496553e-06	8.166482075466774e-06	1.5206993339234032e-05	2.1011346689192578e-05	1.0214996564172907e-06	4.0760023694019765e-06	5.120727655594237e-05	3.914905164492666e-07	4.7138601644292066e-07	0.002911841496825218	1.7448755897930823e-06	2.833293365256395e-06	0.00025591408484615386	6.0719721659552306e-05	7.640562671440421e-07
SRPX2	9.716412023408338e-06	1.407357103744289e-06	5.543882934944122e-07	8.541988449906057e-07	1.792282660062483e-06	0.00042196124559268355	6.789421604480594e-06	6.492068678198848e-07	1.0084001587529201e-05	7.392210363832419e-07	1.7253005353268236e-05	1.4402880879060831e-05	2.7047070716434973e-07	7.800137609592639e-06	1.874529857559537e-06	2.3858603981352644e-06	2.871232425150083e-07	0.00039546654443256557	2.2841222744318657e-06	4.86196029214625e-07	0.0011833786265924573	0.00011530411575222388	9.780827667782432e-07
SRSF2	0.0005377334891818464	0.0005740090855397284	0.0008798856870271266	0.0007192210177890956	0.0003960279282182455	0.0003037964052055031	0.0008650063537061214	0.0012210444547235966	0.0004007935640402138	0.00026439508656039834	0.0007913257577456534	0.0005960934795439243	0.0009384018485434353	0.00030107214115560055	0.0005936863017268479	0.0003473374235909432	0.0013234219513833523	0.0003540428006090224	0.0010235090740025043	0.0012650392018258572	0.00028023868799209595	0.00045045893057249486	0.0008621140150353312
SRSF3	0.0006200275965966284	0.00029725191416218877	0.0010389676317572594	0.0006424488965421915	0.000596300233155489	0.0003153367433696985	0.0008576310356147587	0.000930022681131959	0.0008351955329999328	0.00031028329976834357	0.0006103455671109259	0.00020999257685616612	0.000979433418251574	0.000327905552694574	0.001034832326695323	0.0004307019407860935	0.001096290652640164	0.00043354867375455797	0.0007288411725312471	0.0015221195062622428	0.0002904260763898492	0.0006336964434012771	0.0009714234038256109
SRSF5	0.0011287041706964374	0.0002997003903146833	0.0007325867773033679	0.0009652727167122066	0.0005609706859104335	0.0004048065165989101	0.0010480801574885845	0.0017760633490979671	0.00023324151698034257	0.0005766408867202699	0.0013996876077726483	0.0005126924370415509	0.0016446142690256238	0.00042800692608579993	0.00012309917656239122	0.00027403730200603604	0.0010365390917286277	0.0006092927069403231	0.0013826728099957108	0.00026382895885035396	0.0002479708637110889	0.0002782541560009122	0.0007848303066566586
SRSF7	0.0007739717257209122	0.00019134867761749774	0.0008001387468539178	0.0008719029719941318	0.0004140329547226429	0.00029796402668580413	0.0006845681928098202	0.0012621134519577026	0.0003954255662392825	0.0002242799528175965	0.0007409118697978556	0.0004514899628702551	0.0014128413749858737	0.00029214040841907263	0.00035573533386923373	0.0002774323511403054	0.0014941990375518799	0.000475903827464208	0.0005604738253168762	0.0007066893740557134	0.00017163586744572967	0.0003286522114649415	0.0009537902078591287
SSC5D	6.9229345172061585e-06	1.928035544551676e-06	1.7680079054116504e-06	7.587722848256817e-06	5.518842499441234e-06	0.0001186766239698045	1.4258794180932455e-05	9.451145501770952e-07	9.409199606125185e-07	5.882331606699154e-06	0.005351431202143431	5.0015678425552323e-05	1.5547196881016134e-06	1.0571731081654434e-06	1.8030165165328071e-06	2.8915337679791264e-05	9.253856205759803e-07	0.0008623169269412756	2.965341536764754e-06	1.253476511919871e-06	0.0010522141819819808	7.1098547778092325e-06	8.827452688819903e-07
SSFA2	9.857567783910781e-05	8.420985250268131e-05	7.483486115233973e-05	5.571544170379639e-05	0.00020090547332074493	0.0002525864983908832	0.0009241256047971547	0.0001123370457207784	0.00034530763514339924	0.00016431303811259568	0.00036246105446480215	0.00013197648513596505	7.602656842209399e-05	0.0008596903062425554	0.00016799707373138517	0.00021183869102969766	0.00012850518396589905	0.0001621963456273079	7.98781038611196e-05	9.303548722527921e-05	0.00012689964205492288	0.0005145530449226499	5.9456462622620165e-05
SSH2	0.0002839671215042472	0.00010025973460869864	0.0002483792486600578	0.0007577949436381459	9.348911407869309e-05	0.00010705287422752008	0.0001532824826426804	0.0009082544129341841	0.00013219876564107835	0.00013596826465800405	0.00040470456588082016	0.0005364014650695026	0.0006760557880625129	0.00017929180467035621	0.00016024219803512096	0.00018026660836767405	0.0006348520400933921	8.897007501218468e-05	0.0005637403228320181	0.00028944050427526236	6.0991667851340026e-05	8.803763921605423e-05	0.0002816135238390416
SSPN	2.513134131731931e-05	0.0002832658647093922	1.0141816346731503e-06	0.00037156380130909383	0.0004664979060180485	0.00032138367532752454	5.5198444897541776e-05	1.9216463442717213e-06	9.2022737590014e-06	9.451555342820939e-06	0.00012148835958214477	0.00011820844520116225	4.090032234671526e-06	9.258037607651204e-06	6.719737575622275e-05	5.596515256911516e-05	2.5019101030920865e-06	0.0017987298779189587	3.8329046219587326e-05	9.195432539854664e-06	0.0010096820769831538	6.440923607442528e-05	1.1341005119902547e-05
