Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15
SIDT1	4.872412091572187e-07	6.274091788327496e-07	0.00026971756597049534	1.2069644981238525e-05	0.000696981034707278	1.3744513125857338e-05	0.0003013497334904969	1.5951174646033905e-05	0.0003934896958526224	4.523342340689851e-06	0.0006952668773010373	5.547113323700614e-05	0.0004430397821124643	6.738168394804234e-06	6.429223867598921e-05
SIGIRR	0.00017872487660497427	0.0001967209973372519	0.0007173565099947155	0.00027616354054771364	0.0016841968754306436	0.00025304840528406203	9.012849477585405e-05	0.0001685685128904879	0.001490329043008387	5.160119690117426e-05	0.0002977319236379117	0.0002960031561087817	0.0006276811473071575	0.00045305307139642537	0.00017243508773390204
SIGLEC1	1.0929121430081068e-07	2.108599346684059e-06	1.734045440571208e-07	1.736420784936854e-07	1.027047602519815e-07	5.8240811284804295e-08	4.994213895770372e-07	0.001440374762751162	5.894964871799857e-08	5.310744768394215e-07	3.612726970914082e-07	3.1161835067905486e-05	1.2345682876002684e-07	1.8851714855827595e-07	3.3815612709986453e-07
SIGLEC10	1.4773257817068952e-07	4.663737627197406e-07	8.049535722420842e-07	3.5846863966071396e-07	1.2519845995484502e-06	3.267433612563764e-07	0.00012837596295867115	0.0008514979272149503	9.504091735834663e-07	3.366902092238888e-06	0.0011304275831207633	0.000880506937392056	9.172982373684135e-08	7.792459086886083e-07	4.711828296422027e-07
SIGLEC6	8.230298220723853e-08	1.583981656949618e-07	4.080733617684018e-07	2.8229297299731115e-07	3.0966256758802047e-07	5.425710725148747e-08	0.010035228915512562	1.4112866608684271e-07	1.0587896781544259e-07	0.00019145045371260494	0.00012826437887270004	1.8021079085883684e-05	8.489126734900765e-09	7.813170554982207e-08	2.8621082037716405e-07
SIGLEC8	7.788314348999847e-08	7.98262306034303e-07	4.160023365784582e-07	1.455838116726227e-07	6.460802524088649e-07	4.4174456093060144e-08	4.1000188844009244e-07	0.00046225509140640497	1.217535867681363e-07	0.0005852444446645677	5.164399681234499e-07	0.00022673478815704584	1.2108893443496527e-08	1.0856807364234555e-07	2.3426134987403202e-07
SIGLEC9	5.024476763537677e-07	3.0167648219503462e-06	7.679636269131151e-07	1.3165063137421384e-06	1.089439479073917e-06	6.997650814355438e-08	0.00013143857358954847	0.0016604705015197396	3.1808756375539815e-06	4.2445861936357687e-07	7.120629561541136e-07	0.0002889993484131992	1.2351655698239483e-08	4.384591534289939e-07	1.201364966618712e-06
SIL1	0.0003737275837920606	0.00035288953222334385	0.00018836789240594953	7.761065353406593e-05	0.00024075598048511893	0.0002998481213580817	0.00034121627686545253	0.0004160621901974082	0.00014500982069876045	0.0001609924656804651	6.959663733141497e-05	0.000251791556365788	0.0005985880270600319	0.00020595303794834763	0.0017090345500037074
SIRPA	5.547436376218684e-05	0.00025316752726212144	8.619471714155225e-07	1.1437683497206308e-05	8.929384307521104e-07	7.389701931970194e-05	3.0480197892757133e-05	0.0015120668103918433	1.1510161357364268e-06	8.455683564534411e-05	4.645435546990484e-05	0.0004005875962320715	9.13201438379474e-06	0.0002760130737442523	1.673203587415628e-05
SIVA1	0.000288509763777256	0.0005058002425357699	0.001004752703011036	0.0011155715910717845	0.0007801817264407873	0.0010597975924611092	0.0007552092429250479	0.0004800058959517628	0.0009447216871194541	0.001475146389566362	0.0004722701560240239	0.00025392413954250515	0.0006470403750427067	0.0003172059659846127	0.0004739006981253624
SKA1	8.234832904463474e-08	6.680738096065397e-08	8.717830723981024e-07	2.08945692747875e-07	1.1695318136162314e-07	8.12040994446761e-08	6.911533887432597e-07	9.957768270396627e-06	2.281666979797592e-07	0.0015689852880313993	1.178538923340966e-06	2.471330731168564e-07	7.49941353461736e-09	1.5962351653797668e-06	5.73933107261837e-07
SKA2	0.0002519834670238197	0.00025871300022117794	0.0008821628289297223	0.0003313685883767903	0.00037623202661052346	0.00016931441496126354	7.471544813597575e-05	0.0001299745636060834	0.0003572609566617757	0.0012613170547410846	0.00018947175703942776	9.04123589862138e-05	0.00013669570034835488	0.00013562075037043542	0.00023820693604648113
SKA3	1.7234546589861566e-07	5.732857744078501e-08	3.0465378131339094e-07	2.75178223319017e-07	1.957466650992501e-07	1.241363065673795e-07	4.0932258116299636e-07	3.976178049924783e-06	5.248591961048987e-08	0.0018432213691994548	1.469251600383359e-07	3.7398214658423967e-07	1.2858118125791407e-08	1.25920834648241e-07	2.9631898996740347e-06
SKAP2	0.0002894661738537252	0.000325323868310079	0.0001832845009630546	0.00034693695488385856	0.0004381498147267848	2.4926097466959618e-05	0.0007028341642580926	0.0007237335084937513	0.0001004181249300018	5.373585008783266e-05	0.0007530165603384376	0.00034541927743703127	1.9376004274818115e-05	0.0003527546359691769	8.390750008402392e-05
SKIL	0.00021218659821897745	0.0004670020134653896	0.00021331805328372866	4.06005528930109e-05	0.00044306847848929465	6.243897951208055e-05	0.0001442326611140743	0.0003220245416741818	0.0003717729414347559	0.00011214354890398681	0.0006784957367926836	0.0004354868724476546	0.0005549057386815548	0.0003767949528992176	0.00012160698679508641
SLAMF7	4.64108325104462e-07	1.131876842919155e-06	0.00012366074952296913	2.0887002847302938e-06	0.0015914806863293052	1.0188771284447284e-06	0.0006970604881644249	0.0002963773731607944	0.00010555304470472038	1.3387086710281437e-06	5.9994450566591695e-05	0.00012733263429254293	5.3140936984164e-08	6.243714096854092e-07	0.0026181936264038086
SLAMF8	3.618846312747337e-05	7.700439164182171e-05	5.5193770094774663e-05	5.30563147549401e-06	0.00022350427752826363	9.917116585711483e-07	1.8158385728384019e-06	0.0010771887609735131	5.22856998941279e-06	3.923792519344715e-06	2.0116972336836625e-06	0.00022495297889690846	2.501577398561494e-07	5.650469574902672e-06	8.403844731219579e-07
SLBP	9.899944416247308e-05	0.00012366096780169755	0.0007860265322960913	0.0002889388124458492	0.0005264519131742418	0.00046251079766079783	0.00014603201998397708	0.00022827205248177052	0.0005521395360119641	0.0008258068119175732	0.00037104019429534674	0.00014345407544169575	0.00014689569070469588	0.00012111305841244757	0.00017951369227375835
SLC11A1	3.1108734219742473e-06	3.1241861506714486e-06	4.578116204356775e-06	7.570843536086613e-06	6.710677098453743e-06	8.336835890077055e-06	3.30719302610305e-07	0.001552429050207138	1.3217531886766665e-05	3.5323801057529636e-06	3.5063812902080826e-06	0.00032292900141328573	2.450004467391409e-05	2.0670054823312967e-07	1.234058345289668e-06
SLC11A2	0.0002065603039227426	0.0002131856163032353	0.00020569856860674918	5.135837272973731e-05	0.0002447657170705497	1.4471838767349254e-05	0.00023445446277037263	0.0003981207846663892	0.0001707362971501425	0.00016558663628529757	7.66749944887124e-05	0.0005590160144492984	0.000251351943006739	9.807782043935731e-05	0.00014714931603521109
SLC15A3	0.00012106614303775132	0.00028435245621949434	8.675714866512862e-07	4.160984190093586e-06	7.689493486395804e-07	1.6224770433836966e-06	0.0002556614053901285	0.0013079295167699456	7.247201097015932e-07	3.7865713238716125e-05	0.0001481181097915396	0.00040187558624893427	8.715453986951616e-06	0.00015527583309449255	5.1809594879159704e-05
SLC16A3	3.728396404767409e-05	0.00039596817805431783	0.0004167654551565647	2.3633709133719094e-05	0.00040192060987465084	9.487718489253893e-05	0.00016365936608053744	0.0013294437667354941	0.00010706077591748908	9.749778109835461e-05	0.00011570772767299786	0.00017624045722186565	4.79048640045221e-06	0.00015810070908628404	0.00016699041589163244
SLC16A7	0.00014543267025146633	5.4813845054013655e-05	0.00017473642947152257	8.25883325887844e-05	0.0006636589532718062	3.254090415794053e-06	2.5429000743315555e-05	3.3968419302254915e-05	0.00046128008398227394	2.921361328844796e-06	0.0001931729057105258	7.041401113383472e-05	4.55921906450385e-07	7.403818744933233e-05	4.642737258109264e-05
SLC17A9	0.00010901634959736839	0.0002834161277860403	5.714645158150233e-05	1.3823062545270659e-05	0.00017086749721784145	2.63459423877066e-05	6.848818884463981e-05	0.00022501933563034981	1.5427369362441823e-05	4.1777544538490474e-05	0.0005112509825266898	0.0001617212692508474	4.861315574089531e-06	1.15537686724565e-05	0.002315829275175929
SLC18A2	8.586820854361576e-08	3.225323723654583e-07	2.3668694666412193e-06	2.646532038852456e-06	3.5568727980717085e-06	4.333271135692485e-05	0.008990378119051456	1.0358343160987715e-06	6.807588306401158e-06	0.0037471982650458813	1.2935890936205396e-06	0.00028482000925578177	2.2790369257563725e-05	2.605783322451316e-07	3.344845538322261e-07
SLC19A2	2.4243336156359874e-05	6.580051558557898e-05	2.1572284822468646e-05	1.0140277481696103e-05	0.00013892145943827927	2.753665830823593e-05	1.755499397404492e-06	2.385503103141673e-05	7.525947876274586e-05	3.075242057093419e-05	4.4454460294218734e-05	9.373656212119386e-05	0.0013348775682970881	2.178080649173353e-05	2.7167297957930714e-05
SLC1A3	0.0002511698694434017	0.0003640611539594829	2.932358711404959e-07	7.564161137452174e-07	1.545694061633185e-07	5.246637897471373e-07	4.913250108984357e-07	0.0008084815344773233	1.9243891813403025e-07	3.5422785913397092e-06	7.985913157426694e-07	2.9246210033306852e-05	3.855413979181321e-06	1.5392313343909336e-06	2.5524523152853362e-06
SLC1A4	0.000277116138022393	0.0001475782337365672	0.000363297265721485	3.8291109376586974e-05	0.00026208715280517936	1.9801160306087695e-05	0.00019655311189126223	0.0002103248843923211	6.860074790893123e-05	0.00016906500968616456	0.0001332462124992162	7.990431186044589e-05	0.00011641355376923457	0.00013770541409030557	0.0015350411413237453
SLC24A3	0.00014770703273825347	0.0003348733007442206	2.9537000045820605e-07	4.129920853301883e-05	1.6231997790328023e-07	2.455134790579905e-06	0.0001875341113191098	1.9696800279689342e-07	5.624642440693606e-08	0.0006780207622796297	1.6331509300471225e-07	0.00010970441508106887	0.00010544293036218733	8.118888672470348e-08	6.074138809708529e-07
SLC25A19	3.02440512314206e-05	4.3160878703929484e-05	0.00023819862690288574	0.00011288975656498224	0.00010166129504796118	0.0002814792387653142	0.0003331158368382603	0.0007857148302718997	0.00013133211177773774	0.00018633509171195328	0.0002772970765363425	0.0002669708337634802	6.959307211218402e-05	6.239787035156041e-05	0.0002521504939068109
SLC25A5	0.0002413267648080364	0.00011391897714929655	0.0007322966703213751	0.000764329161029309	0.0006226219120435417	0.0013632442569360137	0.0006615812890231609	0.0006454634713009	0.0007503308588638902	0.0014794906601309776	0.0005973241641186178	0.0006029021460562944	0.0004070326976943761	0.00023120305559132248	0.00043845167965628207
SLC25A6	0.0005403619143180549	0.0006785211153328419	0.0009669577120803297	0.0019296425161883235	0.0009369787876494229	0.0027152961120009422	0.0012362753041088581	0.0005755397723987699	0.001964460825547576	0.000504224153701216	0.0017185910837724805	0.0015367233427241445	0.0005672084516845644	0.0004093102761544287	0.0011547773610800505
SLC29A1	0.0006124037317931652	0.00011147699842695147	4.916480611427687e-05	0.000512840342707932	1.7477726942161098e-05	0.00029260103474371135	0.0006497287540696561	0.000339540361892432	1.623446587473154e-05	0.00022451081895269454	1.5952775356709026e-05	3.986802039435133e-05	0.0009162920759990811	0.0009395327069796622	0.00017703975026961416
SLC2A6	0.00010141787061002105	4.7721350711071864e-05	5.2389848860912025e-05	1.662964677962009e-05	0.0003091967082582414	8.903783964342438e-06	0.002017285441979766	0.00015063675527926534	4.431531488080509e-05	7.000934419920668e-05	0.0008577323169447482	0.0016334301326423883	4.916074431093875e-06	0.0001094563995138742	0.00017899910744745284
SLC31A1	0.0001386943768011406	0.00027783357654698193	8.167242776835337e-05	6.590547855012119e-05	0.00011182170419488102	0.0001690114295342937	9.941311873262748e-05	0.0007907599210739136	7.70278784330003e-05	0.0002040413091890514	5.158281419426203e-05	9.962243348127231e-05	0.00029333727434277534	0.00011892057227669284	0.00022143161913845688
SLC31A2	7.049519626889378e-05	0.00021641628700308502	0.00011133059160783887	5.736049570259638e-05	2.5093480871873908e-05	3.873271998600103e-05	3.1672567274654284e-05	0.0009444610332138836	0.0001210195041494444	1.045482076733606e-05	1.5087179235706571e-05	0.00028124451637268066	0.000428855448262766	4.183878991170786e-05	0.00012049603537889197
SLC35G2	0.0001916243927553296	0.00010082087101181969	9.010493522509933e-05	8.190317748812959e-05	0.00016353918181266636	1.2732879440591205e-05	1.616301346984983e-06	3.978650056524202e-06	2.976941323140636e-05	5.7059264690906275e-06	2.2117526441434165e-06	6.970418780838372e-06	3.6878329865430715e-06	0.0007605658611282706	4.601619366439991e-05
SLC37A2	5.062645982434333e-07	3.2940849905571667e-06	2.9224963782326085e-06	9.804203955354751e-07	7.77935156293097e-07	5.656932899000822e-06	3.7659999634342967e-06	0.001483691274188459	1.2422007955592562e-07	9.80933054961497e-06	0.00011516301310621202	0.00038578800740651786	6.961608050914947e-06	2.1859352727915393e-06	2.3478252842323855e-05
SLC38A1	2.0594721718225628e-05	3.283872501924634e-05	0.0006498433649539948	0.00010163435217691585	0.001073227496817708	4.4816766603617e-05	0.00029216756229288876	6.8874355747539084e-06	0.001064691343344748	6.378065882017836e-05	0.0005707918899133801	3.727532021002844e-05	0.0009268230060115457	6.793821376049891e-05	0.0001285323960473761
SLC38A11	0.00045851650065742433	2.855617537989019e-07	2.101011062904945e-07	0.001000563963316381	5.682781534233072e-07	1.7510751604277175e-07	0.0007947764825075865	2.5382641410942597e-07	1.8205284391115129e-07	1.992478246393148e-05	0.00019480491755530238	6.962837505852804e-05	3.480019117318989e-08	1.3574782542491448e-07	9.93043499875057e-07
SLC39A11	0.00016785957268439233	8.263745985459536e-05	0.0002028856979450211	8.651421376271173e-05	0.00027755924384109676	3.339466275065206e-05	0.000726241385564208	0.00031947242678143084	0.000134461690322496	0.00018092799291480333	0.0001580271782586351	0.0003055264533031732	0.00017279894382227212	0.0001175333236460574	0.0004453742003533989
SLC39A13	0.0006512360414490104	0.0010196153307333589	0.00030100365984253585	0.00020226481137797236	0.00018241829820908606	6.513992411782965e-05	3.949826714233495e-05	0.00019441836047917604	0.00023745546059217304	4.35990841651801e-05	0.00011487708979984745	6.292841862887144e-05	0.0001655618689255789	0.00023372715804725885	0.0001261004654224962
SLC39A4	3.418421692913398e-05	0.00017637485871091485	0.00014655337145086378	0.00015315969358198345	0.00020831216534134	0.0013931908179074526	0.00017491857579443604	0.00012833424261771142	0.00015160578186623752	0.0004912397125735879	0.00013171503087505698	0.0001409067481290549	0.0006251259474083781	6.675086478935555e-05	0.00031486572697758675
SLC39A6	6.15277313045226e-05	6.665327964583412e-05	4.2481013224460185e-05	2.9812817956553772e-05	5.765985042671673e-05	0.00018422641733195633	5.333983062882908e-05	2.2243280909606256e-05	5.586078259511851e-05	5.3553372708847746e-05	3.262755126343109e-05	2.1062192899989896e-05	0.00232232385315001	1.0569655387371313e-05	2.7011650672648102e-05
SLC43A2	8.635846461402252e-05	9.702458919491619e-05	6.607902469113469e-05	1.5005179193394724e-05	1.4048540833755396e-05	0.00015192240243777633	0.000165370583999902	0.0010482792276889086	2.299883999512531e-05	7.736099360045046e-05	0.00021240989735815674	0.0014909880701452494	0.0005050047766417265	6.339672108879313e-05	0.00021535184350796044
SLC43A3	0.0004081549122929573	0.00014469427696894854	0.00023312152188736945	0.000471270497655496	0.0002541931753512472	2.367486376897432e-05	0.0005830130539834499	0.0008722629281692207	0.00011151121725561097	0.00034574163146317005	1.811829315556679e-05	0.0002850141900125891	2.163631870644167e-05	0.00027782234246842563	1.1338611329847481e-05
SLC44A1	0.0005182097083888948	0.0011902913684025407	4.8894795327214524e-05	0.0001330859522568062	0.00018433877266943455	4.9063979531638324e-05	0.0006775293149985373	0.00019869371317327023	0.0001725846086628735	0.0002379686920903623	9.300148667534813e-05	0.0007120779482647777	0.0004222431452944875	0.0002802122908178717	0.0009868518682196736
SLC44A4	7.584748829003729e-08	5.3417167578118097e-08	1.6953720205492573e-06	8.241538580477936e-07	4.6152063077897765e-06	7.914220077509526e-06	2.6889409809882636e-07	2.082527288393976e-07	1.58917544013093e-06	1.8794195284499438e-06	1.278251176017875e-07	5.950814738753252e-07	0.0017717204755172133	0.0001710783690214157	3.363183793680946e-07
SLC45A3	6.0219037550268695e-05	2.014480924117379e-05	1.5826236676730332e-06	3.9052305510267615e-05	5.827861059515271e-06	2.3497213987866417e-06	0.00112024019472301	4.0720020479056984e-05	2.3355063660801534e-07	0.0020352581050246954	8.113109652185813e-05	0.00039789525908418	2.350995828237501e-06	3.192682197550312e-05	4.1591516719563515e-07
